scaffold,mean_shap
c1ccc(-n2nnnc2OCCOc2nnnn2-c2ccccc2)cc1,-0.0006695617
O=C(Cn1cc(C(=O)c2ccccc2)c2ccccc21)NCc1ccco1,-0.000379017
N=C1CC2(CCC(c3ccccc3)CC2)c2c[nH]nc2O1,-8.419475e-05
c1ccccc1,0.00023185446
O=C(N1CCN(c2ncccn2)CC1)C12CCC(C1)c1nc3ccccc3nc12,-0.0003632972
O=C(c1cccs1)N1CCN(S(=O)(=O)N2CCCCC2)CC1,-0.00075887894
c1ccccc1,0.00035943402
O=C(CSc1nnc(-c2cnccn2)[nH]1)Nc1ccc2c(c1)OCO2,-0.00070880627
O=C(CSc1nnc(CNC(=O)c2ccccc2)[nH]1)Nc1cc2c(s1)CCCC2,-0.0011975565
O=C(NCC1CCCO1)c1ccc(-c2n[nH]c(=O)c3ccccc23)cc1,-0.0003969614
c1ccc2c(c1)NC(c1c[nH]c3ccccc13)Oc1ncnnc1-2,0.00015208588
c1ccc(Oc2ccc(-c3ncncn3)cc2)cc1,0.00025440595
O=C(NCCc1ccccc1)C1CC(=O)N(c2ccccc2)C1,-0.00011795346
c1ccc(Cc2cccs2)cc1,0.00030214188
O=C(NCc1ccccn1)c1cc2ccccc2[nH]c1=O,-0.00032868338
c1ncnc(Nn2cnnc2)n1,-0.00016682783
O=c1c2ccccc2nc(-c2ccco2)n1-c1cccnc1,-5.3581593e-05
O=C(c1ccsc1)N1CCN(C(=O)c2cccs2)CC1,-0.0005578217
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,-8.444197e-05
C(=Nn1cnnc1)c1nc2ccccc2[nH]1,0.00034210645
O=C1C=C(Nc2ccccc2)CCC1,0.00013117076
O=C1CC(=NCc2ccco2)CC(c2ccccc2)C1,-0.00034718262
C1=CCc2cn(-c3ccccc3)cc2C1,0.00035274873
C1=Nc2ccccc2-c2nncnc2O1,0.00030293936
O=C(Nc1ccccc1)c1cc2ccccc2o1,-5.3215146e-05
c1ccc(OCc2ccoc2)cc1,-6.317289e-05
O=c1c(=Cc2ccc3c(c2)OCO3)sc2n1C(c1ccccc1)C=CN=2,0.0004765819
O=C(Cc1nc2ccccc2[nH]1)CN1C(=O)c2ccccc2C1=O,-0.00054026186
C1=Nc2c(ncnc2N2CCOCC2)Oc2ccccc21,-0.00040762837
O=C1C2CCC(C2)C(=O)N1CSC(=S)NN=Cc1ccccc1,0.0013805936
O=C(Nc1ccsc1)c1cccs1,0.00023374087
c1ccc(CNc2nc3ccccc3[nH]2)nc1,-0.0006110496
O=C(CSc1nnc(CCNC(=O)c2cccs2)[nH]1)Nc1nccs1,-0.0007510289
O=C(NCc1cccc2ccccc12)c1ccco1,-0.00019380199
c1ccc(-n2ncc3c2CCc2c-3[nH]c3ccccc23)cc1,0.0010902367
O=C(Nc1ccccc1)c1ccn[nH]1,1.1191136e-05
O=C(Oc1cccc(-n2cccc2)c1)c1ccccc1,-0.00019758893
O=c1c(=Cc2ccccc2)sc2n1C(c1ccccc1)C=CN=2,0.0003291998
O=C(c1ccccc1)c1ccccc1,0.00033610413
O=S(=O)(c1ccccc1)N1CCSC1,-0.0006993522
O=C(CSc1nnc[nH]1)Nc1ccccc1,-0.0013718419
O=C(CSc1ccc2ccccc2n1)N1CCCC1,-0.0007096074
O=C(COc1ccccc1)N1CCN(c2ccccc2)CC1,-0.00022359869
O=C(c1cc2ccccc2oc1=O)N(Cc1ccccc1)Cc1cccs1,-0.00026212193
O=C(c1csnn1)N(Cc1ccccc1)Cc1ccncc1,-0.0004911492
O=C(CSc1nnc(-c2ccoc2)[nH]1)N1CCOCC1,-0.0012429508
O=c1nc[nH]c2c1nnn2Cc1ccccc1,-0.00046490444
O=C(Nc1ccccc1)c1ccccc1N1CCCCC1,-0.0007411129
O=C(c1ccccc1)N1CCCCC1,-0.0008827789
O=C(NC1CC2CCC(C1)N2S(=O)(=O)c1ccccc1)C1CC1,-0.0005679271
O=C(COc1ccccc1)N1CCNCC1,-0.0005870984
O=C1c2ccccc2C(=O)N1CC(=O)n1ccnc1,-4.553234e-05
O=C(CSc1nnc(-c2ccccc2)o1)c1ccccc1,-0.0009088579
c1ccc(Cn2cnc3ccccc32)cc1,-0.00013246578
c1ccc(COc2ccc(-c3ccnc4c3CCCC4)cc2)cc1,0.00024676175
O=C(c1ccco1)N1CCNCC1,-0.00042934928
O=C(Cn1ncc2c1CCCC2)Nc1ccccc1,-0.00034184457
O=C(COC(=O)c1cc2ccccc2oc1=O)c1ccccc1,0.00075869705
N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,0.00010979686
O=C(CN1C(=O)c2ccccc2C1=O)Nc1nc[nH]n1,-0.00022317132
O=C1c2ccccc2C(=O)N1CCCN1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1,-0.0005939761
c1ccc(CSc2ccccn2)cc1,-0.00044303364
O=C(NC1CCCC1)C(c1ccccc1)N(C(=O)c1ccno1)c1ccccc1,-0.00058417465
O=C(CSc1nnc(CNc2ccccc2)n1Cc1ccco1)N1CCCCC1,-0.0015325719
O=C(NNC(=S)Nc1ccccc1)C1CC1c1ccccc1,0.00072904135
O=C1CCCCN1CCc1c[nH]c2ccccc12,-0.0003691314
O=S(=O)(c1ccccc1)N1c2ccccc2Oc2nc3ccccc3nc21,-2.2985012e-05
c1ccccc1,-6.709459e-05
O=S(=O)(c1ccccc1)n1nccc1NCc1ccccc1,-0.0005559188
c1ccc(CNc2ccccc2)cc1,0.00057755277
S=C(NCC1CCCO1)Nc1ccccc1,-0.00020170712
O=C(NCC1CCCO1)NC1CCCCC1,-0.00078607094
O=C(NC(C=Nc1ncccn1)C(=O)NN=Cc1ccccc1)c1ccccc1,0.00075029244
O=c1[nH][nH]cc1C=NCc1ccccc1,0.0006533853
c1ccccc1,-0.00023139012
O=C(NCCc1csc(-c2cccnc2)n1)c1cccc2ccccc12,8.446843e-05
O=C(Nc1ccc2snnc2c1)Nc1cccc2ccccc12,0.00041826878
C1=CCc2cn(-c3ccccc3)cc2C1,-0.00019208467
O=S(=O)(Nc1ccccc1)c1ccsc1,0.00026110432
O=S(=O)(Nc1ccccc1)c1ccccc1,0.00020862256
c1ccccc1,3.8485356e-05
O=C(CCc1ccccc1)Nc1ccccc1,-0.00016767498
O=C(COc1ccccc1)Nc1ccccc1,-0.00037051114
O=C(NCNC(=O)c1ccccc1)c1ccccc1,-0.0002740279
O=c1cc[nH]c(SCCCOc2ccccc2)n1,0.00031343335
c1nncs1,-0.00025667687
c1ccc(CSc2nncs2)cc1,-0.0006862577
O=C1NCc2cccc(C(=O)N3CCN(c4ccccc4)CC3)c21,-0.00060301094
c1ccccc1,-0.00049962517
c1ccc(Nc2ncnc3ccccc23)cc1,-4.8352806e-05
O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)NCc1ccc2c(c1)OCO2,-0.0004390182
c1ccc2ncccc2c1,0.00031878072
C1CNCCN1,-0.00032126103
O=C(Cn1c(-c2cncs2)nc2ccccc21)NCc1ccccc1,-0.00042821676
c1ccc(-c2nccs2)cc1,0.0005243962
c1ccc(CSc2nc3ccccc3o2)cc1,-0.00010057694
O=S(=O)([N-]c1nc2ccccc2nc1-n1cc[nH+]c1)c1ccccc1,0.00015422527
