scaffold,mean_shap,effect
O=C(OCC1CCCC2C1CCC1C3CCC4(C(=O)OC5CCCCO5)CCCCC4C3=CCC12)c1ccccc1,0.0020434214,positive
O=C1C=CC(CCC2CC=C3C4=CCC5CCCCC5C4CCC32)O1,0.0020394647,positive
C=C1CCCC2CC3OC(=O)C(=C)C3CC12,0.0020281496,positive
O=C1CCC2=CC3CCCC3CCC=C12,0.0020228466,positive
C(=Cc1ccccc1)C=Nc1cccc(-c2nc3ccccc3s2)c1,0.00202075,positive
O=C1CCC(c2ccc(OCCN3N=C(c4cccn5nccc45)CCC3=O)cc2)=NN1,0.00201322,positive
O=C(C=Cc1ccccc1)OC1CC(=O)C2C(CCC3C4=CCC5CCCCC5C4CCC32)C1,0.0020088037,positive
C1=C2CCCC3OC4(CCC5CCCC5=C4C1)OC23,0.0020014104,positive
O=C1CC(c2ccccc2)Oc2cc(OC3OCCCC3OC3CCCCO3)ccc21,0.0020001968,positive
O=C1C=CC2C(CCC3Oc4ccc5c(c4CC32)CCOC5=O)C1,0.0019975284,positive
O=C(C1=C2OCCCC23CCCC(C1=O)C3=O)c1ccccc1,0.0019957616,positive
O=C1C=C(C2CCC3C2CCC2C4CCCCC4CCC23)CO1,0.0019953104,positive
O=C(CCc1ccccc1)c1ccc2c(c1)C=CCO2,0.0019938848,positive
O=C(NN=Cc1ccccc1)c1ccc(-c2ccccc2)cc1,0.001993839,positive
O=C1C=C(C2CCC3C2CCC2C4CCCC=C4CCC23)CO1,0.0019896254,positive
O=C1CC2CCCCC2C2CCCC=C12,0.0019805215,positive
C1=C2CCCCC2C2CCC3CCCC3C2=C1,0.0019761908,positive
O=C1OC(Cc2ccccc2)C(c2ccccc2)C1=O,0.00196143,positive
O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cccc12,0.001957106,positive
O=c1c(-c2ccccc2)coc2cc3c(cc12)C=CCO3,0.001952632,positive
O=C(Nc1ccnn1-c1cccnc1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0019523919,positive
O=C1c2ccccc2OC(c2ccccc2)C1OC1CCCCO1,0.0019515166,positive
O=C(C=Cc1ccccc1)OC1CCC2COC3C4OC5CC(C6=CCOC6=O)C=C5C4CC1C23,0.0019497183,positive
O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OCOC12,0.0019470127,positive
O=C1CC2CCC3C(CCC4CC(OC5CCCCO5)CC(OC5OCCCC5OC5CCCCO5)C43)C2C1,0.0019467651,positive
O=C1CC=C2CC3CCC4(CCCO4)C3CCC=C12,0.0019460405,positive
C1=C2C(CC1c1ccoc1)OC1C2CC2CCCC3COC1C32,0.0019448092,positive
O=C1CC=CC(CC2CCC3C2CCC2C3CCC3C=CCC(=O)C32)O1,0.0019436118,positive
C1=C2CC(OC3CCCCO3)CCC2C2CCC3CCCC3C2C1,0.0019400889,positive
O=C1C=CCC(CC2CCC3C2CCC2C3CC3OC34CC=CC(=O)C24)O1,0.0019397626,positive
O=C1CCC(c2ccc(OCCCCN3N=C(c4cccn5nccc45)CCC3=O)cc2)=NN1,0.001938723,positive
O=C(Nc1ccnn1-c1cccc(OCCN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0019385711,positive
O=C1C=C(C2C=C3C(C2)OC2C3CC3CCCC4C(=O)OC2C34)CO1,0.0019374877,positive
O=c1cc2occc3c(OC4CCCCO4)c(-c4ccccc4)oc(c1)c23,0.0019329053,positive
O=c1ccc2cc(OC3CCCCO3)ccc2o1,0.0019312665,positive
C1=C2C(CCC3C2CCC2CCCCC23)C(c2ccoc2)C1,0.0019309415,positive
O=C1C=CCC(CC2CCC3C2CCC2C3CCC3C=CCC(=O)C32)O1,0.0019261978,positive
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CC(OC5CCCCO5)CCO4)CCC3C2C1,0.0019241245,positive
O=C1CCC(c2cccc(OCCCCN3N=C(c4cccn5nccc45)CCC3=O)c2)=NN1,0.0019202328,positive
O=C1NC2CCC3CC4CCCC4CC=C1C32,0.0019167522,positive
C=C1C(=O)OC2CC(=C)C3CCC(=C)C3CC12,0.0019148475,positive
O=C(NC1CC1)c1cc2c(-c3ccco3)c3c(nc2s1)C(=Cc1ccco1)CC3,0.0019131318,positive
O=C1C=C2C(C1)OC1C2CC2C(OC(=O)C=Cc3ccccc3)CCC3COC1C32,0.0019116392,positive
O=C(C=Cc1ccc(-c2ccccc2)o1)Nc1ncc(Cc2ccccc2)s1,0.0019103279,positive
O=C1CCC2CC3CCC4(CCCO4)C3CCC=C12,0.0019084788,positive
O=C1CCC23CC24CCC2C(C5COCC6OCOC6C5)CCC2C4CCC3C1,0.0019040406,positive
O=c1c(-c2cccc(C(C=Cc3ccccc3)c3ccccc3)c2)coc2ccccc12,0.0018971893,positive
O=C1NCCC(CNS(=O)(=O)c2ccccc2)OCc2ccccc2-c2c1[nH]c1ccccc21,0.0018952335,positive
C1=CC2C3CCC(OC4CC(OC5CCCCO5)CCO4)CC3CCC2C2CCC3CCCCC3=C12,0.001889111,positive
O=C(Nc1ccnn1-c1cnn(CCN2CCCCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0018843603,positive
O=C1Oc2ccc3c(c2Oc2ccccc21)COC3=O,0.0018820254,positive
O=c1c2ccccc2oc2cc3c(cc12)C=CCO3,0.001880734,positive
C(=Cc1ccccc1)COCC1CCCC(Oc2ccccc2)O1,0.0018769086,positive
c1ccc(-c2ccc(OC3CCCC4CCCCC43)cc2)cc1,0.001874781,positive
O=C(Nc1ccc2c(c1)C(=O)NCCC(CNCc1ccccc1)OCCCCCO2)Nc1cccc2ccccc12,0.0018709926,positive
O=c1ccc2ccc(OC3CCCCO3)cc2o1,0.0018646813,positive
O=C1CCC(c2ccc(OCCCCN3N=C(c4cccn5nccc45)CC3=O)cc2)=NN1,0.0018609569,positive
O=C1CCC(c2ccc(OCCCN3N=C(c4cccn5nccc45)CCC3=O)cc2)=NN1,0.0018606236,positive
O=C(Nc1ccnn1-c1ccnnc1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.001853134,positive
O=C(C=Cc1ccccc1)OC1CCCCC1,0.0018523515,positive
O=C(C=Cc1ccccc1)c1ccc2c(c1)C=CCO2,0.0018509999,positive
O=C1C=COC(c2ccccc2)C1c1ccc(C=Cc2ccccc2)oc1=O,0.001846401,positive
C1=C2C3CCCCC3CCC2C2CCC3CC(OC4OCCCC4OC4CCCCO4)CCC3C2C1,0.0018441312,positive
O=C(C=CC=Cc1ccccc1)CCc1ccccc1,0.0018387034,positive
O=C(Nc1ccnn1-c1cccc(OCCN2CCOCC2)c1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.0018381145,positive
O=C1CCC2c3ccccc3CCC23OC13,0.0018335949,positive
O=C1OC2COC3COC(=O)c4ccccc4-c4ccc5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4ccccc4C(=O)OC3C2OC(=O)c2ccccc2-c2ccccc21,0.0018319396,positive
O=C(C=Cc1ccccc1)CCCCc1ccccc1,0.0018310505,positive
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,0.0018268818,positive
C1CC2=C3CC4OC45CCCCC5C3CCC2C1,0.001825723,positive
O=c1cc(-c2ccccc2)oc2c(C3CCCCO3)cc(C3CCCCO3)cc12,0.0018246283,positive
O=C(OC1C2OCC3CCCC(C4CCOC5CC(c6ccoc6)C=C5C41)C32)c1ccccc1,0.0018242539,positive
O=C(Nc1ccnn1-c1cnn(CCN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0018239684,positive
O=C1C=C(C2CCC3C2CCC2C3CCC3CCCCC32C=NNC(=O)c2ccccc2)CO1,0.0018225989,positive
C1=CC2CCC3C(CCC4CC(OC5CCCCO5)CC(OC5OCCCC5OC5CCCCO5)C43)C2C1,0.0018218831,positive
C1=CC2CCCC2CC2CCCC2C1,0.0018206812,positive
O=C1CCC2C3=C(CCC2C1)C1CCCC1CC3,0.0018168477,positive
O=C(Nc1ccnn1-c1cn[nH]c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0018166346,positive
O=C(Nc1ccccc1OC1CCNCC1)c1cccc(-c2ccc3ncncc3c2)c1,0.0018136123,positive
O=C(Nc1ccnn1-c1cnn(CCN2CCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0018133057,positive
O=C1C=CCC(CC2=CCC3C2CCC2C3CC3OC34CC=CC(=O)C24)O1,0.001812385,positive
O=C1C=C(C2CC=C3C2CCC2C3CC3OCC4CCCC2C43)CO1,0.001809726,positive
O=C1OC23CCC4C5CCCCC5CCC4C2CCC12CCCCC23,0.0018056815,positive
O=C1CC(c2ccc3c(c2)C=CCO3)Oc2ccccc21,0.0018041761,positive
O=C1CC2CCCCC2C2C(=O)C=C3C4CCCCC4CCC3C12,0.0017995887,positive
O=C1CC(=O)C2=C(C1)OC1(CCCC=CCC3CCC31)CC2,0.0017963591,positive
O=c1ccc(C2CCC3C2CCC2C4CCC(OC5CCCCO5)C=C4CCC23)co1,0.0017945238,positive
O=C1CCC23CC24CCC2C(C5CCCCOC5)CCC2C4CCC3C1,0.0017908139,positive
C=C1CCC2CC2=CCC(=O)C2CCC(OC(=O)C=Cc3ccccc3)C2C1,0.0017869476,positive
O=C(Nc1ccnn1-c1cc[nH]n1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0017833819,positive
O=C(Nc1ccnn1-c1cnn(CCN2CCCOCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0017801868,positive
O=C(NN=Cc1ccccc1)C12CC3CCC(CC(C3)C1)C2,0.0017794459,positive
O=C(Nc1ccccc1)c1cccc(CNCC2CCNC(=O)c3[nH]c4ccccc4c3-c3ccccc3CO2)c1,0.0017768139,positive
O=C(C=Cc1ccccc1)CC(=O)CCc1ccccc1,0.0017760573,positive
O=c1ccc2c3c(ccc2o1)C=CCO3,0.001775098,positive
O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.0017709786,positive
O=C(C=Cc1ccc(C=C2SC(=O)NC2=O)cc1)NCC1CC(NCc2ccccc2-c2ccccc2)CN1C(=O)c1ccccc1C(=O)c1ccccc1,0.0017655921,positive
C(=CC12Oc3ccccc3C(Oc3ccccc31)C2Cc1ccccc1)c1ccccc1,0.0017644888,positive
c1ccc(CCc2ccccc2CC2c3cc4c(cc3OC2c2ccccc2)CCc2ccccc2-4)cc1,0.0017642233,positive
O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,0.0017637284,positive
O=C1NC(=S)NC(=O)C1=Cc1cccc2cc3ccccc3cc12,0.0017622772,positive
C1COCC(C2CCC3C2CCC24CC25CCCCC5CCC34)C1,0.001759242,positive
c1ccc(Cc2cccc3c2OC(c2ccccc2)CC3)cc1,0.0017587066,positive
O=C1C=CC2C(=CCC3C2CCC2C3CC3OCOC32)C1,0.0017529,positive
c1ccc(-c2ccccc2OC2CCCC3CCCCC32)cc1,0.0017524721,positive
O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)NCCC(CNS(=O)(=O)c1ccccc1)O2,0.001748369,positive
O=C1NC(=S)SC1=CC=Cc1ccco1,0.001745791,positive
O=C(CCc1ccccc1)CC(CCc1ccccc1)OC1OCCCC1OC(=O)c1ccccc1,0.0017452016,positive
C1=C2CCC3CCCCC3C2CCC1,0.0017406311,positive
O=C(C=Cc1ccc2c(c1)OCO2)c1ccccc1,0.0017404913,positive
O=C1CC(c2cccc(OCCCCN3N=C(c4cccn5nccc45)CCC3=O)c2)=NN1,0.0017369404,positive
c1ccc(CCCCC(CCc2ccccc2)OC2CCCCO2)cc1,0.001736687,positive
O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(C4CCCCC4)n3c2)c2ccccc21,0.0017342181,positive
O=C1C=C(CCC2CCCC3C2CCCC32CO2)CO1,0.0017321896,positive
C(=Cc1ccccc1OC1CCCCO1)c1ccccc1,0.0017314511,positive
O=C1C=CCC(C2OCC34CCC5C(CCC6C=CCC(=O)C65)C3CCC24)O1,0.0017274664,positive
O=C1CC2CCCCC2C2CCCCC12,0.0017270576,positive
O=c1ccc(C2CCC3C2CCC2C4CCCCC4CCC23)co1,0.0017252353,positive
O=C1C=C2C(CCC3C4CCCC=C4C(=O)CC23)C1,0.0017252173,positive
O=C(C=Cc1ccccc1)c1ccc2occc2c1,0.0017247613,positive
O=C1C=CC2C(CCC3C4=CCC5CCC(COC(=O)C=Cc6ccccc6)CC5C4CCC32)C1,0.0017243254,positive
N=C1C(=Cc2ccco2)C(=O)N=C2SC=CN12,0.0017237188,positive
C=C1C(=O)OC2CCC3CCCC3CC12,0.0017232382,positive
O=C1NC(=S)NC(=O)C1=Cc1ccccc1,0.0017226085,positive
O=C(C=Cc1ccc2c(c1)OCO2)c1ccc2c(c1)C=CCO2,0.0017212456,positive
O=C1CCC2C(CCC3C4CC(=O)C5CCCCC5C4=CCC23)C1,0.0017202557,positive
O=C1C=C2CCCCC2C2CCC3CCC=C3C12,0.0017177789,positive
O=C1NC(=S)N(c2ccccc2)C(=O)C1=Cc1ccco1,0.0017158976,positive
O=C1C=CC2C(C1)CC(=O)C1=CCCCC12,0.0017157599,positive
C1=C2C3CCCC3CCC2C2CCCCC2C1,0.001712597,positive
O=C1CC(c2ccc(OCCCCN3N=C(c4cccn5nccc45)CCC3=O)cc2)=NN1,0.0017104249,positive
O=C1CCC2C(CC=C3C4CCCC4CCC32)C1,0.0017082336,positive
O=C(OC1CCCCO1)C12CCCC1C1CCC3C4CCCCC4CCC3C1CC2,0.0017063726,positive
O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCCOc1ccccc1,0.0017061401,positive
C1=CC2CCCCC2C2CCC3CCCC3=C12,0.0017049976,positive
C=C1CCCC2c3ccccc3CCC12,0.0017046796,positive
C=C1C(=O)C23CC4C5C6CCCC57C(C2CC1CC37)N4C6,0.001702853,positive
O=C1C=CC2C(=CCC3C4CCCC4CC(=O)C23)C1,0.0017027201,positive
O=C1OC2CCC3CC4CCCC4CC=C1C32,0.0017027105,positive
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0017009731,positive
O=C1NC(=NN=C2CC3CCC2C3)SC1=Cc1ccccc1,0.0017007389,positive
O=C1CCC23Oc4cccc5c4C(Oc4cccc1c42)(O3)C1OC1C5,0.0017002334,positive
C=C1CCCCC1CC=C1CCOC1=O,0.0016993224,positive
C=C1C(=O)OC2C1CCCC13C=CC(OO1)C23,0.0016979685,positive
O=C1C=C2CCCCC2C2CCC3CCCC3C12,0.0016959149,positive
O=C(Nc1ccnn1-c1ccc(CN2CCNCC2)cc1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0016951456,positive
C=C1C(=O)OC2C1CCCC13OC1C1OC1C23,0.0016901633,positive
O=C(OC1CCCC2CC3OC4CC(c5ccoc5)C=C4C3CC21)c1ccccc1,0.0016899802,positive
O=C(Nc1ccccc1)C(=Cc1ccccc1)c1nc2ccccc2s1,0.0016878512,positive
C=C1CC23CCC4CCCCC4C2CCC1C3,0.0016875009,positive
O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCOc1ccccc1,0.0016850319,positive
O=C1CCC2CC3CCCC3CCC=C12,0.0016841363,positive
C1CC2CCC34OC3(CC3OC35CCCCC54)C2C1,0.0016836089,positive
O=C1CCC2C(CC=C3C2CCC2C3CCC2C2CCCOC2)C1,0.0016795953,positive
O=C(OC1CCCCO1)C12CCCCC1C1=CCC3C(CCC4C5CCCOC5CCC43)C1CC2,0.001673337,positive
O=C(C=Cc1ccccc1)N=CC(=O)NNc1c[nH]c2ccccc12,0.0016682973,positive
O=C1OC2C3OC4CC(c5ccoc5)C=C4C3CC3CCCC1C32,0.0016681975,positive
O=C1C(=Cc2ccccc2)Oc2ccccc21,0.0016645305,positive
O=C1OC2CC(CC=CC(OC3CCC(OC4CCCCO4)CO3)CC=CC=C3COC4CC=CC1C34)OC1(CCCCO1)C2,0.0016641472,positive
O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,0.001664116,positive
O=C(C=Cc1ccccc1)OCc1ccccc1,0.0016639385,positive
O=C1CCC(c2cccn3nccc23)=NN1CCCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,0.0016614192,positive
O=C(Nc1ccc(OC2CCNCC2)cc1)c1cccc(-c2ccc3ncncc3c2)c1,0.0016610072,positive
C(=NCCc1ccccc1)c1ccccc1,0.0016605607,positive
c1ccc(-c2ccc(-c3csc4ncnc(Sc5nnn[nH]5)c34)cc2)cc1,0.0016566413,positive
O=C1C=CC2C(=CCC3C2CCC2C(OC(=O)c4ccco4)CCC23)C1,0.0016565823,positive
C=C1CCCC2CC3OC(=O)CC3CC12,0.0016562757,positive
O=C1C=CC2C(CCC3C4=CCC(c5ccoc5)C4CCC32)C1,0.001653022,positive
C=C1C(=O)OC2CC=CC(=O)CC=CCC12,0.0016509277,positive
O=C1C2C3CCCC3CCC2C2CCCCC23OC13,0.0016499917,positive
O=C(C=Cc1ccccc1)NCCc1ccccc1,0.0016466231,positive
O=C1C=CCC(CC2=CCC3C2CCC2C3CCC3CCCC(=O)C32)O1,0.0016466177,positive
O=C(NN=Cc1ccco1)c1cc(-c2ccc(-c3ccccc3)cc2)nc2ccccc12,0.0016452327,positive
O=C1CC2CCC34OC3(C=CC3CCCCC34)C2C1,0.0016432244,positive
O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)NCCCCOc1ccccc1,0.0016412413,positive
O=C1CC2CCCC3CCC=C3C2O1,0.001635786,positive
O=C(Cn1cccn1)NN=Cc1ccccc1,0.001635462,positive
O=C(C=Cc1ccccc1)NC(=S)NNC(=O)C1CC1c1ccccc1,0.0016354271,positive
C1=Cc2ccc(-c3cc4ccccc4o3)cc2OC1,0.0016351328,positive
O=C1C=C(C2C=C3C(C2)OC2C3CC3C(OC(=O)C=Cc4ccccc4)CCC4COC2C43)CO1,0.00163247,positive
O=C(Nc1ccnn1-c1ccccc1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0016311366,positive
O=C1CC(c2ccccc2)Oc2cc(OC3CCCC(COC4CCCCO4)O3)ccc21,0.0016272186,positive
O=C1NC(=S)NC(=O)C1=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,0.0016271316,positive
O=C1C(=Cc2cn[nH]c2)CC2C1CCC1C3CCCCC3=CCC21,0.0016252392,positive
O=c1c(OCC2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.0016217093,positive
O=C(NN=CC=Cc1ccco1)c1cc(-c2ccccc2)nc2ccccc12,0.0016211476,positive
O=C1NC(=Nc2ccccc2)SC1=CC=Cc1ccco1,0.0016210449,positive
O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,0.0016209837,positive
c1ccc(-c2csc3ncnc(Sc4nnn[nH]4)c23)cc1,0.0016205659,positive
O=C1CCC23CC24CCC2C(C5CCCOC5)CCC2C4CCC3C1,0.0016178947,positive
O=C(Nc1cc(-c2nc(OC3CCN(Cc4ccccc4)CC3)cs2)ccn1)C1CC1,0.0016177963,positive
O=C(CCCc1nccc2c1[nH]c1ccccc12)c1nccc2c1[nH]c1ccccc12,0.0016176564,positive
O=C1OC2CC3OC4CC5C6CCCCC6CCC5C5CCC1(C2)C3C45,0.0016147702,positive
O=C1c2ccc3c(c2OC2COc4ccccc4C12)C=CCO3,0.0016142575,positive
O=C1CCC23Oc4cccc5c4C(CCC5)(Oc4cccc1c42)O3,0.0016124342,positive
C(=NNc1ccccc1)c1ccc2c(c1)OCO2,0.0016099152,positive
c1ccc(C2Cc3c(ccc4c3CCc3ccccc3-4)O2)cc1,0.0016094861,positive
c1ccc(Oc2cccc(C3Oc4cccc(Oc5ccccc5)c4OC3COc3ccccc3-c3ccccc3)c2)cc1,0.001608893,positive
O=C1CC2CCCC2C2CC=C3CCCCC3C12,0.0016064475,positive
O=C1C=CC(CCC2CCC3C4=CCC5CCCCC5C4CCC23)O1,0.0016062225,positive
O=C(Nc1ccnn1-c1cccc(CN2CCNCC2)c1)NC1CCC(Oc2ccc3nnc(N4CCCCC4)n3c2)c2ccccc21,0.0016048974,positive
O=C(CC1=CC(=Cc2ccccc2)c2ccccc21)Nc1ccccc1,0.0016032145,positive
N=C1C(=Cc2ccc(-c3ccccc3)o2)C(=O)N=C2SC=CN12,0.0016029105,positive
O=C(Nc1ccccc1)c1ccc(CNCC2CCNC(=O)c3cccc(NS(=O)(=O)c4ccccc4)c3O2)cc1,0.0016012329,positive
C1=C2CC(OC3OCC(OC4CCC(OC5CCCCO5)CO4)CC3OC3CCCCO3)CCC2C2CCC3c4cc(CCCCOC5CCCCO5)oc4CC3C2C1,0.0015914188,positive
O=C1CCC2=CC3CCC4(CCCO4)C3CCC=C12,0.0015895162,positive
O=C1C=CC=C2CC3CCC45COC(C6CC=CC(=O)O6)C4CCC5C3CC2O1,0.0015845066,positive
C=c1[nH]ccc1=Cc1c[nH]c(=S)s1,0.0015835831,positive
S=c1c(C=Nc2ccccc2)c[nH]n1-c1ccccc1,0.001583463,positive
C=C1c2ccoc2CC2C1CCC1CCCCC12,0.0015833173,positive
O=c1c(-c2ccc3c(c2)C=CCO3)coc2cc3c(cc12)CCCO3,0.0015828128,positive
