scaffold,mean_shap,effect
c1cc(N2CCNCC2)cc(N2CCOCC2)c1,0.00068569346,positive
O=C(NCCC1CCOCC1)c1ccc(=O)n(Cc2ccccc2)c1,0.0006856467,positive
C(=Nc1ccccc1)Nc1ccccc1,0.0006852318,positive
O=C(Cn1ccnc1)c1ccc2ccccc2c1,0.0006848321,positive
S=c1[nH]cc(/C=C/C=C/C=Nc2ccccc2)s1,0.0006847788,positive
O=C(NCCc1ccccc1)c1ccc2c(c1)NC(=O)C(CSCc1ccccc1)N2,0.00068465935,positive
O=C(N/C=N/OCc1ccccc1)c1cccnc1Oc1ccccc1,0.0006846121,positive
O=C(Oc1ccccc1)N1CCOCC1,0.00068459654,positive
O=S(=O)(Nc1cccc(-c2ccc3nncn3n2)c1)c1ccccc1,0.0006835322,positive
O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/c1ccc(Sc2ccccc2)o1,0.0006827798,positive
O=S(=O)(c1ccccc1)n1ccc2ccccc21,0.00068258506,positive
O=C(NC1CC1)c1ccc(=O)n(Cc2cccc3c2CCN3)c1,0.0006823953,positive
O=C(Nc1ccccc1)C1C2CC3OC(=O)C1C3C2,0.000682294,positive
O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,0.00068157393,positive
C(#CC1CCCCC1)c1c(-c2ccccc2)oc2ccc(-c3ccc4c(c3)OCO4)cc12,0.000681172,positive
O=C1CN2C(=NN1)COc1cc(-c3ccc4c(c3)OCCO4)c(C3CCNCC3)cc12,0.000681029,positive
S=C1NCCC(c2ccccc2)N1,0.00068039336,positive
O=C1c2cc3c(cc2[C@]2(C=CCCC2)CN1CCc1ccccc1)OCO3,0.00068030914,positive
c1ccc2sc(Oc3ccc(OCCCN4CCCCC4)cc3)nc2c1,0.0006798556,positive
C(=NNc1ccccc1)Oc1ccccc1,0.00067934516,positive
O=C(NC(=S)Nc1ccc(NC(=O)c2ccco2)cc1)c1ccccc1,0.00067892735,positive
c1ccc(-c2cccc(-c3ccccc3)n2)cc1,0.00067798595,positive
O=C1C(=O)c2c(ccc3c2CCCC3)C2=C1CCO2,0.0006779716,positive
c1csc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,0.00067695463,positive
O=C(Nc1ccc(N2CCCCC2)cc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.00067673076,positive
O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.00067669933,positive
C=C1CCCC2C[C@H]3OC(=O)C=C3C[C@@H]12,0.00067635416,positive
C=C1CCCC2CC3OC(=O)C=C3CC12,0.00067635416,positive
O=C(C=Cc1ccccc1)N(c1ccccn1)C1CCCCC1,0.00067569874,positive
O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccoc1,0.00067535444,positive
c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,0.00067526166,positive
O=S(=O)(Cc1ccnc(-c2ccccc2)n1)c1ccccc1,0.00067519303,positive
O=C(N1CCN(c2ncccn2)CC1)n1ccc(=O)o1,0.00067439215,positive
O=C(Nc1ncc2c(n1)CCCC2=O)c1ccccc1,0.00067408284,positive
O=C(NNc1ccccc1)C(c1ccccc1)c1ccccc1,0.000673949,positive
O=C1NC(=O)N(Cc2ccco2)C(=O)/C1=C\c1ccc(-c2ccccc2)o1,0.0006736494,positive
O=C1CC(=O)C2=C(C1)OC1Oc3ccccc3[C@@H]21,0.00067305646,positive
O=C(NNC(=S)NC(=O)c1ccccc1)c1ccc2c(c1)OCO2,0.0006727462,positive
O=C(Nc1ccccc1)Nc1cccs1,0.00067244435,positive
O=C1C[C@@H](c2ccccc2)Oc2c1ccc1c2CCCO1,0.00067239086,positive
c1ccc(NC2CCCO2)cc1,0.0006721168,positive
O=C(COc1cccnc1)c1cccs1,0.00067187694,positive
O=C(Cc1ccccc1)NCCCOc1ccccc1,0.00067128154,positive
O=C(Cc1ccccc1)NCCOc1ccccc1,0.00067128154,positive
O=C(N[C@H]1CN(Oc2ccc(Oc3ccccc3)cc2)C1=O)OCCCCC1CCCCC1,0.0006706466,positive
O=C(C=NNc1ccccc1)c1ccccc1,0.00067032326,positive
O=C(c1ccncc1)N1CCCCN2C[C@@H](c3ccc(C#Cc4ccccc4)cc3)[C@H]2C1,0.00066989596,positive
C=C1C(=O)O[C@@H]2CC3CCCCC3=C[C@H]12,0.0006686307,positive
C=C(N=Nc1ccccc1)C(=O)c1cccs1,0.00066850905,positive
O=C(Nc1cccc(-c2ccccc2)c1)c1ccccc1,0.00066826347,positive
c1ccc(Cc2nc3ccccc3n2Cc2ccccc2)cc1,0.0006682373,positive
c1ccc(Cc2ccccc2)cc1,0.0006681915,positive
c1ccc(CSc2nnc(-c3c[nH]c4ccccc34)n2-c2ccccc2)cc1,0.0006679662,positive
C(#CC1CC1)c1ccc(NC2CCCCC2)cc1,0.000667779,positive
O=c1cc(-c2ccccc2)[nH]c2ccccc12,0.00066769647,positive
C(#Cc1ccc(-c2cnc(-c3ccccc3)[nH]2)cn1)c1ccccc1,0.00066730473,positive
O=C1N=C(c2ccc3ccccc3c2)S/C1=C\c1cccc2ccccc12,0.00066719257,positive
C=C1Nc2ccccc21,0.0006668825,positive
O=C(NCCc1ccccc1)C(Nc1ccccc1)c1cccs1,0.0006667812,positive
c1ccc(C(Cn2ccnc2)OCc2ccsc2)cc1,0.0006658252,positive
O=C1CCc2ccc(Sc3ccccn3)cc21,0.0006655293,positive
O=C(COC(=O)c1ccccc1)NC(=O)C1COc2ccccc2O1,0.0006651275,positive
O=C(CNc1ccc(S(=O)(=O)N2CCCCC2)cc1)Nc1ccccc1,0.0006647988,positive
O=C(C1CC1)N1C[C@@H]2N[C@H](C1)C2c1ccc(-c2ccccc2)cc1,0.0006639531,positive
O=S(=O)(c1ccccc1)c1cnc[nH]1,0.0006634363,positive
C(=Cn1cncn1)c1ccncc1,0.00066291355,positive
c1ccc(Sc2ccnc(-c3ccccn3)n2)cc1,0.0006628843,positive
C(=N/Nc1nc(Nc2ccccc2)nc(N2CCCCC2)n1)\c1ccc2c(c1)OCO2,0.0006627373,positive
c1ccc(Oc2cc3ccccc3[nH]2)cc1,0.00066244364,positive
C(=Nc1cnc2ccccc2c1)c1coc(-c2ccccc2)n1,0.0006620955,positive
O=C1N=C(N2CCCC2)S/C1=C\c1ccco1,0.0006615884,positive
C(=C/c1cccs1)\c1ccc2ccccc2n1,0.00066156767,positive
O=C(NC1C(=O)N2C=CCSC12)c1cc[nH]n1,0.00066156307,positive
O=C(/C=c1\[nH]c(=O)/c(=C/c2ccccc2)s1)c1ccccc1,0.0006613211,positive
C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)Cc1nccs1,0.0006611612,positive
C(#CC1CCCC1)c1cccc(-c2c[nH]c3cncnc23)c1,0.00066099333,positive
C1=CCC(C=Cc2nc3ccccc3[nH]2)CC1,0.00066056504,positive
c1cc(NC2CCCCC2)ncn1,0.0006604251,positive
O=C1Nc2ccccc2C1Nc1ccccc1,0.00066017103,positive
c1ccc(Cc2ccc3ccccn23)cc1,0.00065970735,positive
O=C(CCn1c2c(c3ccccc31)CCCC2)NNC(=O)c1ccccc1,0.0006595425,positive
c1ccc(-c2ncncn2)cc1,0.0006595364,positive
O=C(NC(=S)Nc1cccc2[nH]ncc12)c1ccccc1,0.0006595339,positive
O=C1C=CC2C(C=CC3C2CCC2[C@H](c4ccoc4)OC(=O)[C@H]4O[C@@]324)C1,0.00065937225,positive
O=C(NC1CC1)c1ccc(=O)n(Cc2cccc(CCN3CCOCC3)c2)c1,0.0006593182,positive
c1ccc(-c2cn[nH]c2-c2ccccc2)cc1,0.0006589581,positive
O=C1C=CC[C@H](C[C@H]2CC=CCCC3=C(C2)C(=O)OC3=O)O1,0.000658426,positive
O=C1NC(=O)/C(=C/c2ccc(N3CCCC3)cc2)S1,0.0006578372,positive
O=C(O[C@H]1CC=CCC2CCC[C@@H]21)c1ccccc1,0.0006568836,positive
O=C(Nc1ccc(CN2CCNCC2)cc1)c1ccc2c(c1)CN(c1cncnc1)CC2,0.00065662543,positive
O=C(N[C@H]1CONC1=O)c1cnc2ccccc2c1,0.0006559406,positive
O=C(NC1CCCCC1)c1cnc2ccccc2c1,0.0006557811,positive
O=C(Nc1ccccc1)c1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,0.0006556015,positive
C(=N/NC1=NCCN1)\c1ccccc1,0.00065531826,positive
O=C(Nc1ccccc1)c1nc[nH]c1C(=O)NCCCCCCNC(=O)c1[nH]cnc1C(=O)Nc1ccccc1,0.00065436773,positive
c1ccc(N[C@@H]2CCNc3ccc(-c4ccc(CN5CCOCC5)cc4)cc32)cc1,0.0006543668,positive
c1ccc(-c2cc3ccccc3o2)cc1,0.00065333233,positive
c1ccc2c(-c3cncc4ccccc34)cncc2c1,0.00065309665,positive
c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1,0.0006529667,positive
O=C(/C=C/c1ccccc1)Nc1ncc(C(=O)Nc2ccccc2)s1,0.00065293506,positive
O=C(Cc1ccc2ccccc2c1)NCCCCOc1ccccc1,0.0006522873,positive
O=C1/C(=N\S(=O)(=O)c2cccs2)C([n+]2ccccc2)=Cc2ccccc21,0.00065221573,positive
O=C1N(c2ccccc2)C[C@@H]2C[C@@H](c3cc4ccccc4o3)N3CCC[C@@]123,0.0006521004,positive
O=C(CCS(=O)(=O)c1ccccc1)Nc1nccs1,0.0006518964,positive
c1ccc2sc(Oc3ccc(CN4CCCCC4)cc3)nc2c1,0.00065148674,positive
C1=C[C@H]2O[C@@H]3CCC(C2CC1)[C@]31CO1,0.0006511581,positive
O=C(COc1ccccc1C(=O)Cc1ccncc1)NCc1ccccc1,0.0006507613,positive
O=C(Cc1ccc2c(c1)OCO2)NN=Cc1ccco1,0.00065038103,positive
O=C(/C=C/c1ccco1)Nc1ccccc1,0.00065033726,positive
O=C1[C@@H]2CCCC[C@@H]2C(c2ccccc2)=NN1Cc1ccccc1CN1CCOCC1,0.00065023865,positive
O=C(Nc1ccccc1)Nc1ccc2ncsc2c1,0.0006501697,positive
O=C1CC(c2ccco2)CC=C1C=NCC1CCNCC1,0.0006500033,positive
O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccccc1,0.0006497818,positive
O=c1[nH]c2ccccc2c2c1C=CCO2,0.00064968265,positive
O=C(Nc1ccc(C2CCCCC2)cc1)c1cc[nH]n1,0.0006495419,positive
c1ccc(Cn2cnc3cnc4cc(-c5cnoc5)c(OC[C@H]5CCNC5)cc4c32)cc1,0.000649036,positive
O=c1c2ccccc2ncn1/N=C/c1ccccc1,0.0006485795,positive
O=C(N=c1cc[nH]cc1)c1cccn2nc(C3CC3)cc12,0.00064817653,positive
O=C(COc1ccc(/C=N/NC(=O)C(=O)N2CCCCCC2)cc1)Nc1ccccc1,0.00064778107,positive
c1ncc2ccn([C@H]3CCCO3)c2n1,0.0006477354,positive
O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(C4CCNCC4)cc3)ncc12,0.00064747676,positive
C(=N/n1cnc2ccccc21)\c1ccccc1,0.0006474424,positive
O=C1NC(=O)N(Cc2ccccc2)C(=O)/C1=C\c1ccc[nH]1,0.0006472499,positive
O=C(/C=C/Sc1ncccn1)c1ccccc1,0.0006471573,positive
O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(NC(=O)c2cncc(-c3cccs3)c2)c1,0.0006471061,positive
c1ccc2sc(Oc3ccc(CCN4CCCCC4)cc3)nc2c1,0.0006464321,positive
O=C(NCc1ccco1)n1ccc(=O)o1,0.0006462957,positive
C=C1C(=O)O[C@@H]2CC3O[C@@H]3CCC3O[C@H]3C[C@@H]12,0.00064612663,positive
c1ccc(CSc2cc(-c3ccccc3)cc(-c3ccccc3)n2)cc1,0.0006457455,positive
O=C(Nc1ccccc1)N1Cc2[nH]c3ccccc3c2C2(CN(Cc3ccccc3)C2)C1,0.0006456048,positive
c1ccc(Cn2c(CCc3ccc(-c4cncnc4)cc3)nc3ccccc32)cc1,0.0006454042,positive
O=C(Nc1ccc2nc3n(c(=O)c2c1)CCCCC3)c1ccccc1,0.00064538175,positive
O=C1Nc2ccccc2[C@]12C[C@@H]1N=C(CCC[C@]34ON3[C@H]3C[C@@]5(C(=O)Nc6ccccc65)[C@H]5C[C@@H]4[C@@H]3CO5)[C@@H]3C[C@H]2OC[C@H]13,0.00064528594,positive
O=C(Nc1ccc(/C=C/Nc2ccc(Oc3ccccc3)cc2)oc1=O)c1ccccc1,0.0006452598,positive
O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccccc3)ncc12,0.00064498355,positive
O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)Nc1ccccc1,0.00064460945,positive
O=C1CCC(c2ccccc2)=NN1Cc1ccc(CN2CCOCC2)cc1,0.00064442644,positive
O=C1Nc2ccc(S(=O)(=O)Nc3ccccc3)c3cccc1c23,0.0006442085,positive
O=C(/C=C/c1ccccc1)NCC(=O)Nc1cccc2cccnc12,0.00064358383,positive
c1cc(-c2nc3ccccc3[nH]2)nc(-c2nc3ccccc3[nH]2)c1,0.0006432093,positive
c1ccc(-c2ccc3ncnc(NCc4cccs4)c3c2)cc1,0.00064310635,positive
O=C(/C=C/c1ccccc1)NCCn1ccc2ccccc21,0.0006423456,positive
O=c1on(C2CSC(=S)N2)c(=O)n1-c1ccccc1,0.0006423361,positive
O=C(/C=C/c1cccs1)NCC(=O)Nc1ccccc1,0.00064173376,positive
O=C1C=CCC(NC(=O)c2ccccc2)=C1,0.0006416929,positive
c1cc(CN2CCNCC2)cc(Cn2cccn2)c1,0.0006414429,positive
S=c1ssc2c1-c1ccccc1NC2,0.0006406805,positive
O=C(Nc1ccc2c(c1)OCO2)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.00064052094,positive
c1ccc2c(Nc3ncncn3)cccc2c1,0.0006399493,positive
O=c1[nH]c2cnc3cc(-c4cnoc4)c(O[C@H]4CCNC4)cc3c2n1Cc1ccccn1,0.0006399179,positive
O=C1/C(=C/c2cccnc2)SC(=S)N1c1ccccc1,0.0006398782,positive
O=C(COC(=O)c1ccccc1C(=O)c1ccccc1)Nc1ccccc1,0.0006397296,positive
O=C(/C=C/c1ccco1)NCC(=O)Nc1ccccc1,0.0006396054,positive
O=C(N/N=C/c1ccccc1)c1conc1-c1ccccc1,0.0006391059,positive
C(#Cc1ccc(-c2cnc(-c3ccccc3)[nH]2)cn1)c1cccnc1,0.0006390882,positive
c1cncc(-c2cccc3[nH]ccc23)c1,0.0006389399,positive
O=C1[C@H]2CCC=C[C@@H]2[C@H](c2ccoc2)N1Cc1ccccc1,0.0006388355,positive
c1ccc(-c2ccc(NC3CCCCC3)cc2)cc1,0.0006388105,positive
O=C(NC1OC2[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,0.00063864834,positive
c1ccc(Nc2cc3ccc4ccccc4c3[nH]2)cc1,0.00063805305,positive
O=C(CN1C(=O)c2ccccc2S1(=O)=O)Nc1ccccn1,0.0006373491,positive
O=C(Nc1cccs1)c1cc(-c2ccccc2)nc2ccccc12,0.00063640083,positive
c1ccc(CN2C[C@@H]3N[C@H](C2)C3c2ccc(-c3ccccc3)cc2)cc1,0.0006361592,positive
c1ccc(-c2ccc3ncncc3c2)cc1,0.0006358001,positive
c1ccc(-c2cc(C3CCN(c4ccccc4)CC3)[nH]n2)cc1,0.0006356515,positive
O=C1NCCC1C#Cc1cccc(-c2c[nH]c3cncnc23)c1,0.00063564436,positive
O=C(Nc1ccccc1)c1ccc(NCCc2ccccc2)cc1,0.00063525676,positive
C1=Nc2ccccc2-c2nncnc2O1,0.00063503196,positive
O=C(CC1CCCc2ccccc21)c1ccoc1,0.0006349938,positive
O=S(=O)(CCSc1nc2ccccc2s1)c1nc2ccccc2s1,0.00063472835,positive
O=C(NC=CNc1ccccc1)c1ccccc1,0.00063467456,positive
O=C(NCCCn1ccnc1)/C(=C/c1ccco1)NC(=O)c1ccccc1,0.0006343668,positive
C(=C1Nc2ccccc2S1)c1ccnc(NCCn2ccc3ccccc32)n1,0.00063328503,positive
c1ccc(Nc2ncnc3ccccc23)cc1,0.0006330237,positive
O=C(Oc1cccc(N=C2C(=O)c3ccccc3C=C2n2nnc3ccccc32)c1)c1ccccc1,0.00063270493,positive
O=C(N1CCCCC1)n1cc(Cc2ccccc2)c(=O)o1,0.0006323983,positive
O=C(NNC(=S)NC(=O)c1conc1-c1ccccc1)c1ccco1,0.00063236634,positive
O=C(Nc1nn[nH]n1)c1ccco1,0.0006320808,positive
O=C1N=CS/C1=C/c1cccnc1,0.00063204917,positive
O=C1CCCC(=O)C1C(c1cccs1)C1C(=O)CCCC1=O,0.0006309637,positive
C(=NN1CCCCCC1)c1ccc2ccccc2n1,0.0006302676,positive
O=S(=O)(NCCCCNCc1ccccc1)c1ccccc1,0.0006301876,positive
O=c1cc(-c2ccccc2)[nH]n1-c1ccccc1,0.0006301863,positive
O=C1CC[C@@H](Cn2cc3cc(NC(=O)c4ccccn4)ccc3n2)N1,0.0006300986,positive
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)NCCCOc1ccccc1,0.0006299952,positive
C1=Nc2ccccc2Cc2ccccc21,0.0006293994,positive
O=S1(=O)N=C(Nc2ccccc2)c2ccccc21,0.00062855054,positive
O=c1cc(-n2cnc3ccccc32)c2ccccc2[nH]1,0.0006282551,positive
O=C(NCc1ccc2c(c1)OCO2)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,0.00062814006,positive
O=C1C=C2C[C@H]3C(=O)CCCC3CC2O1,0.0006279235,positive
O=C(Cc1cccc(C(=O)c2ccccc2)c1)NCCc1ccccc1,0.0006272942,positive
O=C(Oc1ccccc1)c1ccncc1,0.0006270101,positive
O=C1Nc2cc3ccccc3c3cccc1c23,0.00062695274,positive
O=C(CSc1ncnc2sccc12)Nc1cc(-c2ccccc2)cs1,0.00062684866,positive
O=C(/C=C/c1ccccc1)NCc1cccnc1,0.0006267911,positive
O=C1C(C2=NC(c3ccccn3)C3C(=O)N(c4ccccc4)C(=O)C23)=Cc2ccccc21,0.0006262728,positive
c1ccc(COc2ccccc2-c2cc(C3CCNCC3)ccn2)cc1,0.0006261997,positive
O=C(N=c1cc[nH]cc1)c1cccn2nccc12,0.0006260147,positive
C1=C2[C@@H]3Cc4ccccc4[C@@]2(CCC1)CCN3,0.00062569865,positive
O=C(COC(=O)c1ccccc1N1CCOCC1)c1ccccc1,0.0006254921,positive
O=C1NN(c2ccccc2)C(=O)/C1=C\c1cccs1,0.0006248131,positive
O=C(NC[C@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)Nc1ccccc1,0.00062478427,positive
O=C(NC[C@@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)Nc1ccccc1,0.00062478427,positive
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,0.0006246782,positive
O=C1C(=O)c2ccccc2-c2ccccc21,0.00062423345,positive
O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(N2CCOCC2)c1,0.00062390557,positive
c1cc(N2CCCCCC2)ncn1,0.0006234375,positive
O=C(CO/N=C/c1ccccc1)NCc1cccs1,0.00062324246,positive
O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCCCCC1,0.0006231133,positive
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,0.00062284135,positive
c1ccc(Cn2c(CNc3nc(-c4ccccc4)cs3)nc3ccccc32)cc1,0.00062253745,positive
c1ccc2c(-c3cscn3)c[nH]c2c1,0.00062225055,positive
O=C1C(=O)c2c(ccc3ccccc23)C2=C1CCO2,0.0006219538,positive
S=C(Nc1ccccc1)Nc1ccccc1,0.00062171236,positive
O=P(Cc1ccccc1)(c1ccccc1)c1ccccc1,0.0006212439,positive
c1ccc2c(c1)CC1C3CCC(CN1C2)N3,0.00062112685,positive
O=C(/C=C/c1ccccc1)Nc1ncn[nH]1,0.00062104664,positive
O=C1NC(=O)C(c2ccccc2)=C1Cc1ccc2c(c1)OCC2,0.00062080787,positive
O=C(CSc1cc(C(=O)c2ncc[nH]2)c2ccccc2n1)Nc1ccccc1,0.00062074256,positive
O=c1[nH]c(=O)n(Cc2ccco2)cc1C=Nc1ccccc1,0.0006206695,positive
O=C(N/N=C/c1c[nH]c(=S)[nH]c1=O)c1ccccc1,0.0006203407,positive
C=C1CCC(=O)OC1,0.00061978586,positive
S=C(NCCC(c1ccccc1)c1ccccc1)Nc1ccccc1,0.0006187238,positive
c1ccc(CNc2cccc3cccnc23)cc1,0.00061698013,positive
O=c1ccc2nc3ccccc3oc-2c1,0.0006169,positive
O=C(Nc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,0.0006168981,positive
c1ccc(COCc2ccccc2)cc1,0.00061666337,positive
O=C(NC1CCCC1)c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1,0.00061646267,positive
O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1cccs1,0.0006163366,positive
O=C1NC(=O)C(=Cc2ccc(SC3CCCCC3)o2)C(=O)N1,0.0006152445,positive
O=C(Nc1ccccc1)N(CCN1CCOCC1)c1ccc2ncsc2c1,0.0006148268,positive
O=C1CC(c2ccccc2)C=C2SCN(Cc3ccccc3)CN12,0.00061475957,positive
O=C(CSc1nc2ccccc2s1)c1ccccc1,0.0006143708,positive
c1ccc(-c2cn3ccncc3n2)cc1,0.0006142607,positive
c1ccc(-n2cccc2)cc1,0.0006142486,positive
O=C(NC(c1ccccc1)c1cccc2ccccc12)c1ccccc1,0.00061294535,positive
O=C1NC(c2ccccc2)N=C2Sc3ccccc3N12,0.0006127809,positive
O=C(CCc1cccnc1)Nc1cncc(-c2cccc3[nH]ccc23)c1,0.0006124731,positive
O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCC=N1,0.0006122401,positive
O=C1NC2CC(c3ccccc3O2)C1S(=O)(=O)c1ccccc1,0.0006119163,positive
O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(NC(=O)c2csc(-c3ccncc3)n2)c1,0.00061171403,positive
O=C1OC(c2ccccc2)=N/C1=C\c1ccccc1,0.0006116011,positive
O=C(c1ccccc1)c1cnc2n[nH]cc2c1,0.0006098915,positive
S=C(N=Nc1c[nH]c2ccccc12)NCC1CCCO1,0.0006095827,positive
O=c1ccocc1,0.0006089465,positive
S=C(Nc1ccccc1)Nc1ccccn1,0.00060735946,positive
O=S(=O)(c1ccc(-c2ccccc2)cc1)N1C[C@@H]2N[C@H](C1)C2c1ccc(-c2ccccc2)cc1,0.00060696347,positive
O=C1C=CC2(CCCC2)CC1,0.0006069561,positive
O=C(c1ccccc1)c1coc2c1C(=O)c1ccccc1C2=O,0.0006065995,positive
O=C(CCc1ccccc1)n1cnc(-c2ccco2)n1,0.0006064564,positive
O=C(COc1ncnc2ccccc12)NCCc1ccccc1,0.0006062265,positive
O=C(COc1ccccc1)N/N=C\c1c[nH]c2ccccc12,0.00060546584,positive
C(#Cc1nccs1)c1ccc(-c2cnc(-c3ccccc3)[nH]2)cn1,0.0006054398,positive
C(#Cc1c(-c2ccccc2)oc2ccc(-c3ccccc3)cc12)c1ccccn1,0.0006051923,positive
O=S(=O)(c1ccc(NCc2ccccc2)cc1)N1CCOCC1,0.00060517783,positive
c1ccc(CCCCCOc2cccc(CCn3ccnc3)c2)cc1,0.00060492323,positive
O=c1ccc2sc3nc(-c4ccccc4)ccc3c2[nH]1,0.0006047766,positive
O=C(Nc1ccccc1)Nc1ncns1,0.00060448056,positive
C(=[NH+][C@@H]1CCCC[C@@H]1/[NH+]=C/c1ccccc1)c1ccccc1,0.0006044522,positive
O=C(COC(=O)c1ccccc1)Nc1ccccc1,0.0006043491,positive
O=C(Cn1sc2ncccc2c1=O)N1CCN(c2ccccc2)CC1,0.000604328,positive
O=C(NC1Cc2ccccc2C1)c1cc2c(c(-c3cccc(-c4cccnc4)c3)n1)CNC2,0.0006042904,positive
O=C1C(C(c2ccccc2)c2c[nH]n(-c3ccccc3)c2=O)C=NN1c1ccccc1,0.0006036024,positive
O=C(c1ccccc1)[C@@H]1[C@@H](c2ccco2)C2(C(=O)c3ccccc3C2=O)C2c3ccccc3C=NN21,0.000603598,positive
O=C(NC1CCNCC1)c1ccc(-c2cccc(=O)[nH]2)nc1,0.0006033867,positive
C=C1C(=O)O[C@H]2C3C(=O)CCC3CCC[C@@H]12,0.0006026836,positive
O=C(Cn1cccn1)Nc1cc2c(s1)CCCC2,0.00060201023,positive
O=c1nc2n(-c3ccccc3)c3ccccc3cc-2c(=O)[nH]1,0.00060188904,positive
O=C1CC[C@@H](CC[C@H]2CCC3C4=CCCC[C@@H]4CCC32)O1,0.0006018528,positive
O=C1ON=C(c2ccccc2)/C1=C\c1ccco1,0.0006017994,positive
O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,0.00060114276,positive
C(=NNc1ccc2ccccc2n1)c1ccccn1,0.00060112396,positive
O=c1cc2[nH]ccc3c-2n(c1=O)c1ccccc31,0.00060092576,positive
c1ccc2sc(Sc3ncnc4sccc34)nc2c1,0.00060019776,positive
O=c1oc2cc3c(cc2cc1-c1ccccc1)CCO3,0.0005995047,positive
O=C(c1ccc(-c2ccccc2)o1)N1CCCCC1,0.0005993616,positive
O=C1C2=C(NC=CC2c2ccccc2)c2ccccc21,0.00059874146,positive
C(#CC1CCCCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.00059868116,positive
C(#CC1CCCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.00059868116,positive
C(#CC1CCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.00059868116,positive
O=C(Cc1c[nH]c2ccccc12)N/N=C/c1ccccc1,0.0005980922,positive
O=c1ccoc2cc3occc3cc12,0.00059802143,positive
O=C1CC(c2ccccc2)Oc2cc3occc3cc21,0.00059725216,positive
C1=C(c2ccccc2)Nn2cnnc2S1,0.0005971936,positive
c1coc(-c2nc3sccc3c3c2COCC3)c1,0.00059699384,positive
O=C(Nc1ccccc1-c1nc2ccccc2[nH]1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.00059654075,positive
O=C1/C(=N\S(=O)(=O)c2cccs2)C([n+]2cccc(Cc3ccccc3)c2)=Cc2ccccc21,0.00059647235,positive
O=C1Nc2cc(C(=O)N3CCN(c4ccccc4)CC3)ccc2NC1CSCc1ccccc1,0.0005964151,positive
O=C(N/N=C/c1ccccc1OC(=O)c1ccccc1)c1ccccc1,0.0005951508,positive
O=C(Nc1ccon1)c1cncs1,0.00059472997,positive
C(#Cc1cccc(-c2c[nH]c3cncnc23)c1)Cc1cnccn1,0.0005944399,positive
O=C(COC(=O)c1ccccc1NS(=O)(=O)c1ccccc1)c1ccccc1,0.0005942299,positive
c1cc2c(c(-c3nccc4c3[nH]c3ccccc34)c1)OCO2,0.0005941825,positive
c1ccc(Sc2nc3ccccc3n3cnnc23)cc1,0.0005938848,positive
c1ccc(-c2csc3ncnc(NCCN4CCOCC4)c23)cc1,0.0005935435,positive
O=C1CN(c2ccc(C(=O)NC3CCNCC3)cn2)CCN1,0.0005930685,positive
O=C(NCc1ccccc1)Nc1cccc2cccnc12,0.0005929059,positive
O=c1cc[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc12,0.00059201475,positive
O=C(Nc1c[nH]n(-c2ccccc2)c1=O)c1cc(-c2cccs2)nc2ccccc12,0.0005915462,positive
