,canonical_smiles
10314,COCCCN1C(=O)C(=O)/C(=C(/O)c2ccc(OC)cc2)C1c1ccc(O)c(OC)c1
11394,COc1ccc(C2/C(=C(/O)c3ccccc3)C(=O)C(=O)N2C)cc1
584,CC(=O)N(C)c1ccc(C=C2C=Cc3ccccc32)cc1
8774,Oc1ccccc1-c1nnc(SCCN2CCOCC2)n1Cc1ccccc1
610,COc1ccc(-c2nc(NC(=O)c3ccco3)sc2C)cc1
600,NC(=S)NN=Cc1c[nH]c2nccnc12
7109,CN(C)CCCn1c(N)c(C#N)c2nc(C#N)c(C#N)nc21
10090,CSCCC(NC(=O)c1ccco1)C(=O)OCC(=O)Nc1sccc1C#N
6851,O=C(CN1CCC(O)(c2ccc3c(c2)OCO3)CC1)N1CCOCC1
10537,O=C(NC1c2ccccc2Oc2ccccc21)c1ccc(Cl)c([N+](=O)[O-])c1
2908,CC(C)(C)C(=O)/C(=C/c1ccncc1)n1cncn1
5525,O=C(C1CCCO1)N1CCC(O)(c2ccccc2)CC1
7016,COCCn1nnnc1CN(CCc1ccc(OC)c(OC)c1)Cc1cc2ccc(C)cc2[nH]c1=O
8337,O=C(O)CCN1Cc2ccccc2C1=O
7029,CC(C)(C)NC(=O)C(c1ccco1)N(C(=O)c1ccc(CN2CCOCC2)o1)c1ccccc1
5307,O=C(O)C1(c2cccc(Cl)c2)CCC1
9773,Clc1cccc(-c2nnc(SCc3nc4ccccc4[nH]3)n2Cc2ccco2)c1
8398,CCC(c1nnnn1CCc1ccccc1)N(Cc1ccco1)Cc1cc2c(C)ccc(C)c2[nH]c1=O
9019,Cc1cccc2cc(CN(Cc3ccco3)C(c3nnnn3CCc3ccccc3)C(C)C)c(=O)[nH]c12
9059,CCC(c1nnnn1CCc1ccccc1)N(Cc1ccco1)Cc1cc2cccc(C)c2[nH]c1=O
4566,CCOc1cc2c(cc1/C=C/c1noc(C)c1[N+](=O)[O-])OC(C)C2
3341,Cc1ccc(C2CC(c3cccs3)=NN2C(=O)CCl)cc1
3432,COc1cc(C2CC(c3cccs3)=NN2C(=O)CCl)ccc1OC(F)F
7461,COc1ccc(CCCc2nnc(SCC(=O)Nc3nc(C)cs3)n2C)cc1C
13121,CCNNC(=O)c1ccc(CN2c3ccccc3Sc3cccnc32)cc1
14321,CC(C)=CCC[C@](C)(O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C
11785,O=C(NCCc1ccc2c(c1)OCCO2)c1cc2ccccc2o1
2042,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc(=O)[nH]c1
1509,CC(=O)c1c(C)[nH]c(C(=O)Nc2ccccc2N2CCOCC2)c1C
7211,Cc1ccc(S(=O)(=O)N(Cc2cc3cc4c(cc3[nH]c2=O)OCCO4)CC2CCCO2)cc1
2949,Cc1oc2c(c1C(=O)N1CCOCC1)C(=O)c1ccccc1C2=O
14066,C=C1c2ccoc2C[C@H]2[C@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]1(O)C(C)(C)CC[C@H](OC(C)=O)[C@]21C
14067,C=C1c2ccoc2CC2C1[C@@H](OC(C)=O)[C@H](O)[C@@]1(O)C(C)(C)CC[C@H](OC(C)=O)[C@]21C
2078,Cn1sc(=O)c2cc(S(=O)(=O)NC3CC3)ccc21
6681,Cc1csc(NC(=O)CSc2nnc(-c3ccccn3)n2-c2ccc(C)c(C)c2)n1
6110,CNC(=O)CSc1nnc(-c2cccnc2)n1CCc1ccccc1
7034,Cc1cc(C)cc(-c2nnc(SCC(=O)NCc3cccs3)o2)c1
5387,COCCSc1nnc(NC(=O)Cc2ccccc2OC)s1
7926,Cc1ccc(CC(=O)Nc2nncs2)cc1
9754,COc1cc([C@H]2[C@@H]3CCCC[C@]3(O)CCN2CC(=O)Nc2ccc(C)cc2)ccc1O
8765,CCC(c1nnnn1Cc1ccco1)N(CCN1CCOCC1)Cc1cc2cc(C)ccc2[nH]c1=O
10524,O=C1CCCC1C1CC(=O)N(c2ccccc2)C1=O
5425,O=C(CCN1C(=O)C2(OCCO2)c2ccccc21)c1ccccc1
2066,Cc1cc2nc3c(=O)n(Cc4ccccc4)c(=O)[nH]c3nc2cc1N
9499,COc1cc(-c2noc(-c3cccs3)n2)cc(OC)c1OC
10718,CCOC(=O)c1nn(-c2ccc(Cl)cc2)c2nc(Nc3ccccc3)cc(=O)n12
7266,CCC(=O)N1CN(S(=O)(=O)c2ccc(C)cc2)CC1C
2138,Cn1c2ccccc2c2cc(/C=N/NC(=O)c3cc(O)ccc3O)ccc21
8495,CCC(=O)Nc1ccc(-c2nc(-c3ccccc3)n(CC(=O)N3CCCCC3)n2)cc1
7226,CC(=O)c1cccc(-n2nnnc2SCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)c1
171,Cc1cc(C)c(S(=O)(=O)N(CC(=O)N2CCOCC2)C2CCCCC2)c(C)c1
7809,CCCCC(c1nnnn1Cc1ccco1)N1CCN(c2nc3ccccc3s2)CC1
9590,COc1cc2c(cc1OC)CN(C(=O)C1(c3ccccc3)CC1)CC2
13177,COCc1cc2c(C(=O)N=c3c(Cl)cn(O)cc3Cl)ccc(OC)n2n1
13356,COc1ccc(C(=O)N=c2c(Cl)cn(O)cc2Cl)c2cc(C#N)nn12
13526,COc1ccc(C(=O)N=c2c(Cl)cn(O)cc2Cl)c2cc(C(C)C)nn12
13542,CCc1cc2c(C(=O)N=c3c(Cl)cn(O)cc3Cl)ccc(OC)n2n1
13724,COc1ccc(C(=O)N=c2c(Cl)cn(O)cc2Cl)c2ccnn12
13768,COc1ccc(C(=O)N=c2c(Cl)cn(O)cc2Cl)c2cc(C(F)(F)F)nn12
3668,Cc1ccc(-c2nc3cccnc3o2)cc1NC(=O)COc1ccc(Cl)cc1C
3817,Cn1nnnc1Sc1ncnc2scc(-c3cc4ccccc4o3)c12
13277,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1ccc(C(F)(F)F)cc1
13340,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1ccccc1
13358,Cc1ccc(ON2C(=O)[C@@H](NC(=O)OCCCCC3CCCCC3)[C@@H]2C)cc1
13408,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1ccc([N+](=O)[O-])cc1
13409,COC(=O)c1ccc(ON2C(=O)[C@@H](NC(=O)OCCCCC3CCCCC3)[C@@H]2C)cc1
13517,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1cccc(S(C)(=O)=O)c1
13608,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1ccccc1S(C)(=O)=O
13611,C[C@H]1[C@H](NC(=O)OCCCCC2CCCCC2)C(=O)N1Oc1ccc(S(C)(=O)=O)cc1
6947,COc1ccc(C(c2nnnn2Cc2ccc(F)cc2)N2CCN(c3ccc(OC)cc3)CC2)cc1
7674,COc1ccc(C(c2nnnn2Cc2ccc(F)cc2)N2CCN(c3ccccc3)CC2)cc1
8034,COc1ccc(N2CCN(C(c3ccccc3)c3nnnn3Cc3ccc(F)cc3)CC2)cc1
4778,COc1ccc(C(=O)N2CCC(C(=O)Nc3ccccc3OC)CC2)cc1
4832,COc1cc(C(=O)N2CCC(C(=O)Nc3cccc(C(C)=O)c3)CC2)cc(OC)c1OC
12143,CCOC(=O)c1ccc(NC(=O)C2CCN(C(=O)c3ccc(OC)c(OC)c3)CC2)cc1
4631,O=C(NC(=S)NNC(=O)c1ccccc1O)c1cccs1
4642,COc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1
4650,COc1ccccc1C(=O)NNC(=S)NC(=O)c1cccs1
4655,Cc1ccccc1C(=O)NNC(=S)NC(=O)c1cccs1
4674,Cc1cccc(C(=O)NNC(=S)NC(=O)c2cccs2)c1
4678,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1
1843,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N/N=C/c3ccccc3[N+](=O)[O-])cc21
14401,COC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)C1
508,O=c1cc(-c2ccc(O)cc2)oc2ccc3ccccc3c12
4889,CSc1nc2nc(-c3ccccc3)cc(=O)n2[nH]1
12293,O=C(Nc1cc(Cl)cc(Cl)c1)c1cnn2cccnc12
5508,Fc1ccccc1CCNc1nnnn1-c1ccccc1
1348,O=C(/C=C/c1ccc2c(c1)OCO2)Nc1nc2ccccc2s1
11417,COc1ccccc1NC(=O)C1=C(C)Nc2ncnn2C1c1ccc(C)o1
9781,Cc1cccc(-c2noc(CCCC(=O)Nc3cccnc3)n2)c1
9902,O=C(CCCc1nc(-c2ccc(Cl)cc2)no1)Nc1cccnc1
6477,CCOc1ccccc1-n1c(SCC(N)=O)nnc1-c1ccc(O)cc1
6506,Cc1cccc(-c2nnc(SCC#N)n2-c2ccccc2)c1
7302,COc1ccccc1-n1c(SCC(N)=O)nnc1-c1ccccc1
7575,Cc1cccc(-c2nnc(SCC#N)n2-c2cccc(Cl)c2)c1
10025,CC1=Nc2ncnn2C(c2ccccc2)/C1=N\O
3971,O=C1C(=Cc2cccs2)C(=O)c2ccccc21
6202,CC1(C)Cc2c(c(-c3ccccc3)[nH]c(=O)c2C#N)CO1
14150,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2
14151,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2
2613,O=C1C(Cl)=C(Nc2ccccc2)C(=O)c2ccccc21
2705,CCCNC1=C(N(C(C)=O)c2cccc(F)c2)C(=O)c2ccccc2C1=O
3007,O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21
3090,O=C1C(Cl)=C(Nc2ccc(O)cc2)C(=O)c2ccccc21
10308,CC(C)N(C(=O)NC(=O)NCC1CCCO1)S(C)(=O)=O
5987,CCN1CCN(S(=O)(=O)c2ccc(S(=O)(=O)NCC3CCCO3)cc2)CC1
9638,COc1ccc2c(c1)CC1(CN2C)C(=O)NC(=O)N(c2ccc(F)cc2)C1=O
9657,COc1ccc(OC)c(N2C(=O)NC(=O)C3(Cc4cc(C)ccc4N(C)C3)C2=O)c1
9866,Cc1ccc2c(c1)CC1(CN2C)C(=O)NC(=O)N(c2cc(C)ccc2C)C1=O
9945,Cc1c(NC(=O)c2ccccc2NS(=O)(=O)c2ccc(F)cc2)c(=O)n(-c2ccccc2)n1C
3096,COc1ccc2c(C)nc(Nc3nc(-c4ccccc4)cc(=O)[nH]3)nc2c1
285,Cc1cc(C)c(C#N)c(SCc2ccccc2)n1
9197,CCC1C(=O)N=C(SCC(=O)Nc2cccc3ccccc23)NC1=O
12868,C[C@@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21
13323,CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21
13599,C[C@H]1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(CN4CCCN(C)CC4)cc(C(F)(F)F)c3)ccc21
9652,Cc1cc(OCc2nn[nH]n2)c2c(-c3ccccc3)cc(=O)oc2c1
3040,COc1cc(C(=O)N/N=C/c2sccc2C)cc(OC)c1OC
8624,CCOc1ccc2cc(C#N)c(SCC(=O)N3CCC(C)CC3)nc2c1
6750,O=C(Cn1nnc(-c2ccc(N3CCOCC3)cc2)n1)OC1CCCCC1
11537,O=C(NCc1ccccc1)C(c1ccc(F)cc1)N(Cc1ccco1)C(=O)c1ccccn1
4045,CC(C)CC(NC(=O)c1ccccc1)C(=O)N/N=C/c1ccco1
14220,C=C[C@]1(C)C=C2C(=O)C=C3C(C)(C)CCC[C@]3(C)[C@H]2CC1
4936,CSc1nc2c(c(OC(=O)c3cccc(C)c3)n1)CCCC2
8341,CC(=O)NC1CC2CCCC(C1)N2CC(=O)NCc1ccc(F)cc1
6721,CCCCOc1ccc(-c2nnn(CCC(=O)N3CCOCC3)n2)cc1
2963,Nc1nccc(-c2ccc(-n3cnc4ccccc43)cc2)n1
13187,O=C(NC1CCN(CC(F)(F)F)CC1)c1ccc(N2CCCCC2)nc1
11386,COc1ccc(N2CCN(C(CNS(=O)(=O)c3cccs3)c3cccnc3)CC2)cc1
1645,Cc1cccc(-c2nnn3c2nc(NCCc2ccc(S(N)(=O)=O)cc2)c2ccccc23)c1
13479,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
12944,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CSC[C@@H](C(N)=O)NC(=O)CNC(=O)CNC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccncc2)NC(=O)[C@H](CCCN=C(N)N)NC1=O
12651,CCCCCCCCC(=O)N[C@H]1CNC1=O
12942,CCCCCCCOC(=O)N[C@H]1CNC1=O
13268,CCCCCCCCOC(=O)N[C@H]1CNC1=O
1208,Cc1oc2c(C)c(O)ccc2c(=O)c1-c1cnn(-c2ccccc2)c1
9472,CCSc1nc2n(n1)C(c1cccc(F)c1)C1=C(CCCC1=O)N2
10194,N#Cc1c2n(c(=S)n(-c3ccccn3)c1=O)CCCCC2
13761,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2
6872,Cc1ccc(C2C(C#N)=C(N)Oc3cc4c(cc32)OCO4)cc1
6132,Cc1cc(Cl)ccc1OCCCC(=O)N1CCN(C(=O)c2ccco2)CC1
8553,Cc1ccccc1-c1nnc(SCC(=O)NC2CCCCC2)o1
12823,CNC(=O)c1cc(C(=O)NCCC2CCOCC2)cn(Cc2ccccc2)c1=O
12268,Cn1c(SCC(=O)N2CCCc3ccccc32)nc2cccnc21
8143,CN1CCN(C(=O)c2cc3sccc3n2CC(=O)c2ccccc2)CC1
10995,FC(F)(F)c1cccc(Nc2nc(Nc3ncc(-c4ccsc4)cn3)ncc2Cl)c1
4523,O=C1c2ccccc2C(=O)C2OC12
5006,O=C(CSc1nc(=O)[nH]c2c1CCCC2)Nc1ccc(F)cc1F
5024,CCN(CC)CCn1c2c(c(SCC(=O)Nc3ccc(C(C)C)cc3)nc1=O)CCCC2
3119,COc1ccc2nc(C)cc(Sc3nc4ccccc4s3)c2c1
1591,Cc1cc(C)c2c(c1)/C(=C/C(=O)c1ccc(Br)s1)C(=O)N2
2333,Cc1cccc2c1NC(=O)/C2=C\C(=O)c1cccs1
8323,CC(C)(C)n1nnnc1C(c1cccs1)N1CCCc2ccccc21
6585,CCOC(=O)CSc1nnc(-c2ccccc2NC(=O)c2ccccc2)o1
9218,CCN1CCN(CCNC(=O)c2cn(Cc3ccccc3F)nn2)CC1
997,Cc1cc(=O)[nH]c(SCC(=O)NCc2ccco2)n1
7701,CCCCn1c(=O)c(C(=O)NCc2ccncc2)c(O)c2ccccc21
8380,CCCn1c(=O)c(C(=O)NCc2ccncc2)c(O)c2ccccc21
7085,N#Cc1cccc(-n2nnnc2-c2ccccn2)c1
9084,CCCNS(=O)(=O)c1ccc(CCC(=O)NCc2cccnc2)cc1
9927,O=S(=O)(c1ccc2c(c1)nc1n2CCC1)N1CCOCC1
1304,CCCCCCOC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O
3796,c1nc(NCc2ccc3c(c2)OCO3)c2cc(-c3ccoc3)ccc2n1
1929,CC(=O)Nc1ccc(C2=NNC(=Nc3cccc(S(=O)(=O)N(C)C)c3)SC2)cc1
8311,CC(C)Cn1c(-c2ccc(Cl)cc2)cnc1SCC(=O)N1CCOCC1
1484,Cn1nnnc1SCC(=O)Nc1cccc([N+](=O)[O-])c1
5467,CCC(=O)Nc1ccc(NC(=O)CSc2nnnn2CC)cc1C
5653,CCCn1nnnc1SCC(=O)Nc1ccc(F)cc1
7072,CCOc1ccc(NC(=O)CSc2nnnn2CC(=O)O)cc1
7504,CC(=O)Nc1cccc(NC(=O)CSc2nnnn2C(C)C)c1
7797,CCC(=O)Nc1ccc(NC(=O)CSc2nnnn2C(C)C)cc1
8390,CCn1nnnc1SCC(=O)Nc1cccc(NC(C)=O)c1
863,CC1=C(CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c2cc(F)ccc2/C1=C/c1ccc(S(C)=O)cc1
2471,Cc1ccc(-c2nnc(-c3ccc(NC(=O)Cc4cccs4)cc3)o2)cc1
7233,Cc1ccc(Cl)cc1N(CC(=O)NC1CCCCC1)S(C)(=O)=O
4055,O=C(O)c1cc([N+](=O)[O-])ccc1N1CCC(Cc2ccccc2)CC1
3288,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)O)O1
3372,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1
