,canonical_smiles
2746,COc1ccc(Nc2nc(Nc3ccc(OC)cc3)nc(-n3[nH]c(=O)c(C)c3C)n2)cc1
14633,C=C(CO)[C@@H]1C[C@H](O)C(=C)[C@@H]2C=C[C@](C)(OO)[C@H]2C1
1814,CC1CC1c1ccc(/C=C(\C#N)C(=O)Nc2ccc(Cl)cc2)o1
5856,Cc1ccccc1NC(=O)C1CCCN1C(=O)NC1CCCCC1
13547,Fc1cccc(Cl)c1-c1ncc(-c2ccc(CCc3ccccc3)cc2)[nH]1
8141,O=C(NCC(=O)N(c1ccc2c(c1)OCO2)C(C(=O)NC1CCCC1)c1ccncc1)c1ccco1
2635,COc1cc2c(cc1OC)-c1cc(Nc3ccc(C(=O)O)cc3)nc(=O)n1CC2
868,Cc1ccc(Nc2ncc(C(=O)NCCc3c(C)[nH]c4ccccc34)cn2)c(C)n1
885,Cc1[nH]c2ccccc2c1CCNC(=O)c1cnc(Nc2cccnc2)nc1
8620,COc1ccccc1C(=O)Nn1c(C2CCC2)nc2ccccc2c1=O
13064,Cc1noc(C)c1-c1cc2ncc3c(c2cc1OCC1CCNCC1)n(C(C)c1ccccn1)c(=O)n3C
2280,O=C(OC1CCCCC1)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2
12046,CCOc1cc(-c2nc(-c3ccncc3)no2)cc(OCC)c1OCC
5566,COc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)Cn1c(=O)cnc2ccccc21
5733,Cc1ccc(NC(=O)Cn2c(=O)cnc3ccccc32)cc1S(=O)(=O)N1CCCCC1
476,COC(=O)c1ccc(CSc2nnc3c(Cl)cc(Cl)cn23)o1
11799,NC(=O)c1cn(-c2ccc3c(c2)CCC3)c2nc(NCCN3CCOCC3)ncc2c1=O
3376,CCOC(=O)c1ccc(N=Nc2c(C)c(C#N)c(O)[nH]c2=O)cc1
10171,CC1CCCN(Cc2nc3c(c(=O)n(C)c(=O)n3C)n2CCc2ccccc2)C1
10325,CC1CCCCN1Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CCc1ccccc1
10466,Cn1c(=O)c2c(nc(CN3CCC(C(N)=O)CC3)n2CCc2ccccc2)n(C)c1=O
352,CN(N)c1nc(-c2ccccc2)nnc1C(F)(F)F
7117,COCCCn1nnnc1SCC(=O)Nc1nc(C)c(C)s1
8921,CCOC(=O)c1csc(NC(=O)CSc2nnnn2CC)n1
