,canonical_smiles
4474,O=C(NC(=S)NNC(=O)c1cccs1)c1ccco1
2746,COc1ccc(Nc2nc(Nc3ccc(OC)cc3)nc(-n3[nH]c(=O)c(C)c3C)n2)cc1
13841,CCNNC(=O)c1ccc(CN2c3ccccc3C=Cc3nc(C)nc(C)c32)cc1
1814,CC1CC1c1ccc(/C=C(\C#N)C(=O)Nc2ccc(Cl)cc2)o1
12947,COc1ccccc1-c1cc(C(F)(F)F)nc(N2CCCC2)n1
12910,OC(COc1ccccc1)Cn1cc(Br)cn1
4539,COc1ccc(-c2cc(C(F)(F)F)c3c(n2)sc2c(O)cc(=O)[nH]c23)c(OC)c1
2635,COc1cc2c(cc1OC)-c1cc(Nc3ccc(C(=O)O)cc3)nc(=O)n1CC2
831,N#C[C@@H]1[C@@H](c2ccccc2-c2ccccc2)[C@@H](CO)N1C(=O)NC1CCCC1
2073,N#C[C@H]1[C@@H](c2ccccc2-c2ccccc2)[C@@H](CO)N1C(=O)NC1CCCC1
12124,COc1ccccc1-n1nc(C(=O)NCc2ccco2)c2ccccc2c1=O
12685,Cc1cc(C)nc(N(C#N)CC(=O)N2CCC(C(N)=O)CC2)n1
2280,O=C(OC1CCCCC1)c1ccc2c(c1)C1C=CCC1C(C(=O)O)N2
7582,CCC(C)(C)n1nnnc1C(c1cccs1)N1CCN(c2nc3ccccc3s2)CC1
5939,CCCCCn1c(N2CCC(C(N)=O)CC2)nc2c1c(=O)[nH]c(=O)n2C
7109,CCCCCCn1c(N2CCC(C(N)=O)CC2)nc2c1c(=O)[nH]c(=O)n2C
476,COC(=O)c1ccc(CSc2nnc3c(Cl)cc(Cl)cn23)o1
11292,O=C(O)CC(NCc1ccco1)C(=O)OCCc1ccccc1
3376,CCOC(=O)c1ccc(N=Nc2c(C)c(C#N)c(O)[nH]c2=O)cc1
9619,Cc1sc(NC(=O)CSc2nnc(COc3ccccc3)n2C)c(C#N)c1C
352,CN(N)c1nc(-c2ccccc2)nnc1C(F)(F)F
7962,CCc1nccn1S(=O)(=O)c1ccc2ccc(C)cc2c1
2337,Cc1cc(C)c2c(=O)c(/C=C3\NC(=S)NC3=O)coc2c1
7489,O=C1c2ccccc2CC1Sc1nnc(-c2ccncc2)o1
14968,COc1c(Cc2ccc(O)cc2)c(O)c(Cc2ccc(O)cc2)c(CCc2cc(O)ccc2Cc2ccc(O)cc2)c1Cc1ccc(O)cc1
303,CCOC(=O)c1c(C)nn(S(=O)(=O)c2ccc(C)cc2)c1NCc1ccccc1
1452,COC(=O)c1ccc(S(=O)(=O)NCc2cccc(OC)c2)n1C
3372,COc1ccc(C(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)cc1
6433,CCC(C)N(CC(=O)NCc1ccc(OC)cc1)C(=O)c1csnn1
14236,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCN(Cc2ccccc2)CC1
7522,CC(C)CCNC(=O)C(c1ccco1)N(C(=O)Cn1nnc2ccccc21)c1ccc2c(c1)OCO2
556,O=C(N/N=C/c1cccc(O)c1)c1ccc2c(c1)OCCO2
681,CC=Cc1cc2c(c(=O)o1)C(=O)C(O)C(C)O2
7015,CCOC(=O)c1ccccc1NC(=O)CSc1nnnn1C1CCCCC1
11069,CCOC(=O)C1=CSC2=NS(=O)(=O)CCN12
3324,O=C(Nc1nc2ccc(F)cc2s1)C1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2Cl)CC1
6592,COc1ccc(C2(O)CC3CCC(C2)N3c2nc(C)cc(C)c2C#N)cc1
5982,CCOc1ccccc1NC(=O)N1CCC(NC(=O)c2ccccc2C)CC1
9575,Cc1cccc(NC(=O)N2CCC(NC(=O)c3ccccc3C)CC2)c1
4554,O=C1C(=Cc2cccs2)C(=O)c2ccccc21
1376,COc1ccccc1NC(=O)CSc1nnc(-c2ccc(NC(C)=O)cc2)n1C
6788,CCOc1ccc(NC(=O)CSc2nnc(-c3ccccc3)n2N)cc1
7663,COc1ccc(NC(=O)CSc2nnc(-c3ccccc3)n2N)cc1
8632,COc1ccc(-c2nnc(SCC(=O)Nc3ccc(Cl)cc3)n2C)cc1
12129,Cc1ccc(C)c(NC(=O)CSc2nnc(-c3ccccc3)n2N)c1
12489,COc1ccccc1-c1nnc(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)n1C
11523,c1cc(Nc2ncnc3[nH]ccc23)c2c(c1)OCO2
1343,CCCNc1ncnc2sc(C)c(C)c12
8313,CCc1cc2c(NCCC(=O)O)ncnc2s1
9004,CCc1cc2c(NCCO)ncnc2s1
6188,O=C(NCc1ccccn1)c1cc2ccccc2oc1=O
4655,COc1ccc(-c2[nH]c(-c3ccccc3)nc2SCC(=O)NC2CCCC2)cc1
9337,O=C1CC(C(=O)N(CC2CCCO2)C(C(=O)NC2CCCCC2)c2ccncc2)CS1
9184,O=C(CC(C(=O)O)C1CCCO1)NCCc1ccc2c(c1)OCO2
9338,Cc1nn(C)c(C)c1NC(=O)CN1CCC(O)(c2ccc3c(c2)OCO3)CC1
2548,COc1ccc2nc3cccc(OC)c3nc2c1
2600,Nc1cc2nc3ccccc3nc2cc1N
5005,Cc1cc2nc3ccc(N(C)C)cc3nc2cc1N
2740,Cc1nc2sc3c(NCc4ccco4)ncnc3c2c2c1COC(C)(C)C2
2765,CC(C)c1nc2sc3c(NCc4ccco4)ncnc3c2c2c1COC(C)(C)C2
1462,O=C(c1ccc(COCC(F)(F)F)o1)N1CCCCCC1
15052,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4
9591,Cc1cccc2[nH]c(-c3ccc(NC(=O)c4ccco4)cc3)nc12
7323,COC(=O)c1sc2nc3c(cc2c1N)C(=O)CC(C)(C)C3
2925,COc1ccc(-c2cc(C(F)(F)F)nc(S(C)(=O)=O)n2)cc1
3505,Cc1ccc(-c2cc(C(F)F)nc(S(C)(=O)=O)n2)cc1
4230,COc1ccccc1-c1cc(C(F)(F)F)nc(S(=O)(=O)CCCC(=O)NC(C)C)n1
12956,CCOc1cc(-c2ccccc2)nc(N)n1
593,CCc1ccc(C(=O)COC(=O)CNC(=O)C2CCCCC2)cc1
5358,COc1ccc(OC)c(C(=O)COC(=O)CNC(=O)C2CCCCC2)c1
4768,O=C(NN1C(=O)C2C(c3ccccc3)C=CC(c3ccccc3)C2C1=O)c1ccncc1
11329,CCC[C@@H](CN1CCC[C@H]1CN1C(N)=NC[C@H]1CC(C)C)N1C[C@@H](Cc2ccccc2)N(CCc2ccc(Cl)c(Cl)c2)C1=N
6490,COc1cc(NC(=O)c2ccco2)c(OC)cc1NC(=O)Nc1ccc(Cl)cc1
9064,COc1cc(NC(=O)c2ccco2)c(OC)cc1NC(=O)Nc1cccc(Cl)c1
11957,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c([N+](=O)[O-])c1
12215,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Cl)c1
3561,CCOC(=O)C(=Cc1ccc(-n2cncn2)cc1)C(=O)OCC
2823,Cc1ccc(C(=O)c2cncc(Br)c2)cc1
12705,O=S(=O)(c1cc(Cl)cc(Cl)c1)N1CCCC1c1nc2ccccc2s1
15110,COc1cccc(CCc2cc(O)c(Cc3ccc(O)cc3)c(OC)c2)c1
3150,Cc1cccc(C2(c3cccc(C)c3)CC2C(=O)Nc2ccc([N+](=O)[O-])cc2O)c1
2549,O=C(/C=C/c1ccco1)Nc1nc(-c2ccccn2)cs1
2309,O=C1c2ccccc2C(=O)N1c1ccc(-c2nc3ccccc3o2)cc1
11450,COC1CCCc2sc(Nc3cccc(CN4CCN(C(=O)C5CCCC5)CC4)c3C)nc21
13151,Cc1c(CN2CCN(C(=O)C3CCCC3)CC2)cccc1Nc1nc2c(s1)CCCC2O
7418,CCOC(=O)C1CCCCC12C(C#N)=C(N)Oc1n[nH]c(C)c12
4430,Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1nccs1
11508,O=C(CNc1nc(-c2ccccc2)c(-c2ccccc2)s1)N1CCCCC1
11597,COc1ccc(-c2nc(NCC(=O)N3CCCCC3)sc2-c2ccc(OC)cc2)cc1
4620,CCOC(=O)C(=O)C1=C(N2CCOCC2)/C(=C\c2ccc(F)cc2)CC1
12550,Cc1cc(C)cc(OCC(=O)OCCN2C(=O)c3ccccc3C2=O)c1
9091,CCCCCc1c(O)nc(SCC(=O)NCC2CCCO2)[nH]c1=O
14702,CC(=O)C(=O)/C=C1/C(C)(C)C[C@@H](O)C[C@@]1(C)O
14794,CC(C)=CCc1cc2c(c3c1OC(C)(C)C=C3)O[C@H](c1ccccc1)CC2=O
14818,CC1(C)C=Cc2c(ccc3c2O[C@H](c2ccccc2)CC3=O)O1
15044,COc1cc2c(c3c1C(=O)CC(c1ccc(O)cc1)O3)C=CC(C)(CC(C)/C=C(\C)CCC=C(C)C)O2
15045,COc1cc2c(c3c1C(=O)CC(c1ccc(O)cc1)O3)C=CC(C)(CC(C)C=C(C)C)O2
15046,COc1cc2c(c3c1C(=O)CC(c1ccccc1)O3)C=CC(C)(CC(C)/C=C(\C)CCC=C(C)C)O2
15047,COc1cc2c(c3c1C(=O)CC(c1ccccc1)O3)C=CC(C)(CC(C)C=C(C)C)O2
15049,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)C=CC(C)(C)O2
15088,COc1ccc([C@@H]2CC(=O)c3cc(CC=C(C)C)c4c(c3O2)C=CC(C)(C)O4)cc1OC
15089,COc1ccc([C@@H]2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1OC
13609,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1N1CCC2(CCNC2=O)CC1
13635,Cc1cnc(Nc2ccc(N3CCOC(C)C3)cc2)nc1N1CCC2(CCNC2=O)CC1
13854,Cc1cnc(Nc2ccc(N3CCOCC3)c(F)c2)nc1N1CCC2(CCNC2=O)CC1
7024,COc1ccc(OC)c(-c2csc(N(Cc3ccco3)C(=O)c3cccs3)n2)c1
6880,CCc1ccc(CCC(=O)Nc2nc(CC(C)=O)ns2)o1
14784,CC(C)=CCc1c(O)ccc(C(=O)/C=C/c2ccc3c(c2)OCO3)c1O
14836,CC1(C)[C@@H](O)CC[C@]2(C)C3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)C(=O)C[C@@H]12
14839,CC1(C)[C@@H](O)CC[C@]2(C)C3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)C[C@H](O)[C@@]4(C)[C@]3(C)C(=O)C[C@@H]12
12653,N#Cc1ccsc1NC(=O)CN1CCCCCC1
5562,CCOc1ccc(S(=O)(=O)N(CC)CC)cc1NC(=O)c1ccc(N2CCCC2=O)cc1
2571,O=C(NCc1ccco1)c1ccc(Cl)nc1
127,CCCC(=O)Nc1c2c(nn1-c1ccc(C)cc1C)CSC2
6450,COC(=O)C1=C(C(C)=O)C(c2ccc(C)cc2)n2nnnc2N1
7655,COC(=O)C1=C(C)Nc2nnnn2C1c1ccc(Cl)cc1Cl
12263,C=CCOC(=O)C1=C(C)Nc2nnnn2C1c1cccc(OC)c1OC
13634,O=C(Nc1ccc(-c2nccs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1
4106,COc1ccc(NC(=O)CSc2nc(C3CC3)nc3ccccc23)cc1
4109,O=C(CSc1nc(C2CC2)nc2ccccc12)Nc1cccc(O)c1
4111,O=C(CSc1nc(C2CC2)nc2ccccc12)Nc1ccccc1Cl
12535,CCC1CCCN1Cn1cnc2c([nH]c3ccccc32)c1=O
15104,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
4659,CCC(CC)c1nc(C#N)c(NCc2ccccc2)o1
10610,COc1cccc(-n2c(SCC(=O)Nc3cc(C)on3)nc3ccccc3c2=O)c1
5947,COCCCn1c(SCC(=O)OC2CCCCC2)nnc1-c1cccs1
8534,O=S(=O)(c1ccc(S(=O)(=O)N(Cc2cccs2)CC2CCCO2)cc1)N1CCCCC1
7168,CCOC(=O)c1c(NC(C)=O)sc2c1CCCNC2=O
3925,Cc1nc(N)c(C#N)c(-c2cccnc2)c1-c1ccccc1
2893,Cc1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1
8068,CCOc1ccc2[nH]c(=O)c(C(c3nnnn3C3CCCCC3)N3CCN(CC)CC3)cc2c1
8241,CCCN1CCN(C(c2cc3cc(OC)ccc3[nH]c2=O)c2nnnn2C2CCCCC2)CC1
8671,CCCN1CCN(C(c2cc3cc(OCC)ccc3[nH]c2=O)c2nnnn2C2CCCCC2)CC1
13351,O=C(N[C@H]1CNC1=O)OCCCCCc1ccccc1
10530,COc1cc2c(cc1OC)-c1cc(NC3CCCC3)nc(=O)n1CC2
12998,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC(C#N)(c2ccccc2)CC1
13212,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC(c2ccc(C(C)(C)C)cc2)CC1
13532,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1
13898,Cc1ccc(C2CCN(C(=O)n3oc(=O)c(C(C)C)c3C)CC2)cc1
13999,COCCc1c(C)n(C(=O)N2CCC(c3cccc(C)c3)CC2)oc1=O
14023,COCCc1c(C)n(C(=O)N2CCC(c3cccc(F)c3)CC2)oc1=O
14142,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC(c2ccccc2)CC1
14143,Cc1c(C(C)C)c(=O)on1C(=O)N1CCC(c2cccc(F)c2)CC1
14157,COCCc1c(C)n(C(=O)N2CCC(c3ccccc3)CC2)oc1=O
14175,Cc1c(CC(C)C)c(=O)on1C(=O)N1CCC(c2ccccc2)CC1
4987,CN(c1ccccc1)c1ccc(/C=c2\s/c(=C(/C#N)C(=O)C(C)(C)C)n(Cc3ccco3)c2=O)cc1
8077,COc1ccc(CCNC2CCN(C)CC2)cc1OC
13910,O=C(NCc1ccc(Cl)cc1Cl)N1CCC(Nc2ncccn2)CC1
9860,CCCC(=O)Nc1ccc(NC(=O)C2CC2)cn1
15041,COc1cc2c(c(O)c1C(=O)/C=C/c1ccc(O)cc1)CC(O)C(C)(C)O2
658,C(=NN1CCCCCC1)c1ccc2ccccc2n1
12055,Cc1cccc(C)c1OCc1n[nH]c(=S)o1
678,CCOC(=O)c1c(SCCN2CCCC2)n(-c2ccccc2)c(=S)n(-c2ccccc2)c1=O
461,CCOc1ccc(NCc2cc3c(C)nn(-c4ccccc4)c3[nH]c2=O)cc1
2978,CCOc1ccc(NCc2cc3c(C(C)(C)C)nn(-c4ccccc4)c3[nH]c2=O)cc1
10520,CCOCCCNc1ncc2c(n1)CC(c1ccc(C)cc1)CC2=O
5944,CCOC(=O)c1ccccc1NC(=O)c1c(O)c2ccccc2n(CC)c1=O
7030,C=CCn1c(=O)c(C(=O)Nc2ccccc2C(=O)OCC)c(O)c2ccccc21
7140,CCn1c(=O)c(C(=O)Nc2ccccc2S(N)(=O)=O)c(O)c2ccccc21
9874,CCC(C)NC(=O)CSc1nnc(-c2ccncc2)n1-c1ccc(OC)cc1
3200,CCc1nc(Cl)c(C#N)c2c1CSC(C)(C)C2
5903,COc1cccc(NC(=O)CSc2nncn2-c2ccccn2)c1
4896,Cn1c2ccccc2c2cc(/C=C(\NC(=O)c3ccccc3)C(=O)NCC(=O)O)ccc21
11919,NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)cc2-c2ccccc2)cc1
11418,CS(=O)(=O)Nc1cc2c(cc1Sc1cncs1)C(=O)CC2
4325,COc1ccc2ccc(O)c(CN3CCN(S(=O)(=O)c4cccc(C(F)(F)F)c4)CC3)c2c1
10160,COc1ccc(C2C3=C(CCCC3=O)Nc3nc(SCc4ccccc4)nn32)cc1OC
8472,CCn1c(COc2ccccc2C)nnc1SCC(=O)N1CCCCC1
4869,O=C1COc2ccc(C(=O)CSc3nnc(Cc4cccs4)n3-c3ccccc3)cc2N1
7735,Cc1ccc(-c2noc(C3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)n2)o1
7105,CCOc1ccc(C(=O)C2CCN(C(=O)c3ccccc3C(=O)O)CC2)cc1
8463,Cc1ccc(C)c(Cn2nnc3c(=O)[nH]c(C4CCCN(C(=O)C5CCC5)C4)nc32)c1
5725,O=C(COC(=O)c1ccc(F)cc1Cl)NC1CCS(=O)(=O)C1
10397,Cc1ccc(-n2c(Cc3cccs3)nnc2SCC(=O)OC(C)C)cc1
2388,O=C(CSc1nnc(SCc2ccccc2)s1)N/N=C/C=C/c1ccco1
1800,Cc1ccc(N2C(=O)C3C4C=CC(CNC(=S)Nc5ccc(F)cc5)(O4)C3C2=O)cc1
633,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(C(F)(F)F)cc2)Oc2ccc(NS(=O)(=O)c3ccc(Cl)cc3)cc2CC1=O
636,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O[C@@H]1CN(C)Cc1ccc(C(F)(F)F)cc1
637,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1
641,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1
642,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2O[C@H]1CN(C)Cc1ccc(Cl)c(Cl)c1
702,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NS(=O)(=O)c3ccc(F)cc3)ccc2O[C@H]1CN(C)Cc1ccc(C(F)(F)F)cc1
3253,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc(Cn2c(=O)[nH]c3ccsc3c2=O)cc1
6536,CC(=O)N(Cc1cc2c(C)cc(C)cc2[nH]c1=O)C1CCCCC1
7366,CCC(=O)N(Cc1cc2c(C)ccc(C)c2[nH]c1=O)C1CCCCC1
10485,CS(=O)(=O)N(Cc1cc2ccccc2[nH]c1=O)C1CCCCC1
2410,Oc1ccc(/C=N/N=C(c2ccccc2)c2ccccc2)c(O)c1O
11780,Cc1cc(Oc2cccc(-c3c(C)nnn3C3CCNCC3)n2)cc(C2CCCC2)c1
11801,O=C(Cc1ccccc1)Nc1cc(Nc2ccc3c(c2)CCCCC3=O)ccc1F
7206,Cc1cc(C)c2cc(C(O)c3nnnn3Cc3ccccc3)c(=O)[nH]c2c1
5423,C=CCn1c(SCC(=O)Nc2nc(C)cs2)nnc1C(C)NC(=O)c1ccccc1Cl
5448,CC(C)C(NC(=O)c1ccccc1)c1nnc(SCC(=O)Nc2nccs2)n1C
14105,Cc1cnc(Nc2ccc([N+](=O)[O-])cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2
14128,Cc1cnc(Nc2ccc(F)cc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2
14195,Cc1cnc(Nc2ccc(F)cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2
14367,Cc1cnc(Nc2ccccc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2
14374,Cc1cnc(Nc2ccccc2)nc1-c1cc2c(o1)CCN(S(C)(=O)=O)C2
14412,COc1cc(Nc2ncc(C)c(-c3cc4c(o3)CCN(C(=O)CC#N)C4)n2)cc(OC)c1OC
9154,Cc1ccc(S(=O)(=O)NCC(=O)N(CC(=O)NCC2CCCO2)Cc2ccccc2)cc1
3614,CS(=O)(=O)c1ccc(C(=O)OCc2nnc(-c3ccccc3)o2)cc1[N+](=O)[O-]
5711,CN(C(=O)COC(=O)CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)c1ccccc1
2405,Nc1c(C(=O)NCC2CCCO2)sc2nc3c(c(-c4ccco4)c12)CC/C3=C\c1ccco1
14946,CO[C@@H]1O[C@@](C)([C@H]2CC(C)=C(C)C(=O)O2)[C@H]2C[C@H](O)[C@@H]3C4C[C@H]5OC(=O)CC=CC5=C(C)[C@H]4CC[C@]123
14949,CO[C@H]1O[C@@](C)([C@H]2CC(C)=C(C)C(=O)O2)[C@H]2C[C@H](O)[C@@H]3C4C[C@H]5OC(=O)CC=CC5=C(C)[C@H]4CC[C@]123
9186,CCn1c(-c2ccc(C(C)(C)C)cc2)n[nH]c1=S
5864,O=C(CSc1nc2ccccc2o1)NCc1n[nH]c(=O)c2ccccc12
2457,O=C1NC(=O)N(CCc2ccc(F)cc2)C(=O)/C1=C/c1ccco1
2056,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1
3760,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1
5898,O=C(OCc1nc(-c2ccccc2)oc1COC(=O)c1ccco1)c1ccco1
182,Cc1cc(C)c(S(=O)(=O)N(CC(=O)N2CCOCC2)C2CCCCC2)c(C)c1
8181,Cc1cc(C)nc(N2CCCC(C(=O)NC(C)CCc3ccco3)C2)n1
5987,Cc1cc(NC(=O)CCC(=O)N(c2ccc(F)cc2)C2(C(=O)NC3CCCCC3)CCCC2)no1
9263,Cc1cc(NC(=O)CCC(=O)N(c2ccccc2)C2(C(=O)NC3CCCCC3)CCCC2)no1
10756,CCOc1ccccc1C(=O)NCC(=O)OCC(=O)c1ccc2c(c1)OCCO2
3909,COC1(OC)C=CC(=O)C=C1NC(=O)c1ccccc1OC(C)=O
10590,CCn1ncc2c(OCc3ccc(C#N)cc3)cc(C)nc21
11584,O=C1c2cccc3cccc(c23)N1Cc1cccc(F)c1
11638,O=C1c2cccc3cccc(c23)N1Cc1ccc(F)cc1
11782,NNC(=O)c1ccc(CN2C(=O)c3cccc4cccc2c34)cc1
12568,Clc1cccc(CSc2nccn2-c2ccccc2)c1
14488,COc1nn(-c2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2)c(=O)o1
5984,COC(=O)c1ccc(-n2nnnc2SCC(=O)Nc2cc(OC)ccc2OC)cc1
6418,COc1ccc(OC)c(NC(=O)CSc2nnnn2-c2ccccc2F)c1
8028,CCN(CC)C(=O)c1ccc(NC(=O)CSc2nnnn2-c2cc(OC)ccc2OC)cc1
9027,COC(=O)c1ccc(-n2nnnc2SCC(=O)Nc2ccccc2OC)cc1
9751,COc1cccc(-n2nnnc2SCC(=O)Nc2cccc(NC(C)=O)c2)c1
11291,O=C(CSc1nnnn1-c1ccc(Cl)c(C(=O)O)c1)Nc1ccc(F)cc1
2172,O=C(Nc1nnc(SCC(=O)N2CCCc3ccccc32)s1)c1ccc2ccccc2c1
11750,Cc1oc(/C=N/NC(=O)CN(c2ccccc2Br)S(C)(=O)=O)cc1Br
584,Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)nc1
7808,O=C(CSc1nnc(Cc2ccccc2)n1Cc1ccco1)NC1CCCC1
12725,O=C(c1ccco1)N1N=C(c2cccs2)CC1c1ccc(F)cc1
6821,O=C(NCC(=O)N(c1ccccc1)C(C(=O)NCC1CCCO1)c1ccccc1)c1ccco1
7723,O=C(NCC(=O)N(c1ccccc1F)C(C(=O)NCC1CCCO1)c1ccccc1)c1ccco1
1637,Cc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3c(C)noc3/C=C/c3ccco3)CC2)cc1
11682,O=C(NC1CC1)c1cccc(Nc2ccc3c(c2)CCCCC3=O)c1
7649,COCCn1nnnc1C(c1ccccn1)N(CCc1ccccc1)Cc1cccs1
1033,NS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCCO3)cc1
1034,CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCCO3)cc1
10405,Cc1cc(NCCN2CCOCC2)n2ncc(-c3ccc(Cl)cc3)c2n1
4191,Cc1cc(N2C(=O)C(O)=C(C(=O)c3ccc(C)o3)C2c2cccc(Oc3ccccc3)c2)no1
12638,COc1ccccc1NC(=S)NNC(=O)c1c(Cl)c(C)nn1C
13655,CNC(=O)c1cc(C(=O)NC2CCC2)cn(Cc2ccccc2)c1=O
13765,CNC(=O)c1cc(C(=O)NC2CCC2)cn(Cc2cccc(NC)c2)c1=O
10702,Cc1cc(C)nc(-n2nc(C)cc2NC(=O)CN2CCc3ccccc3C2)n1
13548,Fc1cccc(Cl)c1-c1ncc(-c2ccc(CCc3ccccc3)cc2)[nH]1
12433,CC1=C(C)CC(C(=O)Nc2cccc(Cl)c2)C(C(=O)O)C1
9651,CCSC1=NC(=O)/C(=C2/C=Cc3ccccc3N2CC)S1
10977,CCOC(=O)c1cc(=O)n2nc(-c3ccc(C)cc3)nc2s1
3408,O=C(Nc1ccc(F)cc1)Nc1nnc(COc2ccccc2F)s1
296,Cc1cc(C)c(C#N)c(SCc2ccccc2)n1
12959,CCOc1ncccc1C(=O)OCC(=O)c1ccc[nH]1
