scaffold,mean_shap,effect
C=C1C(=O)O[C@@H]2C3C4C=C[C@]3(CCC[C@@H]12)C[C@]41C(=O)O[C@@H]2[C@H]3CC[C@@H]4O[C@@]43CCC[C@@H]21,0.004317064,positive
O=C1C=CC[C@H](CC2=CCC3C2CC[C@@H]2C4C(=O)CCC[C@@H]4CC[C@@H]32)O1,0.0043125693,positive
O=C1C=C([C@@H]2CC=C3C4C[C@@H]5OCC6CCCC([C@H]4CCC32)[C@H]65)CO1,0.004304122,positive
O=C1C[C@H]2CC3C(=O)CC[C@H]3CC[C@@H]2O1,0.0042813676,positive
O=C1O[C@@H](C2CCOC2=O)CC1=CC1OC2CCC=C3C(=O)O[C@H]1C32,0.0042716116,positive
C=C1CCCC2C[C@H]3OC(=O)C(=C)[C@H]3CC12,0.004262243,positive
O=C1CC[C@]23C[C@]24CCC2C(CC[C@@H]2[C@H]2CCCCOC2)[C@@H]4CC[C@H]3C1,0.0042497003,positive
O=C(/C=C/c1ccccc1)O[C@H]1CCC2CO[C@H]3CC4C5=CC[C@@H](c6ccoc6)C5CC[C@@H]4C1[C@H]23,0.004244917,positive
C=C1C(=O)O[C@H]2CC[C@@H]3CCCC3C[C@H]12,0.004233566,positive
C=C1[C@H]2C(CC[C@]34CC[C@H](CC[C@@H]13)C4)C[C@H]1O[C@H]12,0.0042148945,positive
O=C1OC2CC[C@H]3CC4CCC[C@@H]4C/C=C/1[C@H]23,0.004207392,positive
O=C1OCC=C1[C@H]1C=C2C3CC4CCCC5C(=O)O[C@H]([C@H]45)[C@H]3O[C@@H]2C1,0.0042065857,positive
C1=CC[C@@H]2CCc3ccccc3C2C1,0.004204477,positive
O=C(/C=C/c1ccccc1)OC[C@@H]1C[C@H](O[C@H]2CCCCO2)C[C@H](OCCc2ccccc2)O1,0.0042042756,positive
O=C1C=C([C@H]2C=C3C4CC5CCCC6C(=O)O[C@H]([C@H]56)[C@H]4O[C@@H]3C2)CO1,0.004203165,positive
C=C1CC[C@@H]2CCCCC2[C@@H]1C/C=C1\CCOC1=O,0.004176394,positive
C1CC[C@H](O[C@H]2CC[C@]34C[C@]35CCC3CCCC3[C@@H]5C[C@H](O[C@H]3CCCCO3)[C@H]4C2)OC1,0.0041679177,positive
O=C1CC=CC2=C1CCO2,0.0041644033,positive
O=C1C=CC2[C@@H](CCC3C4=CC(=O)[C@@H](c5ccoc5)C4CC[C@@H]32)C1,0.004163484,positive
O=C1C=CC2[C@@H](CCC3[C@@H]2CCC2[C@H](c4ccoc4)OC(=O)[C@H]4O[C@@]324)C1,0.0041578747,positive
O=C1CCC[C@@H]2CCC3=CCCC[C@@H]3C12,0.0041540293,positive
C=C1C(=O)O[C@H]2CC[C@@H]3CCC4O[C@]43C[C@H]12,0.004095325,positive
C=C1C(=O)O[C@H]2C[C@@H]1CC1=CCC[C@@H]1C2=C,0.0040782113,positive
O=C1OCc2ccccc21,0.004075549,positive
C=C1c2ccoc2CC2C1CCC1CCCCC12,0.004064735,positive
C=C1C[C@H]2OC(=O)C(=C)[C@H]2C[C@H]2CCC[C@H]12,0.0040642084,positive
O=C(/C=C/c1ccccc1)c1ccc2c(c1)CCCO2,0.004063973,positive
C=C1C[C@H]2C(CC[C@H]3CCCCC32)C2CC[C@@]34CCCC[C@H]3[C@@]12OC4=O,0.0040502637,positive
O=C(CCc1ccccc1)C[C@H](CCc1ccccc1)O[C@H]1CCCCO1,0.004046406,positive
O=C(/C=C/c1ccccc1)O[C@@H]1CO[C@@H](OCCc2ccccc2)C[C@H]1O[C@H]1CCCCO1,0.0040434925,positive
C=C1C[C@@H]2OC(=O)C[C@H]2C[C@H]2CCC[C@H]12,0.0040422934,positive
C=C1C[C@@H]2OC(=O)C(=C)[C@H]2C[C@H]2CCC[C@H]12,0.0040417975,positive
C=C1C(=O)OC2[C@H]3C4O[C@H]4[C@H]4O[C@@]34CCC[C@@H]12,0.0040184055,positive
O=c1oc2cc3c(cc2cc1-c1ccccc1)C=CCO3,0.0040174816,positive
O=c1c2ccccc2oc2ccccc12,0.0040144147,positive
O=C(CCc1ccccc1)c1ccc2c(c1)C=CCO2,0.0040075993,positive
O=C1O[C@@H]2CC3OC4C[C@H]5C(CC[C@H]6CCCCC65)C5CC[C@@]1(C2)[C@@H]3[C@H]45,0.0040046973,positive
O=C1C=C([C@H]2CC(=CC3OC4CCC=C5C(=O)O[C@H]3C54)C(=O)O2)CO1,0.004001992,positive
C=C1C(=O)C[C@@H]2C1CC[C@@H]1C3CCC(=O)C=C3CC[C@@H]21,0.0039998847,positive
O=C1C[C@H]2CCCCC2[C@H]2CCCC[C@H]12,0.0039994996,positive
O=C1C[C@@H](c2ccccc2)Oc2cc3c(cc21)C=CCO3,0.0039946446,positive
O=C1C=C[C@H]2C[C@H]2CCC2O[C@@H]2[C@H]2CCCC12,0.0039889077,positive
O=C1O[C@@H]2C[C@H]3OC4C[C@H]5C(CC[C@H]6CCCCC65)C5CC[C@@]1(C2)[C@@H]3[C@H]45,0.003981694,positive
O=C1C=C([C@@H]2C[C@H]3C(CC[C@H]4CCCCC43)O2)CO1,0.0039800666,positive
O=C(/C=C/C=C/c1ccccc1)CCc1ccccc1,0.0039765895,positive
O=C(/C=C/c1ccccc1)C[C@H](CCc1ccccc1)OC1OCCC[C@H]1OC(=O)/C=C/c1ccccc1,0.0039718254,positive
C=C1CC[C@H]2C(=C)CC[C@H]3C(C[C@@H]4C(=O)O[C@H]5[C@H]4CCC(=C)[C@@H]4CCC(=C)[C@H]54)C(=O)O[C@@H]3[C@@H]12,0.0039654914,positive
O=C1O[C@@H]2[C@@H]3C(CCCC13)CC1C3=C[C@H](c4ccoc4)C[C@H]3O[C@@H]12,0.003954163,positive
C1=C2CC[C@H]3CCCCC3[C@H]2CCC1,0.003947599,positive
C1=C2C3CC4CCCC5CO[C@H]([C@@H]54)[C@H]3O[C@@H]2CC1c1ccoc1,0.0039372677,positive
C=C1CCCC[C@H]1CC/C=C/COc1ccc2ccc(=O)oc2c1,0.0039368104,positive
O=c1cc(-c2ccccc2)oc2c([C@@H]3CCCCO3)cccc12,0.003931726,positive
O=C1/C=C/[C@H]2C[C@H]2CCC=C[C@H]2CCCC12,0.0039216788,positive
O=C1CC[C@]23C[C@]24CCC2C(CC[C@@H]2[C@H]2CCCOC2)[C@@H]4CC[C@H]3C1,0.003920256,positive
C1=C2CC[C@H]3CCCCC3C2CCC1,0.003918537,positive
c1ccc([C@H]2Cc3cc4c(cc3O2)CCc2ccccc2-4)cc1,0.003914272,positive
O=C(/C=C/c1ccccc1)C[C@H](CCc1ccccc1)O[C@H]1CCCCO1,0.003912232,positive
C=C1CCCC2CC3OC(=O)C=C3C[C@@H]12,0.003911761,positive
O=c1c(-c2ccccc2)coc2cc3c(cc12)C=CCO3,0.0039036698,positive
O=C(O[C@H]1C2C3=C[C@H](c4ccoc4)C[C@@H]3OCC[C@@H]2C2CCCC3CO[C@@H]1[C@@H]32)c1ccccc1,0.0038971612,positive
O=c1oc2c3c(ccc2c2oc4ccccc4c12)OCC3,0.0038936124,positive
O=C1O[C@]23C(=O)C[C@H]4C(CC[C@H]5CCCCC54)C2CC[C@]12CCCC[C@H]23,0.0038896229,positive
c1ccc2c(c1)ccc1ccccc12,0.003885408,positive
O=C1C=CC2C(CCC3C2CCC2[C@H](c4ccoc4)OC(=O)C4OC432)C1,0.0038842598,positive
C=C1C(=O)OC2[C@H]3C4O[C@@H]4[C@@H]4O[C@]34CCC[C@@H]12,0.0038828407,positive
C=C1C(=O)O[C@@H]2[C@H]3C4O[C@H]4[C@H]4O[C@]43CCC[C@@H]12,0.0038828407,positive
C=C1CC[C@H]2CCCCC2[C@H]1C/C=C1\CCOC1=O,0.0038715224,positive
C1=C2CCCC3OC4(CCC5CCCC5=C4C1)O[C@H]23,0.0038713077,positive
C1=C2C[C@@H](O[C@@H]3OC[C@@H](O[C@H]4CCCCO4)C[C@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCO5)C[C@H]34)[C@@H]2C1,0.0038650031,positive
O=C1CC=C[C@H](C[C@H]2CCC3C2CC[C@@H]2C4C(=O)C=CCC4CC[C@@H]32)O1,0.0038638716,positive
O=C1C=CC2[C@@H](CCC3C4=CC[C@@H](c5ccoc5)C4CC[C@@H]32)C1,0.003859985,positive
O=C1C=CC2[C@@H](CCC3C4=CC(=O)[C@H](c5ccoc5)C4CC[C@@H]32)C1,0.0038582794,positive
O=C1CC(c2ccc3c(c2)OCO3)Oc2ccccc21,0.0038582634,positive
C=C1CCCC[C@@H]2CC=C[C@@H]12,0.0038574089,positive
O=C1C=C[C@H]2O[C@@]3(C=CCCO3)C=C[C@H]2C1,0.0038571977,positive
O=C1CC[C@]23C[C@]24CCC2C(CC[C@@H]2[C@@H]2COC[C@H]5OCO[C@@H]5C2)[C@@H]4CC[C@H]3C1,0.0038563372,positive
C1COCC([C@H]2CCC3C2CC[C@@]24C[C@@]25CCCC[C@@H]5CC[C@@H]34)C1,0.003851981,positive
O=C1C=C[C@H]2CC3CC[C@]4(CCCO4)[C@@H]3CCC=C12,0.0038511865,positive
O=c1oc2cccc3c(=O)oc4cccc1c4c23,0.00384957,positive
C1C[C@]23CC[C@H](CC[C@H]2C[C@H]2C1C[C@H]1O[C@H]12)C3,0.0038493697,positive
c1ccc(CCCC[C@H](CCc2ccccc2)O[C@H]2CCCCO2)cc1,0.0038321856,positive
O=C1O[C@H]2[C@@H]3OC(=O)c4ccccc4-c4ccc5oc(=O)c6c(ccc7oc(=O)c4c5c76)-c4ccccc4C(=O)OC[C@H]3OC[C@@H]2OC(=O)c2ccccc2-c2ccccc21,0.003831701,positive
O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCC=C3,0.0038295048,positive
C1=C2C3CC4CCCC5CO[C@H]([C@@H]54)[C@H]3O[C@@H]2C[C@H]1c1ccoc1,0.0038294161,positive
c1ccc(Cc2cccc3c2CCc2cc4c(cc2-3)C[C@H](c2ccccc2)O4)cc1,0.0038107138,positive
O=C1CCC23Oc4cccc5c4[C@](CCC5=O)(Oc4cccc1c42)O3,0.0038089398,positive
O=C(/C=C/c1ccccc1)c1ccc2c(c1)C=CCO2,0.0038085668,positive
O=C1C[C@H]2CCCCC2[C@H]2CCCC=C12,0.0038001356,positive
c1cc2c(o1)C[C@@H]1C3CCCCC3CC[C@H]1C2,0.0037990676,positive
O=C1C=C[C@H]2CC3CC[C@]4(CCCO4)[C@@H]3CC=CC12,0.0037975358,positive
O=C1C[C@H]2CCCCC2C2CCCC=C12,0.003777498,positive
c1ccc(-c2ccccc2O[C@H]2CC[C@@H]3CCC4CCC[C@]32C4)cc1,0.0037741035,positive
c1ccc(C2OCC3C(c4ccc(O[C@H]5CCCCO5)cc4)OCC23)cc1,0.003768519,positive
O=C1C=C[C@@H]2C(=CC[C@H]3C4CCCC4CC(=O)C32)C1,0.00376817,positive
O=C1CC[C@H]2CC3CC[C@]4(CCCO4)[C@@H]3C/C=C\[C@@H]12,0.0037633316,positive
C=C1CC[C@H]2CCCCC2[C@H]1/C=C/C1=CC(=O)OC1,0.0037622396,positive
C=C1[C@@H]2CCCC2CC[C@]23CC[C@H](CC[C@@H]12)C3,0.0037619956,positive
O=c1ccc2ccc3c(c2o1)C=CCO3,0.003761314,positive
C=C1C(=O)O[C@H]2C=C[C@H]3CCC[C@@H]3C[C@H]12,0.0037444616,positive
c1ccc([C@@H]2CCc3ccccc3O2)cc1,0.0037415652,positive
O=C1C=CC2[C@H](C1)CC(=O)C1=CCCC[C@@H]12,0.0037396606,positive
O=C(C=CCCc1ccccc1)CCc1ccccc1,0.003732095,positive
C=C1C(=O)O[C@H]2C=C[C@@H]3CCC[C@@H]3C[C@H]12,0.0037296808,positive
O=C1O[C@@H](C2=CCOC2=O)CC1=CC1OC2CCC=C3C(=O)O[C@H]1C32,0.0037203874,positive
C1CC[C@H](O[C@H]2CC[C@]34C[C@]35CCC3C(CC[C@@H]3C3CCCO3)[C@@H]5C[C@H](O[C@H]3CCCCO3)[C@H]4C2)OC1,0.0037154034,positive
O=C1C=CC2[C@@H](CCC3C4=CC(=O)C(c5ccoc5)C4CC[C@@H]32)C1,0.0037104294,positive
c1ccc([C@@H]2COc3ccccc3O2)cc1,0.0037099547,positive
O=C(/C=C/CCc1ccccc1)/C=C/c1ccccc1,0.0037002675,positive
O=c1oc2cc3c(cc2cc1-c1ccccc1)CCO3,0.0036999674,positive
C=C1CC[C@@H]2C[C@@H]2C=CC(=O)C2CC[C@H](OC(=O)/C=C/c3ccccc3)[C@@H]2C1,0.0036936768,positive
C1CC2=C3C[C@@H]4O[C@@]45CCCCC5[C@H]3CCC2C1,0.0036903238,positive
c1ccc([C@@H]2C[C@@H](c3cccc4c3O[C@H](c3ccccc3)CC4)c3ccccc3O2)cc1,0.003688287,positive
C=C1CCCC2C[C@@H]3OC(=O)C=C3C[C@@H]12,0.003687087,positive
O=C1C=C([C@H]2C=C3C4CC5C(=O)C=CC[C@@H]5C[C@H]4O[C@@H]3C2)CO1,0.0036785677,positive
c1ccc(-c2ccccc2O[C@@]23CCCC(CC[C@H]4CC[C@@H]42)C3)cc1,0.003672365,positive
O=C1CCC2[C@H](C1)CC(=O)C1=CCCC[C@@H]12,0.0036719602,positive
C1CC2CC[C@@]34O[C@@]3(C[C@@H]3O[C@@]35CCCCC45)C2C1,0.0036714657,positive
O=C(/C=C/c1ccc2occc2c1)c1ccccc1,0.0036673741,positive
O=C(/C=C/c1ccccc1)c1ccc2occc2c1,0.0036416026,positive
c1cc2c(o1)CC1C[C@]34CC[C@H](O[C@H]3CC1C2)O4,0.0036405395,positive
O=C1CCC2CCCC[C@@H]2C1,0.0036299261,positive
O=C1C=C[C@H]2CC3CC[C@]4(CCCO4)[C@@H]3C/C=C\C12,0.0036227014,positive
C=C1C(=O)O[C@H]2[C@H]1CCC1CCC=C[C@@H]12,0.003622134,positive
C=C1C(=O)OC2[C@H]3CC[C@@H]4O[C@@]43CCC[C@@H]12,0.003613059,positive
O=C(O[C@H]1CCCCO1)[C@]12CCCC1C1CCC3C4CCCCC4CCC3C1CC2,0.0036130291,positive
O=C1C(=Cc2ccccc2)C(=O)C2CCCC1C2=O,0.0036108214,positive
O=C1C=C[C@H]2CC3CC[C@H](C/C=C\[C@@H]4CO4)[C@@H]3C/C=C\[C@H]12,0.0036089395,positive
C(=C/c1cccc(O[C@H]2CCCCO2)c1)\c1ccccc1,0.0036079602,positive
C=C1C[C@@H]2C(CC[C@@H]2OC(=O)c2ccccc2)C(=O)C=C[C@H]2C[C@H]2C[C@H]1OC(=O)c1ccccc1,0.0036048638,positive
C=C1CCCC2C[C@H]3OC(=O)C=C3C[C@@H]12,0.003604182,positive
C=C1CCCC2CC3OC(=O)C=C3CC12,0.003604182,positive
C1=CC2CCC3C(CCC4C[C@@H](O[C@H]5CCCCO5)C[C@@H](O[C@@H]5OCCC[C@H]5O[C@H]5CCCCO5)C43)C2C1,0.0035864022,positive
C=C1CC[C@@H]2C[C@@H]2C=CC(=O)C2CC[C@H](OC(=O)c3ccccc3)[C@@H]2C1,0.0035816021,positive
O=C1CC[C@]23Oc4cccc5c4C(CCC5)(Oc4cccc1c42)O3,0.0035792836,positive
O=c1ccc2cc3c(cc2o1)OC[C@@H](c1ccccc1)O3,0.0035791532,positive
O=c1ccc2cc3c(cc2o1)OC[C@H](c1ccccc1)O3,0.0035791532,positive
O=C1CC(c2ccc3c(c2)C=CCO3)Oc2ccccc21,0.0035755096,positive
O=C1C=CC2[C@@H](CCC3Oc4ccc5c(c4C[C@H]32)CCOC5=O)C1,0.003575185,positive
C=C1CCCC2c3ccccc3CC[C@@H]12,0.0035669147,positive
C=C1CC23CC[C@@H]4CCCCC4[C@@H]2CC[C@H]1C3,0.0035570492,positive
O=C(O[C@H]1[C@H](Oc2c(-c3ccccc3)oc3ccccc3c2=O)OCC[C@@H]1OC(=O)c1ccccc1)c1ccccc1,0.0035490403,positive
O=c1c(O[C@H]2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.0035484023,positive
O=C(/C=C/c1ccccc1)O[C@H]1CCC2[C@@H](CCC3C4=CCC5CCCC[C@H]5C4CC[C@@H]32)C1,0.0035476284,positive
C1=CCCC/C=C/CCC/C=C/CC1,0.0035463965,positive
C1=C2CC(OC3OCC(O[C@H]4CCC(O[C@H]5CCCCO5)CO4)C[C@@H]3O[C@H]3CCCCO3)CCC2[C@H]2CCC3c4cc(CCCCOC5CCCCO5)oc4C[C@H]3[C@@H]2C1,0.0035452328,positive
O=C1C=C2C=Cc3cccc4c3C2[C@@H](C1)O4,0.0035416004,positive
O=C1CC(c2ccccc2)Oc2c1ccc1c2CCCO1,0.0035397126,positive
c1ccc(CCc2ccccc2C[C@@H]2c3cc4c(cc3O[C@H]2c2ccccc2)-c2ccccc2CC4)cc1,0.0035385676,positive
O=c1oc2ccccc2c2oc3ccccc3c12,0.0035373792,positive
O=C1CCC23Oc4cccc5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1C5,0.0035305102,positive
O=c1c(-c2ccccc2)coc2ccccc12,0.0035246524,positive
c1ccc([C@H]2Cc3c(ccc4c3CCc3ccccc3-4)O2)cc1,0.0035181146,positive
C=C1CC[C@H]2CC3=C(CC(=O)CC3=O)OC2CC[C@H]2CC[C@H]12,0.0035144626,positive
O=c1cc(-c2ccccc2)oc2c3c(ccc12)OCCC3,0.0035071874,positive
O=C(CCc1ccccc1)c1ccccc1,0.0035023051,positive
C1=C[C@@]23CCCCC2[C@H]2CCC4CCC[C@H]4[C@@]12OO3,0.0034973153,positive
O=C(/C=C/CCc1ccccc1)CCc1ccccc1,0.0034971754,positive
C=C1C(=O)O[C@@H]2CC3CCCCC3=C[C@H]12,0.003492807,positive
O=C1CC2CCC3C(CC[C@@H]4C[C@@H](O[C@H]5CCCCO5)C[C@@H](OC5OCCC[C@H]5O[C@H]5CCCCO5)C34)C2C1,0.0034827115,positive
O=C(O[C@H]1CCC[C@@H]2C[C@H]3O[C@@H]4C[C@@H](c5ccoc5)C=C4C3CC21)c1ccccc1,0.0034815283,positive
O=C(/C=C/c1ccccc1)OCCc1cccc2ccc(=O)oc12,0.0034760826,positive
C(=C/c1cccc2c1C(c1ccccc1)C(c1ccccc1)O2)\c1ccccc1,0.003474088,positive
C=C1CCCC[C@H]1C/C=C1\CCOC1=O,0.0034686811,positive
O=C1c2ccc3c(c2O[C@@H]2COc4ccccc4C12)C=CCO3,0.0034680243,positive
C1=C2CC[C@H]3CCCCC3[C@H]2C[C@@H]2OCC12,0.0034642925,positive
O=c1c(-c2ccc3c(c2)OCO3)coc2cc3occc3cc12,0.003463978,positive
C1CC2=C3CCC4CCCCC4[C@H]3CCC2C1,0.0034536964,positive
O=C(/C=C/c1ccccc1)C[C@H](CCc1ccccc1)O[C@@H]1OCCC[C@H]1OC(=O)/C=C/c1ccccc1,0.0034529653,positive
C1=C[C@@H]2C[C@]3(C=CCC3C1)CC[C@H]1C[C@H]12,0.0034524594,positive
O=C(C=C/C=C/c1ccccc1)/C=C/c1ccccc1,0.0034491841,positive
O=C1C=C2CCCCC2[C@H]2CCC3CCCC3=C12,0.0034475906,positive
O=C(CCc1nccc2c1[nH]c1ccccc12)c1nccc2c1[nH]c1ccccc12,0.003446157,positive
O=c1oc2cc3occc3cc2cc1-c1ccc2c(c1)OCO2,0.0034426418,positive
O=C1NC2CC[C@H]3CC4CCC/C4=C/C=C/1[C@H]23,0.0034371926,positive
O=C1C=C([C@@H]2C[C@H]3O[C@]34C3C(=O)C[C@H]5COC(=O)C=CC5[C@H]3CCC24)C(=O)N1,0.0034367514,positive
O=C1c2ccc3c(c2O[C@@H]2COc4ccccc4[C@H]12)C=CCO3,0.003428257,positive
O=C1OC(/C=C/c2cccc3ccc(=O)oc23)C[C@H]1Cc1ccccc1,0.0034270769,positive
C1=C2C[C@@H](O[C@H]3CCCCO3)CCC2[C@H]2CCC3CCC[C@H]3[C@@H]2C1,0.0034256673,positive
O=C(CCc1ccccc1)C[C@H](CCc1ccccc1)O[C@@H]1OCCC[C@H]1OC(=O)c1ccccc1,0.003422371,positive
O=c1cc(-c2ccc3c(c2)OCO3)oc2c3c(ccc12)OCC=C3,0.0034193012,positive
C=C1CC[C@H]2CCCCC2[C@H]1C/C=C1\CC(=O)OC1=O,0.0034168912,positive
O=C1C=C[C@H]2CC3CC[C@]4(CCCO4)[C@@H]3C/C=C\[C@H]12,0.0033996715,positive
c1ccc(CCc2ccccc2C[C@@H]2c3cc4c(cc3O[C@H]2c2ccccc2)CCc2ccccc2-4)cc1,0.003395838,positive
O=C1C=CC=CC1,0.0033946186,positive
C1CC[C@H](O[C@@H]2CCCO[C@H]2O[C@H]2CCC3[C@@H](CCC4C5CCC[C@H]5CC[C@@H]43)C2)OC1,0.0033916563,positive
O=C1C=CC[C@@H]2C[C@H]3O[C@@H]4C[C@@H](c5ccoc5)C=C4C3CC12,0.0033897022,positive
O=C(/C=C/c1ccccc1)OC1CCCCC1,0.0033860225,positive
O=C1C[C@@H]2CCCCC2[C@@H]2CCCC=C12,0.0033826064,positive
c1ccc(Oc2cccc([C@@H]3Oc4cccc(Oc5ccccc5)c4O[C@H]3COc3ccccc3-c3ccccc3)c2)cc1,0.003381582,positive
C(=C/[C@@]12Oc3ccccc3C(Oc3ccccc31)[C@H]2Cc1ccccc1)\c1ccccc1,0.003381569,positive
O=C1C=C2CC[C@H]3[C@@H]4CC(=O)CC4CC[C@@H]3C2CC1,0.0033811287,positive
O=C1CCC2[C@@H](CCC3C4CC(=O)C5CCCC[C@H]5C4=CC[C@@H]32)C1,0.0033790406,positive
O=C1C[C@@H](c2ccccc2)Oc2c1ccc1c2C=CCO1,0.0033727207,positive
O=C1C=CC(CC/C=C/CC/C=C/CCC2=CC(=O)OC2)CC1,0.0033725926,positive
O=c1oc2cc3occc3cc2cc1-c1ccccc1,0.00336398,positive
O=C1CC[C@]23Oc4cccc5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1C5,0.0033629285,positive
O=C1/C=C/[C@H]2C[C@H]2CC/C=C\[C@H]2CCCC12,0.003358111,positive
C1CCC2CCC3C(=C2C1)CCC1C2CCCCC2CCC31,0.0033575033,positive
O=C1OCC(Cc2ccc3c(c2)CCCO3)C1c1ccccc1,0.0033533988,positive
O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc2c(c1)C=CCO2,0.003351781,positive
C1CC[C@H](OC[C@@H]2CCC[C@H](OC[C@H]3CCC4C5CC[C@H]6C[C@@H](O[C@@H]7OCCC[C@H]7O[C@H]7CCCCO7)CCC6[C@H]5CC[C@@H]43)O2)OC1,0.0033515359,positive
O=C1CC2=C[C@@H]3CC4C(=O)O[C@H]5OCC(=O)[C@@H](C3C(=O)C=C2CO1)[C@@H]45,0.0033508101,positive
O=C1C=C[C@H](/C=C/CO[C@H]2CCCCO2)CC1,0.0033479633,positive
O=C1CCCC2CCC3Cc4ccoc4CC3C12,0.0033444576,positive
C1CC[C@@H]2CC[C@H]3[C@@H]4CC4CC[C@@H]3C2C1,0.0033410145,positive
C1=C\[C@H]2CCC[C@H]2CC2CCC[C@@H]2C/1,0.0033372352,positive
O=C1C=C(CCC2CCCC3[C@@H]2CCC[C@]32CO2)CO1,0.0033331446,positive
c1ccc(Cc2cccc3c2O[C@H](c2ccccc2)CC3)cc1,0.0033330773,positive
O=C1C2C3CCCC3CC[C@@H]2C2CCCC[C@@]23O[C@@H]13,0.0033325376,positive
O=c1ccc2cc3c(cc2o1)OCC3,0.0033318868,positive
O=C1C=C[C@H]2CC3CCC[C@@H]3C/C=C\[C@H]12,0.0033277462,positive
C(=C/[C@H]1c2ccccc2O[C@@H](c2ccccc2)[C@@H]1Cc1ccccc1)\c1ccccc1,0.0033229885,positive
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.0033221268,positive
C1CC2CC[C@]34CC[C@H](CC[C@H]3C[C@@H]2C1)C4,0.0033199363,positive
O=C1C[C@H](c2ccc3c(c2)OCO3)Oc2ccccc21,0.0033187794,positive
O=C(/C=C/c1ccccc1)O[C@H]1CCC2CO[C@@H]3[C@@H]2C1CC1C2=C[C@H](c4ccoc4)C[C@H]2O[C@@H]13,0.0033183019,positive
O=C1CC/C=C/[C@@H]2C(CCC1)CC[C@@H]2OC(=O)c1ccccc1,0.0033169407,positive
O=C1C[C@@H](c2ccc3c(c2)OCO3)Oc2c1ccc1c2C=CCO1,0.003315205,positive
