Index,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings
472,390.48700000000025,3.939300000000003,1.0,4.0,67.23,4.0,3.0,1.0,6.0,4.0,29.0,1.0
81,365.5020000000001,4.303880000000004,0.0,4.0,58.68,4.0,2.0,1.0,5.0,4.0,26.0,2.0
8211,351.4750000000001,3.9137800000000027,0.0,4.0,58.68,3.0,2.0,1.0,5.0,4.0,25.0,2.0
11517,403.55500000000023,4.7588000000000035,1.0,6.0,53.94,5.0,4.0,0.0,6.0,5.0,29.0,1.0
11572,425.5810000000004,2.3232999999999997,0.0,6.0,70.39000000000001,4.0,2.0,2.0,8.0,5.0,31.0,3.0
11783,397.5270000000004,1.5430999999999997,0.0,6.0,70.39000000000001,2.0,2.0,2.0,8.0,5.0,29.0,3.0
341,470.6140000000005,3.5608200000000023,1.0,6.0,76.03999999999999,7.0,2.0,2.0,8.0,4.0,34.0,2.0
2200,488.7050000000005,4.4308600000000045,1.0,5.0,37.88,3.0,3.0,2.0,7.0,5.0,35.0,2.0
6271,387.89600000000013,4.082500000000002,2.0,4.0,71.84,6.0,3.0,0.0,8.0,3.0,26.0,0.0
6400,387.89600000000013,4.082500000000002,2.0,4.0,71.84,6.0,3.0,0.0,8.0,3.0,26.0,0.0
4144,483.3410000000002,4.197900000000003,1.0,4.0,65.54,4.0,3.0,1.0,8.0,4.0,31.0,1.0
15423,364.4410000000001,4.491000000000003,2.0,4.0,58.92,7.0,3.0,0.0,4.0,3.0,27.0,0.0
2991,430.47200000000015,3.5779400000000017,3.0,9.0,122.37,7.0,4.0,0.0,10.0,4.0,32.0,0.0
3179,474.5250000000003,3.889540000000003,2.0,10.0,120.60000000000002,9.0,4.0,0.0,11.0,4.0,35.0,0.0
3547,296.77900000000005,2.751520000000001,0.0,4.0,52.08,4.0,2.0,0.0,6.0,2.0,19.0,0.0
8446,430.59900000000033,4.707440000000004,2.0,5.0,78.09,5.0,3.0,1.0,8.0,4.0,29.0,1.0
13729,280.368,3.011120000000002,1.0,3.0,64.24,3.0,1.0,1.0,5.0,2.0,20.0,1.0
1440,491.5690000000003,3.291400000000002,1.0,5.0,101.61999999999999,6.0,4.0,0.0,9.0,5.0,35.0,1.0
8253,323.4370000000002,1.788299999999999,2.0,3.0,70.67,4.0,0.0,3.0,6.0,3.0,23.0,3.0
6964,295.4040000000001,3.1324000000000014,1.0,4.0,55.400000000000006,5.0,1.0,1.0,5.0,2.0,20.0,1.0
9985,494.5020000000001,3.9005000000000027,1.0,6.0,106.15,7.0,4.0,0.0,11.0,4.0,36.0,0.0
12208,498.07300000000015,6.640600000000006,1.0,5.0,56.15,9.0,3.0,1.0,8.0,4.0,33.0,1.0
5698,409.50800000000027,2.9018400000000018,1.0,6.0,101.74000000000001,9.0,2.0,0.0,9.0,2.0,28.0,0.0
1777,384.4760000000002,1.8507999999999998,0.0,4.0,74.76,6.0,0.0,4.0,6.0,6.0,28.0,6.0
1383,440.5730000000004,2.3088999999999995,1.0,9.0,75.64,5.0,3.0,2.0,9.0,6.0,31.0,3.0
7767,375.83300000000014,4.209000000000003,1.0,5.0,68.54,6.0,3.0,0.0,7.0,3.0,25.0,0.0
9242,359.3780000000001,3.6947000000000028,1.0,5.0,68.54,6.0,3.0,0.0,7.0,3.0,25.0,0.0
3304,429.90700000000015,4.8581800000000035,2.0,3.0,81.99000000000001,7.0,3.0,0.0,6.0,3.0,31.0,0.0
10599,433.5800000000003,4.298500000000004,1.0,6.0,79.36999999999999,5.0,3.0,1.0,9.0,4.0,28.0,1.0
1841,335.79800000000006,4.056800000000003,1.0,4.0,55.11,4.0,4.0,0.0,6.0,4.0,24.0,0.0
4917,315.804,3.747600000000002,1.0,2.0,50.85,2.0,2.0,0.0,5.0,3.0,22.0,1.0
8777,451.5740000000004,1.4859999999999995,1.0,7.0,120.40999999999998,8.0,2.0,2.0,11.0,4.0,30.0,2.0
9255,493.6550000000004,2.5253000000000005,1.0,7.0,106.42,9.0,2.0,2.0,11.0,4.0,33.0,2.0
12864,478.95400000000006,2.796400000000001,1.0,6.0,97.92999999999998,7.0,3.0,1.0,10.0,4.0,32.0,1.0
10891,329.35900000000004,4.450520000000003,1.0,4.0,68.02000000000001,3.0,4.0,0.0,5.0,4.0,25.0,0.0
11341,362.42900000000003,3.4323000000000023,0.0,3.0,57.690000000000005,6.0,2.0,0.0,5.0,4.0,27.0,2.0
13735,294.3510000000001,2.09772,0.0,4.0,64.67999999999999,1.0,1.0,2.0,6.0,3.0,21.0,2.0
9543,384.5010000000002,3.0667000000000018,0.0,3.0,57.690000000000005,3.0,2.0,1.0,6.0,4.0,27.0,2.0
10710,399.45100000000014,2.406580000000001,0.0,7.0,100.61,7.0,3.0,0.0,9.0,3.0,29.0,0.0
13413,1432.719,-4.231100000000011,19.0,19.0,551.8499999999998,22.0,3.0,1.0,35.0,4.0,101.0,1.0
5682,496.5600000000003,1.9545000000000001,1.0,7.0,111.24,12.0,2.0,1.0,9.0,3.0,36.0,1.0
9760,399.4760000000001,2.1304999999999996,1.0,7.0,91.16,9.0,3.0,0.0,9.0,3.0,28.0,0.0
11323,309.2850000000001,0.7379999999999998,1.0,5.0,100.43,2.0,3.0,1.0,8.0,4.0,23.0,1.0
6784,490.60800000000035,5.020900000000005,1.0,7.0,102.07,9.0,4.0,1.0,9.0,5.0,36.0,1.0
218,344.36700000000013,3.559000000000003,2.0,5.0,85.89000000000001,6.0,2.0,0.0,7.0,2.0,25.0,0.0
1775,313.31300000000005,3.7498200000000015,2.0,4.0,101.34,4.0,2.0,0.0,7.0,2.0,23.0,0.0
