Mean_Probability,Uncertainty_Std
0.015366049642153332,0.021697797239471843
0.9999999133333333,8.379870060578623e-08
1.50518616e-06,2.007140058798058e-06
0.5914774199999999,0.36420902939089284
0.99958101,0.00046776814791090317
0.9837085133333333,0.022653301815887414
0.00019112271113333335,0.00026287133717270504
0.09614708389213333,0.10302083120001924
6.0753365391e-06,8.578545239633258e-06
5.17558099e-05,6.625486755242366e-05
0.99999992,1.1313708498263365e-07
0.99999988,1.2961481395132703e-07
0.9999998466666667,1.761312641925867e-07
0.99999988,1.697056275001187e-07
0.27073208413077,0.3828716399533098
0.2851255496666667,0.338053712974337
0.9999986233333334,5.975691498489737e-07
0.0004628641079483333,0.0006543892812129469
5.898726365333334e-05,6.323854145155551e-05
1.6673718316666667e-06,1.9348382982833388e-06
0.00027555324555666663,0.000385749677407044
0.21711285581999998,0.17566136515447742
0.9993782633333333,0.0007070193129532447
0.79256038,0.25871496748724854
0.9981735766666667,0.0022402778529509097
0.9999992266666666,1.0515174220788294e-06
0.668751329,0.4668884653790767
4.6920721100000005e-07,6.596212365991652e-07
0.0004315057371666667,0.0006093481268665239
7.628240393333334e-05,5.763558065042545e-05
0.9940719166666666,0.0010521870432051762
0.99816685,0.0015286304965556323
0.8160268366666666,0.09963115778482161
0.9999992333333333,6.617821057931221e-07
0.9741172533333332,0.00664182613536032
0.9999980333333335,1.0873004287179388e-06
5.943350497666666e-05,8.277178331647554e-05
1.2100993681666665e-06,1.5557329063371375e-06
0.0024665362783333335,0.0017493372511562227
0.9999857133333333,1.5527698548787485e-05
0.8994634566666666,0.13166708792310614
0.9915408666666666,0.007497217676059695
1.8527560133333334e-06,2.188502848605175e-06
0.08517773146666667,0.08249687937000957
0.21462686533333333,0.22985777697240933
0.02704145146666666,0.029683685385061904
0.9999991333333335,8.178562764235632e-07
9.282713166666667e-06,1.1098207438151676e-05
0.0005162631925333332,0.0007277620690844539
0.30424030315800005,0.33500628131772797
0.9999940666666666,4.312256434331208e-06
0.99996091,3.558588015864939e-05
0.004895020493333333,0.0067595995538489925
0.9999957733333332,5.101015149496442e-06
0.002554316,0.003363623350216151
0.00011075502847333332,0.00015354072195929698
1.9962718886666666e-05,1.7172477745289327e-05
0.006661745076666666,0.005256315872457576
3.9941849000000005e-05,1.6645824403913094e-05
0.9999876666666667,9.726453047685206e-06
1.1771274133333335e-06,1.2319387833295312e-06
1.5044966733333336e-06,1.2264141773009443e-06
0.9991877233333334,0.0007321979962794185
0.313372767858,0.44314289499159976
7.85465125e-05,9.773855381318293e-05
0.029593374886533335,0.034166656690812446
0.66657881,0.4096051420535407
0.6517476497866667,0.4605621585199191
0.14281370048,0.20160246651332225
0.96597908,0.03032078194247637
0.000298001978,0.00021512602227062968
6.3016503639e-07,8.888079697268034e-07
0.0035259036333333336,0.003765434610914887
0.9999997866666667,1.6438437341603233e-07
0.9999991933333333,1.0277915915334046e-06
6.368382766666667e-05,7.116730774574866e-05
0.17523241638999998,0.24711118800284154
0.00042939995666666663,0.0005138855742958705
1.0578318433333332e-05,1.26384488313046e-05
0.0346379607648,0.04759004219280031
0.5491226926666667,0.41100063431227724
0.7358412633333332,0.23848779397178552
0.9999998200000001,8.485281375005936e-08
0.9973758033333332,0.00368905762060661
0.5375348070666667,0.41069011065020666
0.3039710609233,0.42960840934527555
0.5352727013333334,0.3978410244554328
0.6456655000000001,0.20992132638683159
0.061303235000000005,0.054846423510091835
5.2728224466666656e-05,5.5175310281248644e-05
0.99982219,0.00021872285401088954
0.9934988433333333,0.009164821621564073
0.03386825312666667,0.04541980782601937
1.80010266e-05,2.211819533891878e-05
0.015312279686666668,0.02152860068591072
0.33675957193333333,0.46660030263684477
0.006841894195000001,0.009162924314266479
0.0023067598918333336,0.0016339478062928107
0.9999817833333333,1.3251561752837498e-05
0.699203255,0.42238164852912924
0.9976955933333334,0.002471137758015324
0.9929797533333334,0.0071050601195923645
0.9999542,3.433433655493512e-05
0.9997801533333334,0.0002696821172335341
0.00010862342433333332,0.00010149727834767537
0.9968871766666667,0.0023015848476840885
3.56417495e-05,2.3577731382435848e-05
1.5392565076666666e-05,1.660757000699921e-05
3.9745399000000005e-05,1.787820808821013e-05
0.9999771366666667,1.7988963900748154e-05
6.0212412333333336e-05,5.126062420350293e-05
6.0449951946666666e-05,4.2801747457645426e-05
0.99999978,1.2328828008453698e-07
0.7377403033333333,0.37088755000945506
0.6762093073333334,0.4552031253307727
0.9999981833333332,8.89131911226992e-07
0.99996711,4.4913526544540786e-05
0.99999852,1.1440279716777573e-06
0.9999990233333333,3.4315529362572186e-07
0.9999997066666667,1.8354533201432212e-07
0.9999985833333334,5.390320542909719e-07
1.627422233333333e-05,1.6868853720589758e-05
0.005060088127000001,0.006408721370905019
1.8239313199999999e-07,1.8064452815892341e-07
0.9999908,4.746226571349658e-06
0.99658816,0.0037591059794672994
0.9957827333333333,0.005505010639610257
0.316734530038,0.4474990313057918
2.614588465666667e-07,1.8273086844063773e-07
1.4692025123333331e-06,1.6925944152944997e-06
2.3153979023333334e-06,3.2170107896131946e-06
1.5360841033333334e-05,2.028766390775094e-05
1.7556975889999998e-06,2.166722127604723e-06
0.9999999599999999,2.828427123257431e-08
0.21682454511133334,0.3051260290133062
0.99999988,1.697056275001187e-07
0.9999993666666667,3.2998316455947276e-07
