scaffold,mean_shap
O=C(CCCOc1ccccc1)N1CCC2(CC1)OCCO2,6.881202e-05
O=S(=O)(c1ccccc1)N1CCC(c2ccccc2)CC1,-0.00068045425
O=C(Nc1ccccc1)Nc1ccccc1,0.00064970943
O=C(CSc1nc2ccccc2s1)Nc1ccc(S(=O)(=O)Nc2ccno2)cc1,0.00012282089
O=C(Nc1cccc(NC(=O)c2ccco2)c1)c1ccccc1,-0.00012983898
c1ccncc1,-0.0002622494
c1nncs1,-0.001023791
O=S(=O)(c1ccccc1)N1CCSCC1,-0.0005834424
c1ccc(Cc2nnc3sc(-c4cccnc4)nn23)cc1,-0.00064136536
O=C(c1ccc(-c2n[nH]c(=O)c3ccccc23)cc1)N1CCN(c2ccccc2)CC1,-1.4463134e-05
O=C(Nc1ccc2nc(-c3cccs3)[nH]c2c1)c1cccs1,0.00017570725
O=C(CN(c1ccccc1)S(=O)(=O)c1ccccc1)Nc1cccnc1,5.3308846e-05
c1ccccc1,0.00029217472
O=C(c1ccccc1)N1CCN(c2ccccc2)CC1,-0.00032807238
O=C1CSC(NC(=O)CSc2ncccn2)=N1,-0.00056770555
O=C(CNS(=O)(=O)c1ccccc1)Nc1ccccc1,-0.00025389175
O=C(CCCN1C(=O)c2ccccc2C1=O)Oc1ccccc1,-0.0004067901
O=C(c1cc2nc(-c3ccccc3)ccn2n1)N1CCC2(CC1)OCCO2,-3.255083e-05
O=C1CC(C(=O)Nc2ccccc2)C2(CCCC2)O1,0.00029309804
c1ccc(-n2nnnc2OCCOc2nnnn2-c2ccccc2)cc1,-0.00055452663
O=C(Cn1cc(C(=O)c2ccccc2)c2ccccc21)NCc1ccco1,-0.0003624213
C1=CC2(CCC(c3ccccc3)CC2)c2c[nH]nc2O1,-1.9919564e-05
c1ccccc1,0.00017608952
O=C(N1CCN(c2ncccn2)CC1)C12CCC(C1)c1nc3ccccc3nc12,-0.00016142943
O=C(c1cccs1)N1CCN(S(=O)(=O)N2CCCCC2)CC1,-0.00058124715
c1ccccc1,0.0002228356
O=C(CSc1nnc(-c2cnccn2)[nH]1)Nc1ccc2c(c1)OCO2,-0.0009660415
O=C(CSc1nnc(CNC(=O)c2ccccc2)[nH]1)Nc1cc2c(s1)CCCC2,-0.0009218154
O=C(NCC1CCCO1)c1ccc(-c2n[nH]c(=O)c3ccccc23)cc1,-0.0003363466
c1ccc2c(c1)NC(c1c[nH]c3ccccc13)Oc1ncnnc1-2,0.0004540894
c1ccc(Oc2ccc(-c3ncncn3)cc2)cc1,0.00011189034
O=C(NCCc1ccccc1)C1CC(=O)N(c2ccccc2)C1,-0.0002938377
c1ccc(Cc2cccs2)cc1,-2.378071e-05
O=C(NCc1ccccn1)c1cc2ccccc2[nH]c1=O,-0.00035946156
c1ncnc(Nn2cnnc2)n1,-0.00019166882
O=c1c2ccccc2nc(-c2ccco2)n1-c1cccnc1,-0.0002079356
O=C(c1ccsc1)N1CCN(C(=O)c2cccs2)CC1,-0.00040753995
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0.00014796872
C(=N/n1cnnc1)\c1nc2ccccc2[nH]1,0.00047152623
O=C1C=C(Nc2ccccc2)CCC1,4.1550345e-05
O=C1C=C(NCc2ccco2)CC(c2ccccc2)C1,-0.00011433015
O=C1C2CC=CCC2C(=O)N1c1ccccc1,0.00039898482
C1=Nc2ccccc2-c2nncnc2O1,0.00063503196
O=C(Nc1ccccc1)c1cc2ccccc2o1,-7.6377684e-05
c1ccc(OCc2ccoc2)cc1,-3.642065e-05
O=c1/c(=C/c2ccc3c(c2)OCO3)sc2n1C(c1ccccc1)C=CN=2,0.0010019774
O=C1c2ccccc2C(=O)N1CC=Cc1nc2ccccc2[nH]1,-0.0005207213
C1=Nc2c(ncnc2N2CCOCC2)Oc2ccccc21,-4.4339737e-05
O=C1C2CCC(C2)C(=O)N1CSC(=S)N/N=C\c1ccccc1,0.0011869534
O=C(Nc1ccsc1)c1cccs1,2.8796538e-05
c1ccc(CNc2nc3ccccc3[nH]2)nc1,-0.00037502934
O=C(CSc1nnc(CCNC(=O)c2cccs2)[nH]1)Nc1nccs1,-0.00044187243
O=C(NCc1cccc2ccccc12)c1ccco1,-0.00033779297
c1ccc(-n2ncc3c2CCc2c-3[nH]c3ccccc23)cc1,0.000990108
O=C(Nc1ccccc1)c1ccn[nH]1,4.8927977e-05
O=C(Oc1cccc(N2C(=O)CCC2=O)c1)c1ccccc1,-0.00029147015
O=c1/c(=C/c2ccccc2)sc2n1C(c1ccccc1)C=CN=2,0.00076566666
O=C(c1ccccc1)c1ccccc1,3.2657408e-06
O=S(=O)(c1ccccc1)N1CCSC1,-0.0008738112
O=C(CSc1nnc[nH]1)Nc1ccccc1,-0.0011069392
O=C(CSc1ccc2ccccc2n1)N1CCCC1,-0.0006840813
O=C(COc1ccccc1)N1CCN(c2ccccc2)CC1,-0.00028810796
O=C(c1cc2ccccc2oc1=O)N(Cc1ccccc1)Cc1cccs1,-0.00036835996
O=C(c1csnn1)N(Cc1ccccc1)Cc1ccncc1,-0.0008449177
O=C(CSc1nnc(-c2ccoc2)[nH]1)N1CCOCC1,-0.0012720318
O=c1[nH]cnc2c1nnn2Cc1ccccc1,-0.0005370552
O=C(Nc1ccccc1)c1ccccc1N1CCCCC1,-0.00093968376
O=C(c1ccccc1)N1CCCCC1,-0.000865347
O=C(NC1CC2CCC(C1)N2S(=O)(=O)c1ccccc1)C1CC1,-0.000505725
O=C(COc1ccccc1)N1CCNCC1,-0.00048259148
O=C1c2ccccc2C(=O)N1CC(=O)n1ccnc1,-5.2088755e-05
O=C(CSc1nnc(-c2ccccc2)o1)c1ccccc1,-0.00087599107
c1ccc(Cn2cnc3ccccc32)cc1,-8.2999904e-05
c1ccc(COc2ccc(-c3ccnc4c3CCCC4)cc2)cc1,-0.0001514602
O=C(c1ccco1)N1CCNCC1,-0.00059670367
O=C(Cn1ncc2c1CCCC2)Nc1ccccc1,-0.0003553953
O=C(COC(=O)c1cc2ccccc2oc1=O)c1ccccc1,0.0005490596
N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,-2.136323e-05
O=C(CN1C(=O)c2ccccc2C1=O)Nc1ncn[nH]1,-3.0380426e-05
O=C1c2ccccc2C(=O)N1CCCN1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1,-0.00059662777
c1ccc(CSc2ccccn2)cc1,-0.00034354025
O=C(NC1CCCC1)C(c1ccccc1)N(C(=O)c1ccno1)c1ccccc1,-0.0007075004
O=C(CSc1nnc(CNc2ccccc2)n1Cc1ccco1)N1CCCCC1,-0.0013651842
O=C(NNC(=S)Nc1ccccc1)C1CC1c1ccccc1,0.000743498
O=C1CCCCN1CCc1c[nH]c2ccccc12,-0.00037802634
