Mean_Probability,Uncertainty_Std
0.7212296433333334,0.04244478160800321
0.99150048,0.002341309419847499
0.06729053266666667,0.011694468003944693
0.17595996333333333,0.01723613518212311
0.5322777333333334,0.053266845000712756
0.5455457933333333,0.065667789690659
0.40102103333333333,0.03966642168831914
0.42975036666666666,0.07045548099129091
0.16676431333333333,0.01297384013436354
0.08635366500000001,0.022299932992852614
0.99869766,0.00046468235688479245
0.9988082,0.00032619323516388615
0.9986417766666666,0.00046312295461238334
0.9984980566666667,0.00047744267749009876
0.28490520666666663,0.0675535574358604
0.08206219,0.02794740462183594
0.9255775999999999,0.026611177227749
0.019880861666666666,0.009062217379759853
0.03591596566666667,0.012628845738825709
0.005328777466666667,0.0020533108313184755
0.04622164533333334,0.0034928014709091153
0.1803832333333333,0.042973020120136096
0.8659765266666666,0.03198125483269362
0.9937334066666667,0.0015187589605844408
0.7417925400000001,0.0708625118137091
0.9227450133333334,0.022158938518147084
0.34646928,0.10427795636763731
0.029246517666666666,0.008992389434907957
0.22902067,0.07419028886416515
0.16704544,0.04094688259498478
0.9149603333333333,0.01516972962895367
0.8960755666666667,0.02847903791262771
0.8947204833333333,0.015562828274467196
0.9739850199999999,0.006504195373510842
0.9333497999999999,0.013187992508591566
0.9177140166666667,0.03149797138574517
0.16617747133333335,0.035833863339145795
0.16006406666666667,0.021071517146102437
0.16628637333333332,0.037747212858174777
0.9660881466666668,0.0012073780122047655
0.89360361,0.027798341480602787
0.019486976000000003,0.005377520395874726
0.8033778333333332,0.03717161454132562
0.38259647333333335,0.0455247179737787
0.6059429366666667,0.0917778078669204
0.11155083666666665,0.014008423303394598
0.9223431300000001,0.011149003708245245
0.014154919333333333,0.005865004675371386
0.026470364666666666,0.011755586017688141
0.031139552666666667,0.014301988438270099
0.9804088133333333,0.0023238578018076467
0.98128242,0.0016513512562343238
0.06541607766666667,0.028163481364197107
0.9453150833333334,0.0020436675880767773
0.25720987333333334,0.07454276231395836
0.08234842666666665,0.012515195707635665
0.6100718,0.058544722379562104
0.2251391766666667,0.006854922996126372
0.07388224433333333,0.01003901332914692
0.8554376466666667,0.01660986878584601
0.015256715333333332,0.0032121900096996475
0.016360799999999998,0.0037112094326217523
0.7048533566666667,0.07710506902846456
0.035944243333333334,0.012738309939911948
0.03668637566666667,0.013516239379513429
0.06749647366666667,0.001919620124582004
0.16722746,0.04765191262965492
0.16674972666666665,0.0074647738194104415
0.21083159333333334,0.033464172283260735
0.7238751666666667,0.09215496637096604
0.7864115266666666,0.0637220685745555
0.0033796623000000004,0.001036916127496784
0.128609195,0.024570134147808734
0.9981431033333333,0.0006145960745255787
0.9982517466666666,0.0005194178552529247
0.15076224,0.03551526031707216
0.3621226166666667,0.05818198249448269
0.135201388,0.008241063034764866
0.30516488666666663,0.052201754962256666
0.1953866866666667,0.0489414761765399
0.8790066,0.0481414590747587
0.21377789,0.05064837387725361
0.9867636766666666,0.000623151565101842
0.9501820233333333,0.010764290723549277
0.8385182133333333,0.01658260662160872
0.17789690466666666,0.06736605782115275
0.7456132166666668,0.031175551936047954
0.10162855466666665,0.02629210492250307
0.8573095,0.011859061123883258
0.03362056066666667,0.00708597381077131
0.4186499133333334,0.1418809076675424
0.46740946,0.1297876130051688
0.056839882333333334,0.011483212099337779
0.05464349500000001,0.0075824362617246364
0.11583053333333333,0.04061310338351514
0.4292133366666666,0.11508574761330276
0.40890440333333333,0.061447413297737404
0.48833572,0.08394108974003611
0.5045107000000001,0.049488204081983025
0.5086438766666667,0.009924213051536566
0.7866525333333333,0.06828906868429886
0.8128056233333333,0.06279389472366258
0.8149684333333335,0.05595089461008543
0.8076417533333333,0.06244158794753453
0.057255676666666665,0.004701557508046973
0.06448257666666667,0.011032095528971617
0.08276545233333334,0.029620557731225638
0.06046334466666667,0.016427786690923103
0.044229017,0.02253513323418778
0.9971249666666666,0.0011881507729614197
0.08032830833333333,0.008289254864843939
0.8878782766666666,0.02596051800089942
0.9874730999999999,0.002118285931281872
0.9771740800000001,0.0019477754725498275
0.9759490533333334,0.005344528418643579
0.9698526666666667,0.00284547561617076
0.9632830466666666,0.006947011538713758
