Mean_Probability,Uncertainty_Std
0.42840475333333333,0.07411109285898901
0.9870761133333333,0.0017183405356202218
0.14775780333333333,0.0015971246048306841
0.11564400166666666,0.00387287914323081
0.5504471400000001,0.06895826805552667
0.6059225266666667,0.049145883455298245
0.6311058466666667,0.021192940788078984
0.4847953733333334,0.015634617360462944
0.06314897366666666,0.009491909465677259
0.36079314999999995,0.029866341561725747
0.9988244000000001,0.0002966718838492132
0.9980367633333334,0.0008421456054758141
0.9967007766666667,0.0006148466786841331
0.9965173833333333,0.0008341072296506862
0.30769560333333335,0.02855561354206017
0.5073745233333333,0.014223575052511324
0.8428775866666666,0.020433080121060782
0.11185138533333333,0.048159010688915004
0.4767706533333333,0.056824814955361
0.048370906,0.01472746920438032
0.2908457566666666,0.006111405437956889
0.2598085,0.039413784508560784
0.7769035666666667,0.006357235157064903
0.22990745333333332,0.02773820661260847
0.5169997,0.017872780468820897
0.9500977333333332,0.00363510278289653
0.36472146666666666,0.024553097289525178
0.16423335333333333,0.02440883891898224
0.19105388666666667,0.040586628984600616
0.22728277333333333,0.009145870581868575
0.6128941133333333,0.030574643265060174
0.7018526333333334,0.024155629803606644
0.62140019,0.05162152547445753
0.9606926833333332,0.009103035141491135
0.8541353133333334,0.010136150329407857
0.96630211,0.0037379677137271577
0.24375231666666666,0.02580572678466331
0.16921123333333332,0.018585406711852062
0.3196252366666667,0.04011481168990189
0.9674561733333333,0.004727020563359392
0.8880087,0.007472687153003748
0.30651787999999996,0.043703120242451786
0.5112909066666668,0.027572592031829178
0.5940474399999999,0.027431945308990884
0.6224127633333333,0.0269329817616027
0.5893005333333333,0.05687207603762051
0.6575026366666666,0.04932417539614852
0.17930037666666668,0.016987049151955595
0.10555051333333332,0.002671078926293431
0.10649277333333333,0.011218763066162369
0.8607561733333333,0.017472201520236534
0.7720899600000001,0.015536415240357078
0.20708458,0.006338186506549017
0.9623969666666666,0.008671713761163704
0.49145733333333336,0.01427189963749826
0.23972431000000002,0.007088997338190125
