compound_id,InChIKey,canonical_smiles,scaffold,exact_scaffold_hit,similar_scaffold_hit,Note
793,DWZAJFZEYZIHPO-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
797,DANYIYRPLHHOCZ-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
803,MBNGWHIJMBWFHU-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
804,DRRWBCNQOKKKOL-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
805,GLAAQZFBFGEBPS-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
817,HHGPYJLEJGNWJA-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(OC)c(OC)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
818,KQFUXLQBMQGNRT-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
823,JFSHUTJDVKUMTJ-UHFFFAOYSA-N,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
834,MIJYXULNPSFWEK-UHFFFAOYSA-N,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
841,JPMYFOBNRRGFNO-UHFFFAOYSA-N,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
842,IZQSVPBOUDKVDZ-UHFFFAOYSA-N,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
844,IYRMWMYZSQPJKC-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
845,REFJWTPEDVJJIY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
861,QWUHUBDKQQPMQG-UHFFFAOYSA-N,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
865,XUARCIYIVXVTAE-UHFFFAOYSA-N,CC1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
873,SUYJZKRQHBQNCA-UHFFFAOYSA-N,O=C1c2c(O)cc(O)cc2OC(c2ccccc2)C1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
875,URFCJEUYXNAHFI-UHFFFAOYSA-N,O=C1CC(c2ccccc2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
876,RTIXKCRFFJGDFG-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
877,QIEMGQKOGFTYLN-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)cc3o2)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
878,NIMIDMFTGGTHOH-UHFFFAOYSA-N,COc1cc(O)cc2c1C(=O)C(O)C(c1ccccc1)O2,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
879,QQQCWVDPMPFUGF-UHFFFAOYSA-N,COc1cc(O)cc2c1C(=O)CC(c1ccccc1)O2,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
880,QPOCKDYYXFOBCM-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccccc1)C(O)C2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
881,SQFSKOYWJBQGKQ-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
882,LDRJANCOJOKOPS-UHFFFAOYSA-N,COc1cc(O)cc2oc(-c3ccccc3)c(O)c(=O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
883,ORJDDOBAOGKRJV-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
894,LIIALPBMIOVAHH-UHFFFAOYSA-N,COc1ccc2ccc(=O)oc2c1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
895,GUAFOGOEJLSQBT-UHFFFAOYSA-N,COc1cc2ccc(=O)oc2cc1OC,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
896,LZERJKGWTQYMBB-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)cc(OC)cc3o2)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
898,MBRLOUHOWLUMFF-UHFFFAOYSA-N,COc1ccc2ccc(=O)oc2c1CC=C(C)C,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
901,ORHBXUUXSCNDEV-UHFFFAOYSA-N,O=c1ccc2ccc(O)cc2o1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
905,SYTYLPHCLSSCOJ-UHFFFAOYSA-N,COc1cc2oc(=O)ccc2cc1O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
906,RODXRVNMMDRFIK-UHFFFAOYSA-N,COc1cc2ccc(=O)oc2cc1O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
916,WCGUUGGRBIKTOS-UHFFFAOYSA-N,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
953,KZNIFHPLKGYRTM-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
983,OWQLBLNRUZULFV-UHFFFAOYSA-N,COc1c(-c2ccccc2)oc2c(OC)c(O)cc(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
985,CILMBWBPHLLNEH-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccccc3)oc2c1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1075,SMHJTSOVVRGDEO-UHFFFAOYSA-N,CC(C)=CCOc1ccc2ccc(=O)oc2c1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1111,ILEDWLMCKZNDJK-UHFFFAOYSA-N,O=c1ccc2cc(O)c(O)cc2o1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1114,JMIFIYIEXODVTO-UHFFFAOYSA-N,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1115,ZVOLCUVKHLEPEV-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1116,XWYMACPLPPQCHC-UHFFFAOYSA-N,CC(=O)c1c(O)ccc2ccc(=O)oc12,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1117,QDWMZGNQFSIPKO-UHFFFAOYSA-N,COc1cc2oc(=O)ccc2cc1C(C)=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1125,KKOPPOVHLGSDFF-UHFFFAOYSA-N,C=C(C)C1(O)CCC2(C)CCCC(C)(N=C=S)C2C1,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
1126,LXBUUBJVUIYCJI-UHFFFAOYSA-N,C=C(C)C1(OO)CCC2(C)CCCC(C)(N=C=S)C2C1,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
1132,SWAJPHCXKPCPQZ-UHFFFAOYSA-N,O=C1CC(c2ccccc2)Oc2cc(O)ccc21,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1153,KHCCSRVJJDOANA-UHFFFAOYSA-N,CC(CCC1C(C)(O)CCC2C(C)(C)CCCC21C)CC(=O)O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
1175,LWBHKKLWSUFUNZ-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1180,SCZVLDHREVKTSH-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1197,FSLPMRQHCOLESF-UHFFFAOYSA-N,CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
1234,LUJAXSNNYBCFEE-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(O)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1281,ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,O=c1ccc2ccccc2o1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1348,TZBJGXHYKVUXJN-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1349,ZQSIJRDFPHDXIC-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1350,KQMVAGISDHMXJJ-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1352,ULSUXBXHSYSGDT-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1354,LKMNXYDUQXAUCZ-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1355,MRIAQLRQZPPODS-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1402,QAGGRDVXPIXVDQ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2O)oc2cccc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1403,OKRNDQLCMXUCGG-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cccc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1404,LCAWNFIFMLXZPQ-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1405,FFULTBKXWHYHFQ-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2ccc(O)cc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1406,JRFZSUMZAUHNSL-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)cc(-c3ccccc3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1407,XZRIVAKQBKTLEQ-UHFFFAOYSA-N,COc1cc2oc(-c3ccccc3)cc(=O)c2cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1408,VHBFFQKBGNRLFZ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2ccccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1409,IYBLVRRCNVHZQJ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2)oc2cccc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1410,SHGLJXBLXNNCTE-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1411,IGELAJYEOYKEOS-UHFFFAOYSA-N,COc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1412,DZUKXCCSULKRJA-UHFFFAOYSA-N,COc1ccc2c(=O)cc(-c3ccc(O)cc3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1413,FHHSEFRSDKWJKJ-UHFFFAOYSA-N,COc1c(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1414,IQPNAANSBPBGFQ-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1415,ARSRJFRKVXALTF-UHFFFAOYSA-N,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1416,JVXZRQGOGOXCEC-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1417,OFYPDAKTVZXXPC-UHFFFAOYSA-N,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1418,PVFGJHYLIHMCQD-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1419,ZXJJBDHPUHUUHD-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)cc3o2)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1420,WCNLFPKXBGWWDS-UHFFFAOYSA-N,O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1421,XHEFDIBZLJXQHF-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1422,YRRAGUMVDQQZIY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1423,ZDOTZEDNGNPOEW-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1424,YXOLAZRVSSWPPT-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1425,IKMDFBPHZNJCSN-UHFFFAOYSA-N,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1426,OBWHQJYOOCRPST-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1427,BXPBSBBFPNTFFT-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccc(O)cc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1428,AIONOLUJZLIMTK-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1429,FTODBIPDTXRIGS-UHFFFAOYSA-N,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1432,CXQWRCVTCMQVQX-UHFFFAOYSA-N,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1441,WUADCCWRTIWANL-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1442,LPNBCGIVZXHHHO-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(OC)ccc3c2=O)cc1,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1443,DXYUAIFZCFRPTH-UHFFFAOYSA-N,COc1cc2c(=O)c(-c3ccc(O)cc3)coc2cc1O,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1444,WMKOZARWBMFKAS-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2cc(O)ccc12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1445,GOMNOOKGLZYEJT-UHFFFAOYSA-N,O=c1c(-c2ccccc2)coc2ccccc12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1446,GYLUFQJZYAJQDI-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1447,DDKGKOOLFLYZDL-UHFFFAOYSA-N,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1448,BMZFZTMWBCFKSS-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1457,HKQYGTCOTHHOMP-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
1524,PSFDQSOCUJVVGF-UHFFFAOYSA-N,Cc1nccc2c1[nH]c1ccccc12,c1ccc2c(c1)[nH]c1cnccc12,TRUE,TRUE,Exact
1561,ZZLQHXCRRMUGQJ-UHFFFAOYSA-N,O=c1cc(-c2ccccc2O)oc2ccccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1563,OXVUXGFZHDKYLS-UHFFFAOYSA-N,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1(C)O,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
1579,MNCJDGPGSIIWJA-UHFFFAOYSA-N,COc1cc(OC)c2ccc(=O)oc2c1C=CC(C)=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1581,GNMUGVNEWCZUAA-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCC(C)=CCOc1ccc2ccc(=O)oc2c1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1601,MWGFICMOCSIQMV-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c(CC=C(C)CCC=C(C)C)c(O)cc3o2)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1646,HOEVRHHMDJKUMZ-UHFFFAOYSA-N,COc1cc2ccc(=O)oc2c(OC)c1O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1723,IPLJDPYEDULBAK-UHFFFAOYSA-N,C=CC(C)(C)c1cc2cc(OC)c(OC)cc2oc1=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1729,CPXPWRXPEOMRNV-UHFFFAOYSA-N,COc1cc(OC)c2ccc(=O)oc2c1CC=C(C)C,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1754,AXXSKWGVOIJTGN-UHFFFAOYSA-N,COc1c(O)c(OC)c2ccc(=O)oc2c1O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
1772,SBHXYTNGIZCORC-UHFFFAOYSA-N,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1913,FTVWIRXFELQLPI-UHFFFAOYSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1920,GWRFNPJGKCUUSJ-UHFFFAOYSA-N,COc1cc(O)c2c(=O)cc(-c3c(O)cccc3O)oc2c1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1922,BTXWOKJOAGWCSN-UHFFFAOYSA-N,COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)CC2,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
1939,ZSPZNFOLWQEVQJ-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1972,BJBUTJQYZDYRMJ-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1973,NPLTVGMLNDMOQE-UHFFFAOYSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)c(O)c21,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1980,DJOJDHGQRNZXQQ-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
1986,STHRNDDZYFUIDO-UHFFFAOYSA-N,CC1(C)CCC2(C=O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
1989,PVSHCMCDBFRZFY-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)cc(-c3cc(O)ccc3O)oc2c1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
1991,HRGUSFBJBOKSML-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
2006,KRFBMPVGAYGGJE-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
2019,UYCWETIUOAGWIL-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)cc(OC)c(OC)c3o2)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
2034,NXJCRELRQHZBQA-UHFFFAOYSA-N,COc1cc(OC)c2ccc(=O)oc2c1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
2049,RAKJVIPCCGXHHS-UHFFFAOYSA-N,CC(C)=CCc1c(O)ccc2ccc(=O)oc12,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
2057,RIGYMJVFEJNCKD-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
2060,GSSOWCUOWLMMRJ-UHFFFAOYSA-N,O=c1c(-c2ccc(O)cc2O)coc2cc(O)cc(O)c12,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
2080,SAMBWAJRKKEEOR-UHFFFAOYSA-N,COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
2099,KRQHZFHWEAJPNO-UHFFFAOYSA-N,COc1cc2oc(=O)ccc2c(OC)c1CC=C(C)C,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
2107,JGUZGNYPMHHYRK-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
2110,KVSCSPAYYVSPTI-UHFFFAOYSA-N,COc1cc2occ(-c3ccc(O)cc3)c(=O)c2c(OC)c1O,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
2134,RUCHZOCSENTTRO-UHFFFAOYSA-N,C=C(C)C(O)Cc1c(OC)cc2oc(=O)ccc2c1OC,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
2156,HFGSQOYIOKBQOW-UHFFFAOYSA-N,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1C,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
2164,CNRQIGWFHQJJRO-UHFFFAOYSA-N,COc1c(O)c(O)cc2ccc(=O)oc12,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
2181,MQSZRBPYXNEFHF-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
2229,RSZDAYHEZSRVHS-UHFFFAOYSA-N,COc1cc2oc(=O)ccc2cc1CC=C(C)C,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
2232,OMOYQLRHKFGVGN-UHFFFAOYSA-N,COc1ccc2ccc(=O)oc2c1CC(=O)C(C)C,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
