rgroup_label,clean_smi,mean_shap,effect
R3,CCCCOC(=O)N,-0.000218448,Negative
R6,CCCCS(=O)C,-0.000228549,Negative
R3,CCCCCO,-0.00023909,Negative
R1,CCCCCO,-0.00023909,Negative
R2,CCCCCO,-0.00023909,Negative
R2,CCN(CC),-0.000239895,Negative
R2,N#CCC,-0.000241117,Negative
R1,N#CCC,-0.000241117,Negative
R10,CCCC,-0.000242655,Negative
R4,CCCC,-0.000242655,Negative
R6,CCCC,-0.000242655,Negative
R7,CCCC,-0.000242655,Negative
R3,CCCC,-0.000242655,Negative
R5,CCC(C),-0.000242655,Negative
R5,CCCC,-0.000242655,Negative
R2,N/C(C)=N\O,-0.000244964,Negative
R6,CC(C)(C)S(=O)(=O),-0.000245648,Negative
R6,NC(N)=NCC,-0.000251312,Negative
R10,NC(N)=NCC,-0.000251312,Negative
R4,O=C(NCCO),-0.000254832,Negative
R2,O=C(NCCO),-0.000254832,Negative
R2,COC(=O)N,-0.000257037,Negative
R6,CC(=O)NC(=S)NNC(=O),-0.000260653,Negative
R3,CC(=O)NC,-0.000264072,Negative
R3,CC(C)COC(=O)N(C),-0.000275201,Negative
R2,C=CCN(CC=C),-0.00027578,Negative
R3,CCOCCN(C=O),-0.000281049,Negative
R4,O=C(/C=N/O)NC,-0.000283497,Negative
R2,CC(=O)NC(C)C(=O)OCC(=O),-0.000283935,Negative
R3,CC(C)OCCCNC(=O)CNC(=O),-0.000287067,Negative
R5,CC(C)(C)C,-0.000287333,Negative
R4,CCCNC(=O)N,-0.000306523,Negative
R2,CCCNC(=O)N,-0.000306523,Negative
R5,OCCS,-0.000308861,Negative
R5,O=C(N)C(F)(F)F,-0.00031042,Negative
R1,CCCCNC(=S)N=N,-0.000313476,Negative
R2,CCOC(=O)C,-0.000318959,Negative
R3,CCOC(=O)C,-0.000318959,Negative
R6,CCOC(=O)C,-0.000318959,Negative
R1,FC(F)(F)CO,-0.000325699,Negative
R3,FC(F)(F)CO,-0.000325699,Negative
R6,CCOC(=O)C(=C)C(=O)OCC,-0.000330643,Negative
R4,CC[C@H](C)C,-0.000340499,Negative
R3,CC(C)CC,-0.000340499,Negative
R1,CC[C@H](C)C,-0.000340499,Negative
R6,N#CCCO,-0.000345443,Negative
R6,O=C(O)CC,-0.000349917,Negative
R5,O=C(O)CC,-0.000349917,Negative
R1,O=C(O)CC,-0.000349917,Negative
R6,CC(C(=O)O),-0.000349917,Negative
R8,CC(C(=O)O),-0.000349917,Negative
R7,O=C(O)CC,-0.000349917,Negative
R3,O=C(O)CC,-0.000349917,Negative
R6,CCC(C)[C@H](NC(=O)N)C(=O)O,-0.000355557,Negative
R3,COC(=O)CCS(=O)(=O),-0.000356863,Negative
R5,CC(C)OC(=O),-0.00036667,Negative
R1,CC(C),-0.000368311,Negative
R1,CCC,-0.000368311,Negative
R4,CC(C),-0.000368311,Negative
R5,CCC,-0.000368311,Negative
R7,CCC,-0.000368311,Negative
R3,CCC,-0.000368311,Negative
R5,CC(C),-0.000368311,Negative
R7,CC(C),-0.000368311,Negative
R2,CCC,-0.000368311,Negative
R5,CS(=O)CCNC(=O)N,-0.00037289,Negative
R3,CCO,-0.000374182,Negative
R2,CCO,-0.000374182,Negative
R4,OCC,-0.000374182,Negative
R1,OCC,-0.000374182,Negative
R6,CCO,-0.000374182,Negative
R2,OCC,-0.000374182,Negative
R2,CC(O),-0.000374182,Negative
R4,CCO,-0.000374182,Negative
R3,OCC,-0.000374182,Negative
R5,CCO,-0.000374182,Negative
R1,CC(O),-0.000374182,Negative
R8,CCO,-0.000374182,Negative
R1,CCO,-0.000374182,Negative
R7,CCO,-0.000374182,Negative
R2,CC(C)(C)N,-0.000379119,Negative
R7,CCN(CC)CC,-0.000382948,Negative
R5,CCN(CC)CC,-0.000382948,Negative
R3,CCCN(CCC)S(=O)(=O),-0.000388573,Negative
R1,CN(C#N),-0.00039078,Negative
R2,O=C(CNCCO),-0.000394494,Negative
R2,CC(C)(C)C(=O)O,-0.00039524,Negative
R2,CCC(S)C(=O)O,-0.000409318,Negative
R3,CCNC(=S)NS(=O)(=O),-0.000420676,Negative
R6,CCNC(=O)CO,-0.000424952,Negative
R2,CC(C)S,-0.00043002,Negative
R5,CC(C)S,-0.00043002,Negative
R2,CC(C)N,-0.000436185,Negative
R3,CC(C)N,-0.000436185,Negative
R1,O=C(O)CC(SC)C(=O)O,-0.000443994,Negative
R2,CSCC,-0.000446553,Negative
R5,CCSC,-0.000446553,Negative
R3,CC(CNC(=O))CN(C)C,-0.000456095,Negative
R5,CCC(COC(=O)N)NC(=O)OCC(C)C,-0.000459292,Negative
R6,OCCCN,-0.000460986,Negative
R1,OCCCN,-0.000460986,Negative
R5,OCCCN,-0.000460986,Negative
R3,CNP(=S)(NC)OCCO,-0.000466467,Negative
R4,O=C(/C=N/O)N,-0.00047249,Negative
R3,CC(C)(C)OC(=O)NNS(=O)(=O),-0.000498182,Negative
R6,CCC(=O)NCCO,-0.000507197,Negative
R6,CC(C)CO,-0.000510297,Negative
R4,CC(C)CO,-0.000510297,Negative
R1,CC(C)CO,-0.000510297,Negative
R2,COCN,-0.000511126,Negative
R6,CCCCCOC(=O)C,-0.000521138,Negative
R6,CC(=O)N(CCO)C,-0.000526448,Negative
R1,NCCCN,-0.000528195,Negative
R2,CC(C)(C)NC(=O)N,-0.00054168,Negative
R2,C=CCOCC,-0.000558681,Negative
R2,CCC(C)S,-0.000569572,Negative
R3,CCOC(=O)C(C(=O)OCC)C(=O),-0.00057919,Negative
R1,NCCN,-0.00058125,Negative
R3,CC(C)(C)NC(=O)NC(=O)COC(=O)C,-0.000582224,Negative
R2,CCC(C)N,-0.000582352,Negative
R6,CC(=O)NC(C)C(=O)O,-0.000588373,Negative
R5,CCCCC(CC)C(=O)NC,-0.000592614,Negative
R3,CCCCC#C,-0.000595797,Negative
R3,C/C(=C(/C#N)C(=O)OC(C)C),-0.000602376,Negative
R3,CC(C)(C)NC(=O),-0.000607107,Negative
R2,CC(C)(C)NC(=O),-0.000607107,Negative
R3,C=COCCNC(=O)N,-0.000613964,Negative
R4,CCCCCOC(=O),-0.000616246,Negative
R2,CC(C)NC(=O)N,-0.000622425,Negative
R2,O=C(O)CS,-0.00062716,Negative
R5,O=C(O)CS,-0.00062716,Negative
R1,CCNC(=S)N=N,-0.000629242,Negative
R5,CCNC(=O)O,-0.000635799,Negative
R1,CC(C)NC(=S)N=N,-0.000637454,Negative
R5,CCOC(=O)N,-0.000646674,Negative
R3,CCOC(=O)N,-0.000646674,Negative
R5,CC(C)NC(=O)O,-0.000649688,Negative
R6,CS(=O)(=O)NCCSC,-0.000653146,Negative
R1,OCCN,-0.00066274,Negative
R6,OCCN,-0.00066274,Negative
R4,OCCN,-0.00066274,Negative
R5,OCCN,-0.00066274,Negative
R6,CC(C)(C#N)N,-0.000663814,Negative
R1,O=S(=O)(CCC(F)(F)F)N,-0.000678663,Negative
R2,C=CCN,-0.000681934,Negative
R7,CC(C)(C)C(=O)N,-0.000682401,Negative
R9,CCN,-0.000684822,Negative
R3,NCC,-0.000684822,Negative
R5,CCN,-0.000684822,Negative
R6,CCCCNC(=O)CC(=O)N,-0.000700777,Negative
R3,COCCCNC(=O)CO,-0.000706249,Negative
R2,CCOC(=O)C(C#N),-0.000711138,Negative
R6,CCOC(=O)C(C)NC(C)=O,-0.000715452,Negative
R2,FC(F)(F)CS,-0.0007219,Negative
R5,CCC(=O)N,-0.000730888,Negative
R2,CCC(=O)N,-0.000730888,Negative
R3,CCC(=O)N,-0.000730888,Negative
R1,CCC(=O)N,-0.000730888,Negative
R2,CC(=O)OCN(C#N),-0.000735866,Negative
R1,CC(C)(C)S,-0.000736144,Negative
R5,CC(C)CNC(=O)O,-0.000744159,Negative
R3,C/C(=N\O)C(C)(C)NC(=O)N,-0.000758388,Negative
R6,CCCN(CCO)CCC,-0.000760517,Negative
R6,CCCC/C(C)=N/NC(=O)N,-0.000761371,Negative
R4,CC(C)[C@H](N),-0.000768647,Negative
R3,O=C(O)CCCCCNC(=O),-0.000779291,Negative
R1,CSCCC,-0.000786122,Negative
R4,CSCCC,-0.000786122,Negative
R5,CC(C)CN,-0.000791512,Negative
R4,CC(C)CN,-0.000791512,Negative
R3,COC(=O)CN(S(C)(=O)=O),-0.000800239,Negative
R6,CC(OC(=O)CO)C(=O)NC(N)=O,-0.000800793,Negative
R3,CNC(=O)CC(C(=O)O),-0.00080876,Negative
R6,CC(=O)NCCO,-0.00081948,Negative
R5,O=C(O)CSCC(=O)N,-0.000822662,Negative
R3,CCOC(=O)CCCOC(=O),-0.000825422,Negative
R5,CC(C)CC(=O)NC(NC(=S)N)C(Cl)(Cl)Cl,-0.000837974,Negative
R7,CNCCC,-0.000838164,Negative
R6,CCOCCCN(C)C(=O)N(CC)CC,-0.00083984,Negative
R3,C#CCOCCOCCOCCN,-0.000844208,Negative
R1,CC(C)CC(=O)N,-0.000846387,Negative
R6,O=C(CSCCO)N,-0.000854893,Negative
R2,CC[C@H](C),-0.000869038,Negative
R5,CC[C@@H](C),-0.000869038,Negative
R5,CC[C@H](C),-0.000869038,Negative
R3,CCC(C(=O)O),-0.000869662,Negative
R1,O=C(O)CCC,-0.000869662,Negative
R4,O=C(O)CCC,-0.000869662,Negative
R2,COCCS,-0.000880852,Negative
R5,CCCNC(=O)O,-0.000882103,Negative
R3,CC(C)(C)C(=O)NC(NC(=O)C(C)(C)C),-0.000891223,Negative
R5,CCCN(CCC)C(=O),-0.00089576,Negative
R6,CCCN(CCC)C(=O),-0.00089576,Negative
R5,CC(C)(C)CC(=O)N,-0.000896892,Negative
R1,O=C(O)CCC(=O)N,-0.000908037,Negative
R3,O=C(O)CCC(=O)N,-0.000908037,Negative
R2,O=C(O)CCC(=O)N,-0.000908037,Negative
R6,O=C(O)CCC(=O)N,-0.000908037,Negative
R1,C=C(C)CS,-0.000910289,Negative
R2,CCCCC(CC)C(=O)N,-0.000912183,Negative
R3,CC(C)(C)NC(=O)NC(=O)COC(=O),-0.000915051,Negative
R2,CN(C)CCN,-0.000930244,Negative
R5,C[C@H](O),-0.000932032,Negative
R5,C[C@@H](O),-0.000932032,Negative
R3,C[C@@H](O),-0.000932032,Negative
R2,C[C@H](O),-0.000932032,Negative
R2,C[C@@H](O),-0.000932032,Negative
R6,CCC(=O)N(CCO)C,-0.000945541,Negative
R2,N#CCS,-0.000948264,Negative
R4,N#CCS,-0.000948264,Negative
R1,CCCS,-0.000957609,Negative
R7,CCC(=O)NC(=S)NNC(=O),-0.000957722,Negative
R3,CCC(=O)NC(=S)NNC(=O),-0.000957722,Negative
R6,CCC(=O)NC(=S)NNC(=O),-0.000957722,Negative
R2,N#CCCS,-0.000962702,Negative
R5,CC(O)C(=O)NC(N)=O,-0.000965124,Negative
R5,COC(=O)C(C)S,-0.000973313,Negative
R2,COC(=O)C(C)S,-0.000973313,Negative
R6,CCS(=O)(=O)/N=C(\N),-0.000973441,Negative
R5,CCCCN(C(=O)NC(=O)N)S(C)(=O)=O,-0.000974783,Negative
R4,CC[C@H](C)C(N),-0.000983303,Negative
R4,CC[C@@H](C)C(N),-0.000983303,Negative
R1,CC[C@@H](C)C(N),-0.000983303,Negative
R2,O=C(O)CCCC(=O)OCCCC,-0.000986764,Negative
R4,CCOC(=O)/C(C#N)=C/C(C(=O)OCC)=C(\N),-0.000988964,Negative
R3,COC(=O)NCC(C)OC(=O)N,-0.000996923,Negative
R6,CCCOC(=O)C,-0.001004516,Negative
R3,N#CCCN(CCC#N)C(=O),-0.00100477,Negative
R1,COC(=O)CNC(=O)C(C)NC(=O)OC(C)(C)C,-0.001005296,Negative
R5,OCCN(CCO),-0.001009949,Negative
R6,COC(=O)CCC(=O)N,-0.001014228,Negative
R3,COC(=O)CCC(=O)N,-0.001014228,Negative
R6,CCOC(=O)C(NCCCO),-0.001015442,Negative
R6,COCCN,-0.001023795,Negative
R5,COCCN,-0.001023795,Negative
R2,COCCN,-0.001023795,Negative
R4,COCCN,-0.001023795,Negative
R7,CC(C)C(=O)N,-0.001024165,Negative
R5,CC(C)C(=O)N,-0.001024165,Negative
R4,CCS(=O)(=O)N,-0.001030047,Negative
R2,CCS(=O)(=O)N,-0.001030047,Negative
R1,CCS(=O)(=O)N,-0.001030047,Negative
R6,CCS(=O)(=O)N,-0.001030047,Negative
R3,OCCNCC(O)C,-0.001036756,Negative
R6,CC(O)CNCCO,-0.001036756,Negative
R2,CCS(=O)(=O)CCS,-0.001043086,Negative
R1,C=CCS,-0.001049023,Negative
R2,C=CCS,-0.001049023,Negative
R2,O=C(O)CCS,-0.001061209,Negative
R3,CCCC(=O)N,-0.001062549,Negative
R5,CCCC(=O)N,-0.001062549,Negative
R6,CCCC(=O)N,-0.001062549,Negative
R7,CCCC(=O)N,-0.001062549,Negative
R4,CCCCC(=O)N,-0.001065694,Negative
R6,CCCCC(=O)N,-0.001065694,Negative
R2,CCCCC(=O)N,-0.001065694,Negative
R5,CC(=O)C(CC=C(Cl)Cl)C(=O)N,-0.001094265,Negative
R2,NCCCCC,-0.001106348,Negative
R1,NCCCCC,-0.001106348,Negative
R4,NCCCCC,-0.001106348,Negative
R8,O=C(O)CCC(NS(=O)(=O))C(=O)O,-0.001114308,Negative
R3,CN(CCC#N)CC(=O)N,-0.001114373,Negative
R6,CN(CCC#N)CC(=O)N,-0.001114373,Negative
R6,CN(C)CCOC(=O),-0.001133796,Negative
R2,CCCS(=O)(=O)N,-0.001139008,Negative
R6,C=CCC(C#C)N(C)C,-0.001145883,Negative
R6,CCOCCN,-0.001152048,Negative
R3,CC(=O)NS(=O)(=O),-0.001162932,Negative
R5,CCC(C)NC(=O)CN(S(C)(=O)=O),-0.001173967,Negative
R3,CCC(=O)NC(N)(C(F)(F)F)C(F)(F)F,-0.001178792,Negative
R6,COCCCN,-0.001181224,Negative
R2,COCCCN,-0.001181224,Negative
R5,CC(C)CS,-0.001184489,Negative
R2,CC(C)CS,-0.001184489,Negative
R6,O=C(CCCCCCC(=O)N)NO,-0.001192595,Negative
R4,CCCNC(=O)C,-0.001199096,Negative
R1,CC(=O)NCCC,-0.001199096,Negative
R1,CCN(CC)C(=O)CN(C#N),-0.001201017,Negative
R2,CC(=O)NCC,-0.001207887,Negative
R3,CC(=O)NCC,-0.001207887,Negative
R7,CC(C)(C)NC(=O)C,-0.001215808,Negative
R4,COC(=O)C(O)(C(F)(F)F),-0.001231296,Negative
R3,COCCCNC(NC(=O))C(Cl)(Cl)Cl,-0.001240741,Negative
R1,OCCCCN,-0.001241712,Negative
R6,COC(=O)C(NC=O)C(O)(C)C(F)(F)F,-0.001247076,Negative
R5,CCN(CC(=O)NC(C)C)C(=O)C(CCSC)NC(=O),-0.001248525,Negative
R8,COCCNC(=O)CO,-0.001250528,Negative
R3,CCOC(=O)C(NC(C)=O)C(OC(C)=O),-0.001250722,Negative
R6,CCOCCCN,-0.001278554,Negative
R5,CCCN,-0.00128792,Negative
R10,NCCC,-0.00128792,Negative
R2,CCS,-0.001289881,Negative
R1,CCS,-0.001289881,Negative
R6,O=C(O)CSCC(=O)NC,-0.001290631,Negative
R4,NCCCC[C@H](N),-0.001317589,Negative
R1,NCCCC[C@H](N),-0.001317589,Negative
R5,CC(C)NC(=O)CN(S(C)(=O)=O),-0.001326253,Negative
R5,NC(=O)CSC,-0.001356336,Negative
R4,COC(=O)CS,-0.001366884,Negative
R3,COC(=O)CC(=O)CS,-0.001366884,Negative
R2,COC(=O)CS,-0.001366884,Negative
R5,CC(C)(C)NC(=O)NC(=O)COC(=O)CNC(=O),-0.001374123,Negative
R5,CCCOC(=O)NC(CC)COC(=O)N,-0.001375602,Negative
R8,COCCNC(=O)C,-0.001381652,Negative
R4,NC(=O)C[C@H](N),-0.001384449,Negative
R1,NC(=O)C[C@H](N),-0.001384449,Negative
R2,NC(=O)CS,-0.001390523,Negative
R3,N#CCCN,-0.001397535,Negative
R6,O=C(O)CSCCCC(=O)N,-0.001403255,Negative
R1,CC[C@@H](C)[C@H](N),-0.001406547,Negative
R4,CC[C@@H](C)[C@H](N),-0.001406547,Negative
R3,CCCC/C(C)=N\NC(=O)CNS(=O)(=O),-0.001415975,Negative
R6,N#CCCN(CC(=O)O)S(=O)(=O),-0.001428916,Negative
R2,CC(S)C(N)=O,-0.001448733,Negative
R6,C=CCNC(NC(=O))(C(=O)OCC)C(F)(F)F,-0.001464914,Negative
R2,CC(C)OC(=O)CS,-0.001467065,Negative
R5,NC(=O)CCC(NS(=O)(=O))C(=O)O,-0.001472439,Negative
R3,C[C@@H](NC(=O))C(N)=O,-0.001501153,Negative
R3,C[C@H](NC(=O))C(N)=O,-0.001501153,Negative
R5,CCCCC(=O)NCCN,-0.001505509,Negative
R5,CSCCC(NC(N)=O)C(=O)NC,-0.001515352,Negative
R6,CS(=O)(=O)N(CC(=O)O),-0.001524077,Negative
R6,CC(=O)NC(CC(C)C)C(=O)NC(C)C(N)=O,-0.001544959,Negative
R5,OCCNCCCCO,-0.001563992,Negative
R6,CS(=O)(=O)N(CCC(=O)O)C,-0.001596183,Negative
R1,CCOC(=O)CS,-0.001609281,Negative
R2,CCOC(=O)CS,-0.001609281,Negative
R3,O=C(O)CNC(=O)CNC(=O),-0.001619399,Negative
R6,CC(=O)NCCN,-0.001671566,Negative
R3,NC(=O)CNC(=O),-0.001682009,Negative
R6,CS(=O)(=O)N(CC(N)=O),-0.001683088,Negative
R3,CC(=O)NC(CC(=O)O),-0.001706569,Negative
R2,CC(C)NC(=O)CS,-0.001736205,Negative
R4,COCC(=O)NCCN,-0.00182914,Negative
R5,CNC(=O)CS,-0.001832957,Negative
R6,CC(C)(C)C(=O)NC(NC(=S)N)C(Cl)(Cl)Cl,-0.00184302,Negative
R5,COCCNC(=O)CN(S(C)(=O)=O),-0.002069069,Negative
R3,CCOC(=O)NC(=O)CS,-0.002372307,Negative
R2,CCOC(=O)CNC(=O)CS,-0.00271564,Negative
