y_true,y_prob
0,0.053337213
1,0.9423737
1,0.9664461
1,0.9522036
0,0.054200932
0,0.026777433
0,0.012023002
0,0.015999421
1,0.9826696
0,0.007304299
0,0.057694647
1,0.89104074
1,0.9472688
1,0.9733287
1,0.9888143
1,0.9789787
1,0.9733276
1,0.96903944
1,0.98553234
1,0.990493
1,0.97673833
1,0.965719
0,0.042517476
1,0.9788416
1,0.97517186
1,0.9435793
1,0.98066956
1,0.97650105
0,0.07121292
0,0.1164572
1,0.959649
1,0.9158213
1,0.9873886
1,0.9873886
0,0.117403
0,0.0117179705
1,0.92779374
0,0.0311287
0,0.006717021
0,0.0069237733
1,0.90650254
0,0.0662407
1,0.92576605
0,0.038013343
1,0.9497554
0,0.038700905
1,0.9540469
0,0.04440419
1,0.9838717
1,0.92918974
1,0.95051837
1,0.97362775
0,0.04952351
1,0.99590576
0,0.015615713
1,0.9783286
1,0.9505707
0,0.009021699
0,0.051821902
1,0.983055
0,0.06958233
0,0.043449167
0,0.044266474
1,0.95766455
1,0.71737695
0,0.020787127
0,0.015012054
0,0.07320153
0,0.009080411
0,0.035999972
0,0.038329758
1,0.9256677
0,0.06419686
0,0.06480172
0,0.11280561
1,0.974596
0,0.021543695
0,0.058675
0,0.033977106
1,0.8701708
1,0.86593324
1,0.860447
1,0.9574255
1,0.9555332
1,0.79697955
1,0.9918493
0,0.06598332
0,0.13174158
1,0.9705677
1,0.9471919
1,0.9715053
0,0.07403509
1,0.81638706
1,0.90936476
1,0.9572746
0,0.067322135
0,0.040885404
0,0.051622946
0,0.1509464
0,0.116801225
1,0.95462656
1,0.7306244
0,0.04213471
1,0.9816483
1,0.9639912
1,0.98412156
1,0.9220816
0,0.2681465
1,0.65546024
0,0.072969355
1,0.92482823
0,0.03484013
0,0.043857634
1,0.9712092
0,0.0369136
0,0.025013551
1,0.9667691
1,0.99732673
1,0.99690586
1,0.997139
1,0.99761426
1,0.99710375
1,0.99747807
1,0.997503
1,0.9984725
1,0.9977915
1,0.9899352
1,0.9871754
1,0.9840588
0,0.066256955
0,0.024760302
1,0.99078476
1,0.9167153
1,0.9922288
0,0.11001393
0,0.07180199
1,0.67280465
1,0.9415195
0,0.046038218
0,0.03952366
0,0.036283102
1,0.9844151
1,0.937127
1,0.9447933
1,0.9457783
0,0.06881301
1,0.9293878
1,0.8885403
0,0.14987387
0,0.0118766455
0,0.012277426
0,0.071773924
1,0.9369603
1,0.9472546
0,0.0016498152
0,0.0020483336
0,0.0017788877
1,0.88556963
0,0.123365805
1,0.9973896
1,0.99902296
1,0.99890506
1,0.99913484
1,0.99672276
1,0.9971506
1,0.99907637
1,0.9987999
1,0.9978053
1,0.9968035
1,0.94455487
0,0.17013916
1,0.95000553
0,0.028043162
1,0.98985356
1,0.9354073
0,0.08871481
1,0.960306
1,0.770676
1,0.9218279
0,0.059539076
0,0.02819772
0,0.031600114
0,0.05551949
0,0.0047300593
1,0.93786377
0,0.019002048
1,0.9280616
0,0.031441417
0,0.2580777
1,0.8382823
0,0.040918805
0,0.054996625
1,0.9029545
0,0.02589346
0,0.06582637
0,0.0046432475
0,0.078571014
0,0.04976172
1,0.9195542
1,0.90242547
1,0.9943758
1,0.9942967
1,0.9942967
1,0.994364
1,0.99490285
1,0.9942967
1,0.94718707
0,0.0075627114
0,0.009495014
0,0.03148581
1,0.96673167
0,0.02075696
0,0.098318055
0,0.018913656
1,0.94232804
1,0.9120614
1,0.9899941
1,0.99210006
1,0.9915958
1,0.9916216
1,0.99208987
1,0.9900271
0,0.041515548
1,0.97496223
0,0.07439908
1,0.98676515
1,0.99962366
1,0.99962366
0,0.065313235
0,0.023468815
1,0.9740873
1,0.97661155
1,0.9839039
0,0.05832406
1,0.7929702
0,0.010356485
0,0.013917193
0,0.015792422
0,0.09921191
1,0.93562156
0,0.041083816
0,0.069013655
0,0.07901315
0,0.16788761
0,0.17587717
1,0.9264896
0,0.005865072
0,0.010728728
0,0.012899983
0,0.0061536976
0,0.008034001
0,0.034397993
1,0.9128385
0,0.11504751
1,0.7592046
0,0.025376493
0,0.06581667
0,0.010614821
0,0.017545275
1,0.9416259
0,0.15045276
0,0.0109637175
1,0.9823515
1,0.95616895
0,0.11435293
1,0.8930184
0,0.064331524
1,0.9575969
1,0.9537756
0,0.054041773
1,0.9199208
0,0.09010677
0,0.071369864
0,0.06602647
1,0.8835643
1,0.8593803
0,0.10536222
0,0.021838237
0,0.027438302
0,0.024466142
0,0.037696857
0,0.038601063
1,0.97896636
0,0.012183851
0,0.011132989
0,0.044624615
0,0.08066511
0,0.016745033
1,0.99748284
0,0.043008294
0,0.019106666
0,0.059071537
0,0.019473566
1,0.97770053
1,0.99844617
0,0.09411509
1,0.94822145
0,0.050468847
1,0.7841722
1,0.5482029
0,0.06786067
0,0.1630212
1,0.87408084
0,0.037292823
0,0.081356
1,0.99293315
0,0.056049906
0,0.09904836
0,0.020491324
1,0.7717083
0,0.037194442
0,0.06667724
0,0.10833919
0,0.05036791
0,0.022931727
0,0.016166154
1,0.88348484
0,0.037588276
0,0.084846064
1,0.80398977
0,0.40423703
1,0.96913177
1,0.8735614
1,0.9714929
1,0.9367319
1,0.9756296
1,0.9800718
1,0.9891862
1,0.97285855
0,0.008763682
1,0.9925553
0,0.039545137
1,0.99698406
1,0.9973143
0,0.023154316
1,0.64659715
1,0.50281656
1,0.8675526
0,0.19969569
0,0.096741915
0,0.066414125
0,0.1356298
0,0.18523465
1,0.81546223
1,0.8944653
1,0.9814881
0,0.01988083
0,0.018938597
1,0.9926681
1,0.9762793
1,0.95576763
0,0.024107862
0,0.041252926
0,0.02135991
1,0.9378976
0,0.18936588
1,0.9272441
0,0.050273195
0,0.03167964
0,0.13413344
1,0.7693653
0,0.023493491
0,0.051810022
0,0.0684247
0,0.020700727
1,0.92692375
0,0.041581962
0,0.2841606
1,0.9808847
1,0.92190033
1,0.99170434
1,0.98900837
0,0.034256455
1,0.9208198
0,0.054386396
0,0.019966444
0,0.08511486
1,0.98528963
0,0.080735944
0,0.033546347
0,0.021289244
1,0.9179391
0,0.03057893
0,0.06776756
1,0.94664174
1,0.939547
1,0.9854896
1,0.96983755
1,0.97353214
1,0.98889226
1,0.98889226
1,0.99210703
1,0.95775914
1,0.78872174
0,0.019630624
0,0.023625398
0,0.03032301
0,0.018466854
1,0.9938075
1,0.9928746
1,0.9916368
1,0.99215066
0,0.0043643727
0,0.0029534637
0,0.015348347
1,0.98923653
0,0.04626677
0,0.054844685
0,0.08076704
1,0.9172583
0,0.095871516
0,0.056536183
0,0.041930046
0,0.005115673
0,0.15294334
0,0.081473984
1,0.97815883
0,0.028945025
0,0.058180578
0,0.10177251
1,0.92917484
0,0.07399011
1,0.9738842
1,0.9808497
1,0.9807997
1,0.9571559
0,0.04749572
0,0.39802635
1,0.97625947
1,0.947138
1,0.8930376
0,0.1769888
0,0.1002536
1,0.5645199
1,0.957789
1,0.97390944
0,0.15661249
0,0.014767658
0,0.015249259
0,0.066425376
1,0.89334995
0,0.12784787
1,0.9608267
0,0.03278775
1,0.95971966
1,0.9732526
1,0.9732669
0,0.023103014
0,0.019702017
1,0.90699285
1,0.88196576
1,0.95839566
0,0.1209245
0,0.078485854
0,0.13876007
0,0.06841697
0,0.050333448
0,0.17058593
1,0.950342
1,0.9847927
1,0.98560506
1,0.8523398
1,0.7452383
1,0.8991691
0,0.5026762
1,0.9923104
1,0.9851462
1,0.9895955
1,0.95595145
0,0.064794466
1,0.89098626
1,0.8211823
0,0.33400294
1,0.9848932
1,0.985913
1,0.98992306
1,0.9841941
0,0.0029142587
0,0.0033319376
1,0.87624556
0,0.032829575
1,0.8266771
1,0.9887503
1,0.89662
1,0.841273
0,0.053923234
1,0.7059341
1,0.8752914
0,0.016516864
1,0.94778585
1,0.97582746
0,0.038754825
1,0.9804103
1,0.9982114
1,0.99780506
1,0.99862075
1,0.99801093
1,0.9985233
1,0.9990638
1,0.9984016
1,0.99910766
1,0.99847287
1,0.99847287
1,0.9970943
0,0.058160216
0,0.05292823
1,0.9695515
1,0.93666106
1,0.9716405
1,0.86236286
0,0.16533527
1,0.9900511
1,0.9183183
1,0.85903525
1,0.98479235
1,0.813464
1,0.99034494
1,0.91819674
