y_true,y_prob
1,0.9910431
1,0.9910431
1,0.9973853
0,0.16905692
0,0.22081567
0,0.10078552
0,0.07514244
0,0.06552177
0,0.08657915
0,0.14205024
1,0.6750219
1,0.11280988
0,0.28046829
1,0.27065495
0,0.081837304
0,0.18624999
0,0.12434905
0,0.39824986
0,0.12273139
0,0.14009583
1,0.9549093
1,0.47468293
1,0.9984592
1,0.9970305
1,0.9981034
1,0.5513043
1,0.66700613
0,0.06677666
0,0.063298896
1,0.9250077
1,0.9748837
1,0.9867519
1,0.9697873
1,0.9702139
1,0.9706533
1,0.97162646
1,0.91858304
1,0.9697771
1,0.9696751
1,0.98928946
0,0.13240471
0,0.073047
0,0.1098365
0,0.08787999
1,0.8349238
0,0.11888566
0,0.09693527
0,0.08800341
1,0.8328423
1,0.89437616
1,0.86056
0,0.09294335
1,0.722032
0,0.10808971
0,0.5107194
1,0.82270014
0,0.013584629
0,0.012210622
0,0.025661364
0,0.052865475
0,0.06877465
0,0.15639694
1,0.9747472
1,0.9883008
1,0.98885965
1,0.9861647
1,0.98803806
1,0.98803806
1,0.98803806
1,0.980431
1,0.9861647
1,0.980431
1,0.9508791
1,0.97229195
1,0.9883008
1,0.98803806
1,0.98803806
1,0.98803806
1,0.98483235
1,0.60340023
0,0.11788126
1,0.9971123
0,0.22515222
1,0.73983324
0,0.11207724
0,0.015575385
0,0.93579286
1,0.999308
1,0.43586358
0,0.2641998
1,0.98955905
0,0.14544937
1,0.42679977
1,0.5665283
0,0.6679573
1,0.73254395
0,0.06227145
1,0.95298254
0,0.25679556
1,0.88476956
0,0.29808003
1,0.9924475
1,0.9942861
1,0.9906634
1,0.9872295
1,0.9942912
1,0.97195894
1,0.90365154
1,0.99195683
1,0.99368215
0,0.16012911
1,0.89311504
0,0.16701625
0,0.10782276
0,0.1819268
0,0.16500562
1,0.23792087
0,0.71188986
0,0.14589824
1,0.6504705
0,0.12613957
0,0.084658295
1,0.3888278
1,0.9461095
0,0.17222494
0,0.15080188
0,0.14722568
1,0.75699633
0,0.15617976
1,0.54739404
1,0.7312069
1,0.6212257
1,0.63669866
1,0.63935035
1,0.64379346
0,0.6212257
0,0.5779531
0,0.203257
0,0.16761142
1,0.92262185
1,0.61745876
0,0.112511
0,0.07394618
0,0.10186969
1,0.73053104
1,0.41519517
0,0.13001762
0,0.040432688
0,0.10437667
1,0.9406677
1,0.9643416
0,0.42799738
0,0.18445368
1,0.80355245
0,0.1842334
0,0.12273228
1,0.9454848
1,0.9454848
1,0.8790362
0,0.20766829
1,0.98221546
0,0.048232812
0,0.17232125
0,0.14873886
0,0.1238255
1,0.8896007
0,0.4605799
0,0.10452737
0,0.07774093
1,0.6834504
0,0.1413752
0,0.1342165
0,0.1791643
0,0.06442298
0,0.24185608
0,0.06678717
0,0.13316685
1,0.92394626
1,0.7139819
1,0.8060722
1,0.53116906
1,0.82695466
1,0.7550507
1,0.7550507
0,0.50964856
0,0.7550507
0,0.56060594
0,0.17975608
0,0.15637417
1,0.7488619
0,0.025917241
0,0.092729755
1,0.71370435
1,0.8944526
1,0.65148956
0,0.070360534
0,0.17547399
0,0.1990761
0,0.15227726
0,0.13406074
0,0.043736435
0,0.19449842
0,0.22448951
0,0.16825429
1,0.99862826
1,0.99025226
1,0.9174735
0,0.03716707
0,0.12479099
0,0.021579668
0,0.06833093
1,0.7996404
1,0.6373907
1,0.5647405
0,0.04323397
0,0.3263632
0,0.03757859
1,0.707773
1,0.6067006
1,0.91791344
1,0.9967853
1,0.9967853
1,0.9967853
1,0.9984725
1,0.997018
1,0.997018
0,0.5785644
1,0.93098533
0,0.06651654
0,0.056864973
0,0.085793145
1,0.80285084
1,0.6197191
1,0.9079859
0,0.08206636
1,0.7184873
1,0.24424587
1,0.81034744
0,0.11698604
1,0.8728297
0,0.100907736
1,0.3212881
0,0.29756987
1,0.8005019
1,0.9277744
1,0.44904983
1,0.9109424
0,0.14608833
0,0.023277592
0,0.03291313
1,0.5007918
1,0.79435056
1,0.49766856
1,0.6340104
0,0.16766942
1,0.964269
0,0.035553936
1,0.6823136
0,0.055028554
1,0.98406214
1,0.9837353
0,0.08469883
1,0.42204216
0,0.14205605
1,0.71568704
1,0.75320035
1,0.6300568
0,0.14578445
0,0.20915972
0,0.10790394
0,0.14894433
0,0.3351157
0,0.058129296
0,0.038611233
0,0.028302126
1,0.8492458
1,0.5616651
0,0.11917529
1,0.7208074
1,0.76708317
1,0.92717505
0,0.32514256
1,0.49310154
1,0.20389442
1,0.41762125
1,0.5447342
0,0.38932702
0,0.23767316
0,0.49772704
1,0.6268461
1,0.89969283
1,0.6179043
0,0.32286263
1,0.936397
0,0.0265806
0,0.2584212
1,0.84065276
1,0.9219377
1,0.91880393
0,0.17968836
1,0.9758915
1,0.8575976
1,0.86988527
0,0.07147861
