y_true,y_prob,model
1,0.6155382800882006,RF_RDKIT
1,0.852,RF_RDKIT
0,0.28400000000000003,RF_RDKIT
0,0.424,RF_RDKIT
1,0.43820494675486726,RF_RDKIT
0,0.46420494675486723,RF_RDKIT
0,0.552871613421534,RF_RDKIT
0,0.52,RF_RDKIT
0,0.40266666666666673,RF_RDKIT
0,0.43431351323083356,RF_RDKIT
1,0.9726666666666667,RF_RDKIT
1,0.9739999999999999,RF_RDKIT
1,0.9739999999999999,RF_RDKIT
1,0.9726666666666667,RF_RDKIT
1,0.418,RF_RDKIT
0,0.38000000000000006,RF_RDKIT
1,0.656,RF_RDKIT
0,0.27133333333333337,RF_RDKIT
0,0.35333333333333333,RF_RDKIT
0,0.09733333333333333,RF_RDKIT
0,0.20774322684306787,RF_RDKIT
0,0.4306666666666667,RF_RDKIT
1,0.5974855641045175,RF_RDKIT
1,0.8997861430710321,RF_RDKIT
0,0.6373333333333333,RF_RDKIT
1,0.7864846794405368,RF_RDKIT
1,0.5053333333333333,RF_RDKIT
0,0.33466666666666667,RF_RDKIT
1,0.38642647032669974,RF_RDKIT
0,0.3666666666666667,RF_RDKIT
1,0.7026666666666666,RF_RDKIT
1,0.6872107565526755,RF_RDKIT
1,0.6872107565526755,RF_RDKIT
1,0.6949801798975003,RF_RDKIT
1,0.7113333333333333,RF_RDKIT
1,0.718,RF_RDKIT
0,0.218,RF_RDKIT
0,0.20333333333333334,RF_RDKIT
1,0.33666666666666667,RF_RDKIT
1,0.6113333333333334,RF_RDKIT
1,0.6066666666666666,RF_RDKIT
0,0.2253333333333333,RF_RDKIT
0,0.5253333333333333,RF_RDKIT
0,0.48266666666666663,RF_RDKIT
0,0.5073333333333333,RF_RDKIT
1,0.38858438274876783,RF_RDKIT
1,0.6833333333333335,RF_RDKIT
0,0.2993333333333333,RF_RDKIT
0,0.34781801277387014,RF_RDKIT
0,0.1774855641045174,RF_RDKIT
1,0.862,RF_RDKIT
1,0.8773333333333334,RF_RDKIT
0,0.11466666666666668,RF_RDKIT
1,0.6266666666666666,RF_RDKIT
0,0.4633333333333333,RF_RDKIT
0,0.33515134610720354,RF_RDKIT
1,0.5130931369933664,RF_RDKIT
0,0.34800000000000003,RF_RDKIT
0,0.10533333333333333,RF_RDKIT
1,0.5793333333333334,RF_RDKIT
0,0.07933333333333333,RF_RDKIT
0,0.078,RF_RDKIT
1,0.6131513461072035,RF_RDKIT
1,0.11533333333333333,RF_RDKIT
0,0.11333333333333333,RF_RDKIT
0,0.3413333333333333,RF_RDKIT
1,0.42533333333333334,RF_RDKIT
0,0.3233333333333333,RF_RDKIT
0,0.40599999999999997,RF_RDKIT
1,0.5284264703266998,RF_RDKIT
1,0.5349801798975004,RF_RDKIT
0,0.06533333333333334,RF_RDKIT
0,0.44733333333333336,RF_RDKIT
1,0.9756468465641669,RF_RDKIT
1,0.9763135132308336,RF_RDKIT
0,0.4046666666666667,RF_RDKIT
1,0.46775980366003306,RF_RDKIT
0,0.31,RF_RDKIT
0,0.3353333333333333,RF_RDKIT
0,0.38466666666666666,RF_RDKIT
1,0.6118180127738702,RF_RDKIT
0,0.5046666666666667,RF_RDKIT
1,0.83,RF_RDKIT
1,0.702,RF_RDKIT
1,0.5102049467548673,RF_RDKIT
0,0.3858180127738701,RF_RDKIT
1,0.5893333333333333,RF_RDKIT
0,0.35600000000000004,RF_RDKIT
1,0.9369429553539396,RF_RDKIT
0,0.09066666666666666,RF_RDKIT
0,0.48466666666666663,RF_RDKIT
0,0.5379999999999999,RF_RDKIT
1,0.318,RF_RDKIT
0,0.2253333333333333,RF_RDKIT
0,0.29866666666666664,RF_RDKIT
1,0.54,RF_RDKIT
1,0.5188716134215339,RF_RDKIT
1,0.534,RF_RDKIT
1,0.584,RF_RDKIT
1,0.5993333333333334,RF_RDKIT
1,0.5643135132308336,RF_RDKIT
1,0.5911012653238239,RF_RDKIT
1,0.5703135132308336,RF_RDKIT
1,0.5623135132308336,RF_RDKIT
0,0.20687161342153396,RF_RDKIT
0,0.21953828008820062,RF_RDKIT
0,0.3066896261954041,RF_RDKIT
0,0.37399999999999994,RF_RDKIT
0,0.22819603658076662,RF_RDKIT
1,0.9573333333333333,RF_RDKIT
0,0.31249572596566305,RF_RDKIT
0,0.7479999999999999,RF_RDKIT
1,0.9279999999999999,RF_RDKIT
1,0.8546666666666667,RF_RDKIT
1,0.864,RF_RDKIT
1,0.844,RF_RDKIT
1,0.7873333333333333,RF_RDKIT
1,0.8666666666666667,RF_RDKIT
1,0.8853333333333334,RF_RDKIT
1,0.8733333333333334,RF_RDKIT
1,0.7833333333333333,RF_RDKIT
0,0.5539999999999999,RF_RDKIT
0,0.4513333333333333,RF_RDKIT
0,0.10675259246518894,RF_RDKIT
1,0.7593333333333333,RF_RDKIT
1,0.6633333333333334,RF_RDKIT
0,0.3586666666666667,RF_RDKIT
0,0.2601210854263237,RF_RDKIT
0,0.16533333333333333,RF_RDKIT
0,0.15066666666666667,RF_RDKIT
0,0.15,RF_RDKIT
0,0.17066666666666666,RF_RDKIT
0,0.2103135132308336,RF_RDKIT
1,0.754,RF_RDKIT
1,0.36000000000000004,RF_RDKIT
1,0.98,RF_RDKIT
1,0.6693333333333333,RF_RDKIT
1,0.6806666666666668,RF_RDKIT
1,0.6233333333333334,RF_RDKIT
1,0.6286666666666667,RF_RDKIT
0,0.23066666666666666,RF_RDKIT
1,0.49078775209299036,RF_RDKIT
0,0.497186845844315,RF_RDKIT
0,0.524,RF_RDKIT
1,0.5106666666666667,RF_RDKIT
1,0.944,RF_RDKIT
1,0.9106666666666667,RF_RDKIT
