y_true,y_prob,model
1,0.36862403595864307,LGBM_ECFP
1,0.9853202588189268,LGBM_ECFP
0,0.15243651793623647,LGBM_ECFP
0,0.12962548291938739,LGBM_ECFP
1,0.464576430447716,LGBM_ECFP
0,0.5185463737021799,LGBM_ECFP
0,0.533376938815064,LGBM_ECFP
0,0.5152470113366738,LGBM_ECFP
0,0.05994405439624306,LGBM_ECFP
0,0.2201110486631528,LGBM_ECFP
1,0.9974964966401862,LGBM_ECFP
1,0.9970786786865461,LGBM_ECFP
1,0.9960344953351802,LGBM_ECFP
1,0.9969392406712222,LGBM_ECFP
1,0.17325597953898939,LGBM_ECFP
0,0.46072526171917977,LGBM_ECFP
1,0.9006171101244921,LGBM_ECFP
0,0.0838989178820775,LGBM_ECFP
0,0.4545822696549226,LGBM_ECFP
0,0.06713122292663214,LGBM_ECFP
0,0.2969517915582974,LGBM_ECFP
0,0.27134498952260006,LGBM_ECFP
1,0.783075860124724,LGBM_ECFP
1,0.25333399518391064,LGBM_ECFP
0,0.5230581429235269,LGBM_ECFP
1,0.9830881483203354,LGBM_ECFP
1,0.28662940372203366,LGBM_ECFP
0,0.08130228219442505,LGBM_ECFP
1,0.21755356572541004,LGBM_ECFP
0,0.18370129081739048,LGBM_ECFP
1,0.6918411077482721,LGBM_ECFP
1,0.6144473019680602,LGBM_ECFP
1,0.5711512031373464,LGBM_ECFP
1,0.9807418478652586,LGBM_ECFP
1,0.8783063869114569,LGBM_ECFP
1,0.9759697675497652,LGBM_ECFP
0,0.17515992399003122,LGBM_ECFP
0,0.11929164875035066,LGBM_ECFP
1,0.2763596799203649,LGBM_ECFP
1,0.9694410367251624,LGBM_ECFP
1,0.864136543474746,LGBM_ECFP
0,0.36375440804228026,LGBM_ECFP
0,0.43080886532089807,LGBM_ECFP
0,0.40406668131293383,LGBM_ECFP
0,0.7248936489060366,LGBM_ECFP
1,0.6012745500498996,LGBM_ECFP
1,0.8947104845452283,LGBM_ECFP
0,0.15421796321388248,LGBM_ECFP
0,0.08397769855265547,LGBM_ECFP
0,0.09798376020269776,LGBM_ECFP
1,0.94143288106499,LGBM_ECFP
1,0.8921816943769946,LGBM_ECFP
0,0.2688632458008441,LGBM_ECFP
1,0.9718735618367139,LGBM_ECFP
0,0.4018285016822325,LGBM_ECFP
0,0.1053564849788881,LGBM_ECFP
1,0.474557175905495,LGBM_ECFP
0,0.6531603219793493,LGBM_ECFP
0,0.10432198236988723,LGBM_ECFP
1,0.5943848471399112,LGBM_ECFP
0,0.18296442741724914,LGBM_ECFP
0,0.11357436196028553,LGBM_ECFP
1,0.7404343712642856,LGBM_ECFP
1,0.5844956348611051,LGBM_ECFP
0,0.5987489274124506,LGBM_ECFP
0,0.09998842021572153,LGBM_ECFP
1,0.27366640775136647,LGBM_ECFP
0,0.11101472460413768,LGBM_ECFP
0,0.38392784751768927,LGBM_ECFP
1,0.5517857699960128,LGBM_ECFP
1,0.45880494070276706,LGBM_ECFP
0,0.0270643698899995,LGBM_ECFP
0,0.2215852552076413,LGBM_ECFP
1,0.9910391661797199,LGBM_ECFP
1,0.9796766125688228,LGBM_ECFP
0,0.4783324419871547,LGBM_ECFP
1,0.1393663478516301,LGBM_ECFP
0,0.11443636875375747,LGBM_ECFP
0,0.308044431703412,LGBM_ECFP
0,0.10672798446562816,LGBM_ECFP
1,0.5539302627801308,LGBM_ECFP
0,0.5053167600262881,LGBM_ECFP
1,0.9884222452251247,LGBM_ECFP
1,0.709852021488128,LGBM_ECFP
1,0.22078004345745295,LGBM_ECFP
0,0.3170644344421259,LGBM_ECFP
1,0.7261871153525473,LGBM_ECFP
0,0.1933133891358024,LGBM_ECFP
1,0.6703566879165758,LGBM_ECFP
0,0.0983826297622864,LGBM_ECFP
0,0.591499965867058,LGBM_ECFP
0,0.5687405531856693,LGBM_ECFP
1,0.38307782207904323,LGBM_ECFP
0,0.33499170536920025,LGBM_ECFP
0,0.08746393317594793,LGBM_ECFP
1,0.3690282383916476,LGBM_ECFP
1,0.2038995610219686,LGBM_ECFP
1,0.396457797671534,LGBM_ECFP
1,0.5821160131573172,LGBM_ECFP
1,0.38924608753938283,LGBM_ECFP
