y_true,y_prob,model
0,0.25905206,XGB_ECFP
0,0.18919925333333332,XGB_ECFP
0,0.056662703333333335,XGB_ECFP
0,0.12566348333333333,XGB_ECFP
0,0.28335231666666666,XGB_ECFP
0,0.4953229133333333,XGB_ECFP
0,0.21449425,XGB_ECFP
0,0.042418286,XGB_ECFP
0,0.39837393,XGB_ECFP
0,0.06693777333333333,XGB_ECFP
0,0.3359278666666667,XGB_ECFP
0,0.7222639466666667,XGB_ECFP
0,0.11699335666666666,XGB_ECFP
0,0.19107522,XGB_ECFP
0,0.28536869000000004,XGB_ECFP
0,0.23744016,XGB_ECFP
0,0.18265783333333332,XGB_ECFP
0,0.5309952433333334,XGB_ECFP
0,0.17307111666666666,XGB_ECFP
0,0.3347727933333333,XGB_ECFP
0,0.07658786833333334,XGB_ECFP
0,0.44529594,XGB_ECFP
0,0.4171383866666667,XGB_ECFP
0,0.19085569333333333,XGB_ECFP
0,0.3626800666666667,XGB_ECFP
0,0.34540815333333336,XGB_ECFP
0,0.18816507333333335,XGB_ECFP
0,0.4138689066666667,XGB_ECFP
0,0.15967855333333333,XGB_ECFP
0,0.28366542666666666,XGB_ECFP
0,0.5168493866666667,XGB_ECFP
0,0.34588208,XGB_ECFP
0,0.14356280000000002,XGB_ECFP
0,0.12141919833333333,XGB_ECFP
0,0.45993111000000003,XGB_ECFP
0,0.04800949533333334,XGB_ECFP
0,0.81541802,XGB_ECFP
0,0.16808565666666667,XGB_ECFP
0,0.2506388033333333,XGB_ECFP
0,0.12942862666666669,XGB_ECFP
0,0.050658858,XGB_ECFP
0,0.1941442733333333,XGB_ECFP
0,0.2628536266666667,XGB_ECFP
0,0.15774345,XGB_ECFP
0,0.29077074666666664,XGB_ECFP
0,0.43637718333333336,XGB_ECFP
0,0.33367501666666666,XGB_ECFP
0,0.18574173666666668,XGB_ECFP
0,0.2961804,XGB_ECFP
0,0.24190147666666664,XGB_ECFP
0,0.40314780999999994,XGB_ECFP
0,0.30363805000000005,XGB_ECFP
0,0.7375672,XGB_ECFP
0,0.07937284,XGB_ECFP
0,0.3574585066666667,XGB_ECFP
0,0.5010245333333333,XGB_ECFP
0,0.26801680666666666,XGB_ECFP
0,0.36747406,XGB_ECFP
0,0.14469518,XGB_ECFP
0,0.18755969000000003,XGB_ECFP
0,0.11001227499999999,XGB_ECFP
0,0.5730173133333333,XGB_ECFP
0,0.13530128333333336,XGB_ECFP
0,0.6548805033333333,XGB_ECFP
0,0.2680427766666667,XGB_ECFP
0,0.15967318,XGB_ECFP
0,0.2244114,XGB_ECFP
0,0.5168359766666667,XGB_ECFP
0,0.2724966333333333,XGB_ECFP
0,0.4523721666666667,XGB_ECFP
0,0.23114067333333332,XGB_ECFP
0,0.28869484,XGB_ECFP
0,0.14805622666666668,XGB_ECFP
0,0.41578950000000003,XGB_ECFP
0,0.070762323,XGB_ECFP
0,0.13940411,XGB_ECFP
0,0.12222369666666666,XGB_ECFP
0,0.6843130666666667,XGB_ECFP
0,0.17509244,XGB_ECFP
0,0.31027355333333334,XGB_ECFP
0,0.25457272000000003,XGB_ECFP
0,0.4835652133333334,XGB_ECFP
0,0.07881664466666667,XGB_ECFP
0,0.22713254000000002,XGB_ECFP
0,0.38748478000000003,XGB_ECFP
0,0.41520448666666665,XGB_ECFP
0,0.14952529,XGB_ECFP
0,0.06263376799999999,XGB_ECFP
0,0.29070771333333334,XGB_ECFP
0,0.41578387666666666,XGB_ECFP
0,0.23952067333333335,XGB_ECFP
0,0.18664806,XGB_ECFP
0,0.23864973333333336,XGB_ECFP
0,0.14120394666666666,XGB_ECFP
0,0.23411196999999997,XGB_ECFP
0,0.17441020666666665,XGB_ECFP
0,0.16107624666666667,XGB_ECFP
0,0.07690316166666668,XGB_ECFP
0,0.19596025333333333,XGB_ECFP
0,0.39646390000000004,XGB_ECFP
0,0.29905224333333336,XGB_ECFP
0,0.23794937333333335,XGB_ECFP
0,0.27659111,XGB_ECFP
0,0.21124052999999998,XGB_ECFP
0,0.19591095666666666,XGB_ECFP
0,0.47392112999999997,XGB_ECFP
0,0.27877409,XGB_ECFP
0,0.36989352999999997,XGB_ECFP
0,0.34348080000000003,XGB_ECFP
0,0.26704714,XGB_ECFP
0,0.11499837133333334,XGB_ECFP
0,0.6225549,XGB_ECFP
0,0.03189560266666666,XGB_ECFP
0,0.23220490666666668,XGB_ECFP
0,0.5268937866666666,XGB_ECFP
0,0.18670276666666666,XGB_ECFP
0,0.4657961033333333,XGB_ECFP
0,0.046340008666666675,XGB_ECFP
0,0.074708522,XGB_ECFP
0,0.19815613,XGB_ECFP
0,0.3435400933333333,XGB_ECFP
0,0.21365986,XGB_ECFP
0,0.4336330366666667,XGB_ECFP
0,0.18410253666666665,XGB_ECFP
0,0.2877079166666667,XGB_ECFP
0,0.4707820333333333,XGB_ECFP
0,0.31523012,XGB_ECFP
0,0.26804097,XGB_ECFP
0,0.5911255433333333,XGB_ECFP
0,0.21151941999999999,XGB_ECFP
0,0.17615868333333332,XGB_ECFP
0,0.08355364466666666,XGB_ECFP
0,0.22861105,XGB_ECFP
0,0.20220937666666663,XGB_ECFP
0,0.30688196333333334,XGB_ECFP
0,0.24425375000000002,XGB_ECFP
0,0.34528560999999997,XGB_ECFP
0,0.29443658333333333,XGB_ECFP
0,0.15287343,XGB_ECFP
0,0.6315911333333334,XGB_ECFP
0,0.21076721666666667,XGB_ECFP
0,0.24510179,XGB_ECFP
0,0.33987284333333334,XGB_ECFP
0,0.17265465666666666,XGB_ECFP
0,0.07797280666666667,XGB_ECFP
0,0.28781702000000003,XGB_ECFP
0,0.09332304000000001,XGB_ECFP
0,0.5585131666666667,XGB_ECFP
0,0.08838962299999999,XGB_ECFP
0,0.076799245,XGB_ECFP
0,0.4233514966666667,XGB_ECFP
0,0.29825666666666667,XGB_ECFP
0,0.12053303,XGB_ECFP
0,0.17582385,XGB_ECFP
0,0.08749219266666668,XGB_ECFP
0,0.08563632466666667,XGB_ECFP
0,0.07605140833333333,XGB_ECFP
0,0.14088893333333333,XGB_ECFP
0,0.3209294866666667,XGB_ECFP
0,0.2989708833333333,XGB_ECFP
0,0.4911384066666667,XGB_ECFP
0,0.4083676233333333,XGB_ECFP
0,0.030578753,XGB_ECFP
0,0.5538085633333334,XGB_ECFP
0,0.32179435,XGB_ECFP
0,0.1788370433333333,XGB_ECFP
0,0.4691403533333333,XGB_ECFP
0,0.26538502666666663,XGB_ECFP
0,0.12388892666666669,XGB_ECFP
0,0.6612949333333334,XGB_ECFP
0,0.16566546333333332,XGB_ECFP
0,0.46378733666666666,XGB_ECFP
0,0.3445993133333333,XGB_ECFP
0,0.11984097333333332,XGB_ECFP
0,0.17574764666666667,XGB_ECFP
0,0.042362031,XGB_ECFP
0,0.4973570766666667,XGB_ECFP
0,0.3816917966666667,XGB_ECFP
0,0.2316168066666667,XGB_ECFP
0,0.8067161833333333,XGB_ECFP
0,0.08127661066666667,XGB_ECFP
0,0.46625767,XGB_ECFP
0,0.1390928233333333,XGB_ECFP
0,0.13481800333333335,XGB_ECFP
0,0.09226191666666667,XGB_ECFP
0,0.5396522333333333,XGB_ECFP
0,0.08079031833333333,XGB_ECFP
0,0.07749251333333333,XGB_ECFP
0,0.25131051666666665,XGB_ECFP
0,0.6718736233333334,XGB_ECFP
0,0.28611976333333333,XGB_ECFP
0,0.59719775,XGB_ECFP
0,0.23749818,XGB_ECFP
0,0.052581488,XGB_ECFP
0,0.6291080733333333,XGB_ECFP
0,0.6348593,XGB_ECFP
0,0.55583808,XGB_ECFP
0,0.37982346333333333,XGB_ECFP
0,0.16496655333333332,XGB_ECFP
0,0.3080191333333333,XGB_ECFP
0,0.04135700333333333,XGB_ECFP
0,0.17829225,XGB_ECFP
0,0.20631100000000002,XGB_ECFP
0,0.2288543066666667,XGB_ECFP
0,0.8935589466666666,XGB_ECFP
0,0.69858961,XGB_ECFP
0,0.06033825500000001,XGB_ECFP
0,0.41735893333333335,XGB_ECFP
0,0.47945572,XGB_ECFP
0,0.7403553533333334,XGB_ECFP
0,0.5835196433333334,XGB_ECFP
0,0.5656806666666666,XGB_ECFP
0,0.20278957333333333,XGB_ECFP
0,0.27723397666666666,XGB_ECFP
0,0.084636133,XGB_ECFP
0,0.29776452666666664,XGB_ECFP
0,0.6462410333333333,XGB_ECFP
0,0.26618231666666664,XGB_ECFP
0,0.28671969333333336,XGB_ECFP
0,0.37486450999999993,XGB_ECFP
0,0.2494339333333333,XGB_ECFP
0,0.11069763333333334,XGB_ECFP
0,0.2849446566666667,XGB_ECFP
0,0.21775131,XGB_ECFP
0,0.5038519866666666,XGB_ECFP
0,0.15693975666666668,XGB_ECFP
0,0.10633671333333333,XGB_ECFP
0,0.3030464366666667,XGB_ECFP
0,0.4266480033333333,XGB_ECFP
0,0.10081087666666667,XGB_ECFP
0,0.5209192533333332,XGB_ECFP
0,0.10596747499999999,XGB_ECFP
0,0.26346566,XGB_ECFP
0,0.10060235666666666,XGB_ECFP
0,0.16751354333333332,XGB_ECFP
0,0.26090816666666666,XGB_ECFP
0,0.16732672666666668,XGB_ECFP
0,0.32790336,XGB_ECFP
0,0.6138064433333333,XGB_ECFP
0,0.20923457999999998,XGB_ECFP
0,0.45472411000000007,XGB_ECFP
0,0.16606208666666666,XGB_ECFP
0,0.6335813699999999,XGB_ECFP
0,0.052362245333333335,XGB_ECFP
0,0.35954965666666666,XGB_ECFP
