y_true,y_prob,model
1,0.7093333333333334,RF_ESTATE
1,0.912,RF_ESTATE
0,0.025333333333333333,RF_ESTATE
0,0.18200000000000002,RF_ESTATE
1,0.3159481809244174,RF_ESTATE
0,0.4230514575114892,RF_ESTATE
0,0.3805460502544183,RF_ESTATE
0,0.6519603597950004,RF_ESTATE
0,0.14600000000000002,RF_ESTATE
0,0.3338290592989963,RF_ESTATE
1,0.9993333333333334,RF_ESTATE
1,0.9986666666666667,RF_ESTATE
1,0.996,RF_ESTATE
1,0.9906666666666667,RF_ESTATE
1,0.3353333333333333,RF_ESTATE
0,0.428,RF_ESTATE
1,0.6669801798975002,RF_ESTATE
0,0.17133725356425475,RF_ESTATE
0,0.38066666666666665,RF_ESTATE
0,0.0955382800882006,RF_ESTATE
0,0.106,RF_ESTATE
0,0.39799999999999996,RF_ESTATE
1,0.6082049467548672,RF_ESTATE
1,0.7600076666428647,RF_ESTATE
0,0.42133333333333334,RF_ESTATE
1,0.8206749837029168,RF_ESTATE
1,0.45026694773283804,RF_ESTATE
0,0.38066666666666665,RF_ESTATE
1,0.20133333333333336,RF_ESTATE
0,0.3828380158287108,RF_ESTATE
1,0.2772717071755495,RF_ESTATE
1,0.16873998355753336,RF_ESTATE
1,0.20768491386993393,RF_ESTATE
1,0.8118517933190342,RF_ESTATE
1,0.6946666666666665,RF_ESTATE
1,0.8846666666666666,RF_ESTATE
0,0.39602285566944057,RF_ESTATE
0,0.31066666666666665,RF_ESTATE
1,0.4232936931283338,RF_ESTATE
1,0.7811513461072036,RF_ESTATE
1,0.6130781549436404,RF_ESTATE
0,0.166,RF_ESTATE
0,0.4329622942465647,RF_ESTATE
0,0.43892039424645907,RF_ESTATE
0,0.5406666666666667,RF_ESTATE
1,0.3608188974378508,RF_ESTATE
1,0.887759803660033,RF_ESTATE
0,0.027333333333333334,RF_ESTATE
0,0.066,RF_ESTATE
0,0.12955888099538404,RF_ESTATE
1,0.8206590246631952,RF_ESTATE
1,0.8507947915290033,RF_ESTATE
0,0.11533333333333333,RF_ESTATE
1,0.8855196073200662,RF_ESTATE
0,0.32877925723285123,RF_ESTATE
0,0.25,RF_ESTATE
1,0.4044264703266997,RF_ESTATE
0,0.2887324763747936,RF_ESTATE
0,0.03266666666666667,RF_ESTATE
1,0.7373212833970513,RF_ESTATE
0,0.028666666666666663,RF_ESTATE
0,0.018666666666666665,RF_ESTATE
1,0.9323135132308337,RF_ESTATE
1,0.027129662096624832,RF_ESTATE
0,0.021203788130636964,RF_ESTATE
0,0.28733522769599285,RF_ESTATE
1,0.1366666666666667,RF_ESTATE
0,0.28800000000000003,RF_ESTATE
0,0.5326666666666667,RF_ESTATE
1,0.5834743580864279,RF_ESTATE
1,0.4982837567758878,RF_ESTATE
0,0.27666666666666667,RF_ESTATE
0,0.36926016273518164,RF_ESTATE
1,0.9908382919754833,RF_ESTATE
1,0.9889638778557525,RF_ESTATE
0,0.28200000000000003,RF_ESTATE
1,0.30866666666666664,RF_ESTATE
0,0.3033333333333333,RF_ESTATE
0,0.49101157309037213,RF_ESTATE
0,0.0870931369933664,RF_ESTATE
1,0.64,RF_ESTATE
0,0.17957859531146217,RF_ESTATE
1,0.7933333333333333,RF_ESTATE
1,0.5473333333333333,RF_ESTATE
1,0.3261522307711841,RF_ESTATE
0,0.48333333333333334,RF_ESTATE
1,0.45894526904044125,RF_ESTATE
0,0.22753828008820062,RF_ESTATE
1,0.7049651264533184,RF_ESTATE
0,0.4346666666666667,RF_ESTATE
0,0.5011513461072035,RF_ESTATE
0,0.5986666666666666,RF_ESTATE
1,0.3706270264616672,RF_ESTATE
0,0.2787877520929904,RF_ESTATE
0,0.30224175943918347,RF_ESTATE
