scaffold,mean_shap
C(=C/c1cccc2c1[C@H](c1ccccc1)[C@@H](c1ccccc1)O2)\c1ccc2c(c1)[C@@H](c1cccc3c1[C@H](c1ccccc1)[C@@H](c1ccccc1)O3)[C@H](c1ccccc1)O2,0.0025443907
C(=C/c1cccc2c1C(c1ccccc1)C(c1ccccc1)O2)\c1ccccc1,0.0035432102
c1ccc(O[C@H]2CCCCO2)cc1,0.0019989763
c1ccc(O[C@H]2CCCCO2)cc1,0.0018908854
c1ccc(O[C@H]2CCCCO2)cc1,0.0020631896
c1ccc(O[C@H]2CCCCO2)cc1,0.0023079445
c1ccc(O[C@H]2CCCCO2)cc1,0.0009893014
c1ccc(O[C@H]2CCCCO2)cc1,0.0023593993
c1ccc(O[C@H]2CCCCO2)cc1,0.0019578813
c1ccc(O[C@H]2CCCCO2)cc1,0.0019922622
c1ccc2c(c1)C[C@@H]1O[C@@H]1C21Oc2cccc3cccc(c23)O1,0.0027480463
c1ccc2c(c1)C[C@H]1O[C@H]1C21Oc2cccc3cccc(c23)O1,0.0027480463
O=c1c2ccccc2oc2ccccc12,0.004640405
O=c1c2ccccc2oc2ccccc12,0.0041277297
c1ccc2c(c1)CCCC21Oc2cccc3cccc(c23)O1,0.0025344512
c1ccc2c(c1)CCCC21Oc2cccc3cccc(c23)O1,0.0028792815
O=C1CC[C@]23Oc4cccc5c4C(CCC5)(Oc4cccc1c42)O3,0.0032743074
c1ccc2c(c1)CCCC21Oc2cccc3cccc(c23)O1,0.002757789
O=C1CCC23Oc4cccc5c4[C@](CCC5=O)(Oc4cccc1c42)O3,0.0036284304
O=C1CCC23Oc4cccc5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1C5,0.0034200428
C=C1CCCC2Cc3occc3C[C@@H]12,0.0031652104
C=C1CCCC2C[C@H]3OC(=O)C=C3C[C@@H]12,0.003496217
c1ccoc1,0.001349145
C=C1CCCC2CCCC[C@@H]12,0.002957411
O=C1C=C2C(=CC(=O)C3[C@@H](CC4C(=O)O[C@H]5OCC(=O)[C@@H]3[C@@H]45)[C@]23CO3)CO1,0.0029407865
O=C1C=C2C(=CC3OC4=C5C3C(CC3C(=O)O[C@@H](OC4)[C@@H]53)[C@]23CO3)CO1,0.0025176988
O=C1CC2=C[C@@H]3CC4C(=O)O[C@H]5OCC(=O)[C@@H](C3C(=O)C=C2CO1)[C@@H]45,0.0030858808
O=C1CC2=C[C@@H]3CC4C(=O)O[C@H]5OCC(=O)[C@@H](C3C(=O)C=C2CO1)[C@@H]45,0.0032417297
O=C1CC2=C[C@@H]3CC4C(=O)O[C@H]5OCC(=O)[C@@H](C3C(=O)C=C2CO1)[C@@H]45,0.002852161
O=C1C=CC2[C@@H](CCC3Oc4ccc5c(c4C[C@H]32)CCOC5=O)C1,0.0034187054
O=C1C=CC2[C@@H](CCC3Oc4ccc5c(c4C[C@H]32)CCOC5=O)C1,0.0037013316
O=C1C=C2C=Cc3cccc4c3C2[C@@H](C1)O4,0.0034016487
O=C1CCC2c3ccccc3CC[C@]23OC13,0.0042613433
O=C1C=C2C=Cc3ccccc3C2CC1,0.002815519
C1=CC[C@@H]2CCc3ccccc3C2C1,0.0040551247
C1=C[C@@H]2CCc3ccccc3C2CC1,0.003072614
C=C1CCCC2c3ccccc3CC[C@@H]12,0.0032191265
C=C1CCCC2C3=C(CC[C@@H]12)C(=O)C=CC3=O,0.0027829316
O=C1OCC2=C1CC(=O)C1C3C(=O)C=CC(=O)[C@@H]3CC[C@@H]21,0.0025835298
c1ccc2c(c1)[nH]c1cnccc12,0.0027254776
c1ccc2c(c1)[nH]c1cnccc12,0.0019183547
c1ccc2c(c1)[nH]c1cnccc12,0.0027254776
c1ccc2c(c1)[nH]c1cnccc12,0.002871535
c1ccc2c(c1)[nH]c1cnccc12,0.0021913475
O=c1cc(-c2ccccc2)oc2ccccc12,0.00285976
C=C1C(=O)O[C@H]2CC[C@@H]3CCC(=O)C3C[C@H]12,0.003525772
C=C1C(=O)O[C@H]2CC[C@@H]3CCC(=O)C3C[C@H]12,0.0041363374
C=C1C(=O)O[C@@H]2CC[C@@H]3CCC(=O)C3C[C@H]12,0.0039559393
O=C1C[C@H]2CC3C(=O)CC[C@H]3CC[C@@H]2O1,0.0034285102
O=C1C[C@H]2CC3C(=O)CC[C@H]3CC[C@@H]2O1,0.0040891203
O=C1C[C@H]2CC3C(=O)CC[C@H]3CC[C@@H]2O1,0.003817205
C=C1C(=O)O[C@H]2CC[C@@H]3CCCC3C[C@H]12,0.003592449
C=C1C(=O)O[C@H]2CC[C@@H]3CCCC3C[C@H]12,0.0039136386
C=C1C(=O)O[C@H]2CC[C@@H]3CCCC3C[C@H]12,0.0039373473
C=C1C[C@@H]2OC(=O)C(=C)[C@H]2C[C@H]2CCC[C@H]12,0.0037538519
C=C1C[C@H]2OC(=O)C(=C)[C@H]2C[C@H]2CCC[C@H]12,0.0037538519
C=C1C[C@@H]2OC(=O)C[C@H]2C[C@H]2CCC[C@H]12,0.003642093
C=C1C[C@@H]2OC(=O)C[C@H]2C[C@H]2CCC[C@H]12,0.003642093
C=C1C(=O)O[C@H]2CC[C@@H]3CCC4O[C@]43C[C@H]12,0.0037098574
C=C1C[C@H]2OC(=O)C(=C)[C@H]2C[C@H]2CCC[C@H]12,0.0037538519
C=C1C(=O)OC[C@@H]1CC1=CCCC1=O,0.0021559712
C=C1C(=O)O[C@H]2C=C[C@@H]3CCC[C@@H]3C[C@H]12,0.0034077794
C=C1C(=O)O[C@H]2CC[C@@H]3CC(=O)C=C3C[C@H]12,0.0025833608
C=C1C(=O)O[C@@H]2CC3CCCCC3=C[C@H]12,0.0033289683
C=C1CCCC2C[C@H]3OC(=O)C(=C)[C@H]3CC12,0.0039308174
C=C1CCCC2C[C@H]3OC(=O)C(=C)[C@H]3CC12,0.003765162
C=C1C(=O)O[C@@H]2CCC=CC[C@H]12,0.0024139718
C=C1C(=O)O[C@@H]2CCC=CC[C@H]12,0.0027960413
C=C1C(=O)O[C@@H]2CC3C[C@@H]3C[C@H]12,0.0030519497
C1CCC1,0.002163698
C=C1C(=O)O[C@@H]2CC3O[C@@H]3CCC3O[C@H]3C[C@@H]12,0.0025565745
C=C1C[C@@H]2OC(=O)C(=C)[C@H]2C[C@H]2CCC[C@H]12,0.0040436136
C=C1C(=O)O[C@H]2C=C[C@H]3CCC[C@@H]3C[C@H]12,0.0037055993
C=C1C(=O)O[C@@H]2CCC=CC[C@H]12,0.0027960413
C=C1C(=O)O[C@@H]2CCC=CC[C@H]12,0.0028097474
C=C1CCCC2C[C@H]3OC(=O)C(=C)[C@H]3CC12,0.004149601
C=C1C(=O)O[C@@H]2CCC3O[C@@H]3C[C@H]12,0.0028054614
O=C1C[C@H]2CC=CCC[C@H]2O1,0.0022157594
C1CCC2CCCCC2C1,0.0031637102
C1CCC2CCCCC2C1,0.0030924655
O=c1cc(-c2ccccc2)oc2ccccc12,0.003336918
O=C1C[C@@H](c2ccccc2)Oc2ccccc21,0.0040280754
O=C1/C(=C/c2ccccc2)Oc2ccccc21,0.0032462021
O=C(/C=C/c1ccccc1)c1ccccc1,0.0033540716
O=C1C[C@@H](c2ccccc2)Oc2ccccc21,0.0035460265
C=C1C(=O)O[C@H]2[C@H]1CCC1CCC=C[C@@H]12,0.0035537016
O=C1CCCO1,0.0017844095
,0.0010714462
,0.0017677078
O=C1c2ccccc2C(=O)c2ccccc21,0.002650094
O=C1c2ccccc2C(=O)c2ccccc21,0.0023828256
O=C1c2ccccc2C(=O)c2ccccc21,0.0017760776
O=c1cc(-c2ccccc2)oc2ccccc12,0.002802551
O=C(O[C@@H]1CCCc2cc3c(cc2-c2ccccc21)OCO3)c1ccccc1,0.00255405
c1ccc2c(c1)C[C@H]1c3ccccc3CCN1C2,0.0025724438
O=C1C=CC(CC/C=C/CC/C=C/CCC2=CC(=O)OC2)CC1,0.0031070188
O=C(CCNC(=O)C1=NO[C@]2(C=CC=CC2)C1)CNC(=O)C1=NO[C@]2(C=CC=CC2)C1,0.0012096101
,0.0014526275
O=C1CCSSCC1,0.0015166611
c1cc2c(o1)CC1C[C@]34CC[C@H](O[C@H]3CC1C2)O4,0.003538226
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.0029201494
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.0035498245
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.0033776555
O=C1CCCC2CCC3Cc4ccoc4CC3C12,0.003565506
O=C1CCCC2CCC3Cc4ccoc4CC3C12,0.0028366947
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.0032491274
c1cc2c(o1)C[C@@H]1C3CCCCC3CC[C@H]1C2,0.0028258169
C=C1c2ccoc2C[C@@H]2C3CCCCC3CC[C@@H]12,0.002762745
C=C1c2ccoc2CC2C1CCC1CCCCC12,0.0040975073
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.00413223
c1cc2c(o1)C[C@@H]1C3CCCCC3CC[C@H]1C2,0.00413223
C=C1C[C@]23CC[C@H]1CC2[C@@]12CCCC4CN(CCOCC5=C[C@@]67CCC8C9CCC%10O[C@H]9NC[C@@]%108C6C[C@@H]5CC7)[C@@H]1C3CC42,0.0018842288
c1ccccc1,0.002946353
c1ccccc1,0.0028588579
c1ccccc1,0.0027347428
c1ccccc1,0.002946353
O=C1C(=Cc2ccccc2)C(=O)C2CCCC1C2=O,0.0030520116
O=c1c2ccccc2oc2ccccc12,0.0024228012
O=c1c2ccccc2oc2ccccc12,0.0037150409
O=c1c2ccccc2oc2ccccc12,0.003238725
c1ccccc1,0.0023465885
c1ccccc1,0.002656827
c1ccccc1,0.0025449125
c1ccc2c(c1)OCO2,0.0022795321
c1ccccc1,0.002340517
O=C(C1=C2OCCC[C@]23CCCC(C1=O)C3=O)c1ccccc1,0.0028244597
O=C1C=C2CCCCC[C@H]2C1,0.0026061514
C(=C/c1ccccc1)\c1ccccc1,0.0021891485
C(=C/c1ccccc1)\c1ccccc1,0.0037595155
C(=C/c1ccccc1)\c1ccccc1,0.0021301222
C(=C/c1cccc(O[C@H]2CCCCO2)c1)\c1ccccc1,0.003960537
C(=C/c1cccc(O[C@H]2CCCCO2)c1)\c1ccccc1,0.0036560255
O=C1CC[C@@H]2C(=CC[C@H]3C4CCCC4CC(=O)C32)C1,0.0023588017
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@@H]12,0.0017490321
O=C1C[C@H]2CCCCC2C2C(=O)C=C3C(CCC4CCCC[C@@H]34)C12,0.0025120864
O=C1C[C@H]2CCCCC2C2C(=O)C=C3C(CCC4CCCC[C@@H]34)C12,0.0021996347
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@H]4CCCCO4)CCC3C12,0.0029399763
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@H]4CCCCO4)CCC3C12,0.0031607025
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@H]4CCCCO4)CCC3C12,0.002116068
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@H]4CCCCO4)CCC3C12,0.0021343834
O=C(OC1CCCCC1)C1CCC2CCC3C(=CC(=O)C4C3CC[C@H]3CCCCC43)[C@@H]2C1,0.0032318654
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3C12,0.0025036114
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3C12,0.0015797982
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3C12,0.0031016096
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3C12,0.0021911596
O=C1C=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3C12,0.0025036114
O=C1CCC2C3C(=O)C=C4C(CCC5CCCC[C@@H]45)C3CC[C@H]2C1,0.0027926632
O=C1CCC2C3C(=O)C=C4C(CCC5CCCC[C@@H]45)C3CC[C@H]2C1,0.0024988677
c1ccccc1,0.0014376282
C1CCC2CCCCC2C1,0.0022626538
C=C1CCCC[C@H]1C/C=C1\CCOC1=O,0.003189345
O=C(C1=C2OCCC[C@@]23CCCC(C1=O)C3=O)c1ccccc1,0.0028244597
O=C(/C=C/c1ccccc1)c1ccccc1,0.0026654056
O=C(/C=C/c1ccccc1)c1ccccc1,0.0022903436
O=c1oc2ccccc2cc1-c1ccccc1,0.0044682682
O=C(/C=C/c1ccccc1)c1ccccc1,0.0024666723
O=C(/C=C/c1ccccc1)c1ccccc1,0.0026586181
O=c1c(-c2ccccc2)coc2ccccc12,0.004039114
O=C1C(=O)c2c(ccc3ccccc23)-c2occc21,0.0011730264
O=C1C(=O)c2c(ccc3ccccc23)C2=C1CCO2,0.0017866775
O=C1C(=O)c2c(ccc3c2CCCC3)C2=C1CCO2,0.0024599726
O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21,0.0017345131
C=C1CC[C@@]2(COC(=O)c3ccccc3)C1[C@H](OC(=O)c1cccnc1)CC1O[C@H]1CCC=C[C@@H]2OC(=O)c1cccnc1,0.0014856039
O=C1C=CC[C@H](C2OC[C@]34CC[C@@H]5C=C6C=CCC(=O)O[C@@H]6CC5[C@H]3CC[C@H]24)O1,0.0031523844
O=C1C=CC[C@H](C2OC[C@]34CC[C@@H]5C=C6C=CCC(=O)O[C@@H]6CC5[C@H]3CC[C@H]24)O1,0.0031523844
O=C1C=CC[C@H](C2OC[C@]34CC[C@@H]5C6C(=O)C=CCC6CC[C@H]5[C@@H]3CC[C@H]24)O1,0.00472794
O=C1C=CC[C@H](C2OC[C@]34CC[C@@H]5C6C(=O)C=CCC6CC[C@H]5[C@@H]3CC[C@H]24)O1,0.0045961794
O=C1C=CC[C@H](C2OC[C@]34CC[C@@H]5C6C(=O)C=CC=C6CC[C@H]5[C@@H]3CC[C@H]24)O1,0.0042186426
O=C1C=CC[C@H](CC2=CCC3C2CC[C@@H]2C4C(=O)CCC[C@@H]4CC[C@@H]32)O1,0.0041065402
O=C1C=CC[C@H](CC2=CCC3C2CC[C@@H]2C4C(=O)C=CC[C@]45O[C@@H]5C[C@@H]32)O1,0.004363615
O=C1C=CC[C@H](CC2=CCC3C2CC[C@@H]2C4C(=O)C=CCC4CC[C@@H]32)O1,0.004521059
O=C1C=CC[C@H](C[C@H]2CCC3C2CC[C@@H]2C4C(=O)C=CCC4CC[C@@H]32)O1,0.004252512
O=C1C=CC[C@H](CC2CCC3C2CC[C@@H]2C4C(=O)C=CCC4CC[C@@H]32)O1,0.0047862856
O=C1CC=C[C@H](C[C@H]2CCC3C2CC[C@@H]2C4C(=O)C=CCC4CC[C@@H]32)O1,0.0039767614
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.002939233
C1CCC2CCC3C(=C2C1)CCC1C2CCCCC2CCC31,0.003224677
C1=C2C3=CC[C@H]4C(CC[C@H]5CCCCC54)C3CCC2CCC1,0.0027507804
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.002823617
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.0018376354
O=C1C[C@@H](c2ccccc2)Oc2ccccc21,0.003357789
O=c1cc(-c2ccccc2)oc2ccccc12,0.0021577794
O=c1c(-c2ccccc2)coc2ccccc12,0.002953052
O=C(OC[C@H]1O[C@@H](OC(=O)c2ccccc2)C[C@@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1,0.0036387234
c1ccc(-c2ccc3ccccc3[o+]2)cc1,0.0030026287
O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,0.0036610677
O=c1cc(-c2ccccc2)oc2c([C@H]3CCCCO3)cccc12,0.0030736057
O=c1c(-c2ccccc2)coc2cc(O[C@H]3CCCCO3)ccc12,0.0032683313
O=c1cc(-c2ccccc2)oc2ccccc12,0.003178542
O=c1c(O[C@H]2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.003834285
O=c1c(O[C@H]2CCC[C@@H](CO[C@H]3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,0.003512974
O=C1C[C@@H](c2ccccc2)Oc2cc(O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)ccc21,0.0001889746
O=C1C[C@@H](c2ccccc2)Oc2ccccc21,0.003588609
c1ccc([C@@H]2CCc3ccccc3O2)cc1,0.0038027847
c1ccc([C@@H]2CCc3ccccc3O2)cc1,0.0038027847
c1ccc([C@@H]2C[C@@H](c3cccc4c3O[C@H](c3ccccc3)CC4)c3ccccc3O2)cc1,0.0037278875
c1ccc([C@@H]2C[C@@H](c3cccc4c3O[C@H](c3ccccc3)CC4)c3ccccc3O2)cc1,0.0037278875
c1ccc(-c2ccc3ccccc3[o+]2)cc1,0.0033713386
,0.0013416212
O=C(/C=C/c1ccccc1)c1ccccc1,0.0022969951
C1CC[C@H](O[C@H]2CC[C@]34C[C@]35CCC3C(CC[C@@H]3C3CCCO3)[C@@H]5C[C@H](O[C@H]3CCCCO3)[C@H]4C2)OC1,0.003570279
O=C(/C=C/c1ccccc1)CC(=O)/C=C/c1ccccc1,0.0026603586
O=C(CCCCc1ccccc1)CCc1ccccc1,0.0020616276
O=C(CCCCc1ccccc1)CCc1ccccc1,0.0028364148
O=C(/C=C/CCc1ccccc1)CCc1ccccc1,0.0025413516
O=C(CCCCCC(=O)c1ccccc1)c1ccccc1,0.0015020308
c1ccccc1,0.001356763
c1ccccc1,0.0030296685
O=C(/C=C/c1ccccc1)CC(=O)CCc1ccccc1,0.0032422808
O=C(CCc1ccccc1)CC(=O)CCc1ccccc1,0.0023613148
O=C(CCc1ccccc1)CC(=O)CCc1ccccc1,0.0014569814
O=C(/C=C/c1ccccc1)CC(=O)/C=C/c1ccccc1,0.001751109
O=C(CCc1ccccc1)CC(=O)CCc1ccccc1,0.00183691
O=C(CCCCc1ccccc1)CCc1ccccc1,0.003445138
O=C(C=C/C=C/c1ccccc1)/C=C/c1ccccc1,0.003296974
