scaffold,mean_shap,effect
O=C(O[C@@H]1CCCO[C@H]1Oc1c(-c2ccccc2)oc2ccccc2c1=O)c1ccccc1,0.0034557525,positive
c1ccc(CCc2ccccc2C[C@@H]2c3cc4c(cc3O[C@H]2c2ccccc2)-c2ccccc2CC4)cc1,0.003447215,positive
c1cc2c(o1)CC1C(CCC3CCCCC31)C2,0.0034457974,positive
O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc2c(c1)C=CCO2,0.0034434972,positive
C1COCC([C@H]2CCC3C2CC[C@@]24C[C@@]25CCCC[C@@H]5CC[C@@H]34)C1,0.0034424234,positive
O=C1OCC2=C1CCC1[C@H]2C[C@@H]2O[C@@]23CCC[C@@H]2O[C@@]123,0.0034357933,positive
C=C1CC[C@H]2CCCCC2[C@H]1C/C=C1\CC(=O)OC1=O,0.0034295414,positive
c1ccc(Oc2cccc([C@@H]3Oc4cccc(Oc5ccccc5)c4O[C@H]3COc3ccccc3-c3ccccc3)c2)cc1,0.003426969,positive
O=c1c(OCC2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.003422656,positive
O=C1CCC23Oc4cccc5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1C5,0.0034200428,positive
c1ccc(Cc2ccc3c(c2)-c2ccccc2CC3)cc1,0.003411754,positive
C=C1C(=O)O[C@H]2C=C[C@@H]3CCC[C@@H]3C[C@H]12,0.0034077794,positive
O=C1C=C[C@H]2CC3CC[C@]4(CCCO4)[C@@H]3CCC=C12,0.0034054387,positive
O=c1c(-c2ccccc2)coc2cc(O[C@H]3CCCCO3)ccc12,0.0034046161,positive
O=C1C=C2C=Cc3cccc4c3C2[C@@H](C1)O4,0.0034016487,positive
O=C1C=CC(Cc2ccccc2)=CC1,0.0033988713,positive
O=C1C=C(c2ccccc2)C(Cc2ccccc2)O1,0.0033961106,positive
O=C1C=C[C@H]2CC3CCC[C@@H]3C/C=C\[C@H]12,0.0033951844,positive
C1=CC[C@H]2CCC[C@@H]2CC1,0.0033949763,positive
O=C1C=C[C@H](/C=C/CO[C@H]2CCCCO2)CC1,0.0033880838,positive
c1ccc(Cc2cccc3c2CCc2ccccc2-3)cc1,0.003386492,positive
O=C(CCc1ccccc1)C[C@H](CCc1ccccc1)O[C@@H]1OCCC[C@H]1OC(=O)c1ccccc1,0.0033799235,positive
O=C1C=CC[C@@H]2C[C@H]3O[C@H]4C[C@@H](c5ccoc5)C=C4C3CC12,0.003379587,positive
O=C1C=CC2[C@@H](CCC3C4=CC(=O)C(c5ccoc5)C4CC[C@@H]32)C1,0.0033789377,positive
O=C1C=CC2C(CCC3C2CCC2[C@H](c4ccoc4)OC(=O)C4OC432)C1,0.0033773298,positive
C=C1C(=O)O[C@H]2CC(=C)[C@@H]3CCC(=C)[C@@H]3C[C@H]12,0.003376869,positive
O=C1CC(c2ccccc2)Oc2c1ccc1c2CCCO1,0.003374144,positive
c1cc(C2OCC3C(c4ccc(O[C@H]5CCCCO5)cc4)OCC23)ccc1O[C@H]1CCCCO1,0.0033707852,positive
O=C(C=CCCc1ccccc1)CCc1ccccc1,0.003366786,positive
c1ccc(CCc2ccccc2C[C@@H]2c3cc4c(cc3O[C@H]2c2ccccc2)CCc2ccccc2-4)cc1,0.0033655767,positive
O=C1C=CC(=O)C1,0.00336027,positive
C=C1C(=O)O[C@@H]2[C@H]3C4O[C@H]4[C@H]4O[C@]43CCC[C@@H]12,0.0033590198,positive
C=C1C(=O)OC2[C@H]3C4O[C@@H]4[C@@H]4O[C@]34CCC[C@@H]12,0.0033590198,positive
O=C(/C=C/c1ccccc1)C[C@H](CCc1ccccc1)O[C@@H]1OCCC[C@H]1OC(=O)/C=C/c1ccccc1,0.0033576344,positive
C=C1CCCC[C@@H]2CC=C[C@@H]12,0.0033570956,positive
O=C1C=C[C@H]2CC3CC[C@H](C/C=C\[C@@H]4CO4)[C@@H]3C/C=C\[C@H]12,0.0033471321,positive
C1=C[C@@H]2C[C@]3(C=CCC3C1)CC[C@H]1C[C@H]12,0.0033448143,positive
O=C1C=C([C@H]2C=C3C4CC5[C@@H]6C(CC[C@@H]5OC(=O)/C=C/c5ccccc5)CO[C@H]6[C@H]4O[C@@H]3C2)CO1,0.0033403127,positive
O=C1NC2CC[C@H]3CC4CCC/C4=C/C=C/1[C@H]23,0.0033390853,positive
C(=C/c1cccc(O[C@H]2CCCCO2)c1)\c1ccc(O[C@H]2CCCCO2)cc1,0.0033375102,positive
O=C(Cc1ccccc1)Cc1ccccc1,0.0033304826,positive
C=C1C(=O)O[C@@H]2CC3CCCCC3=C[C@H]12,0.0033289683,positive
O=C1CCC2CCCC[C@@H]2C1,0.0033276782,positive
c1ccc(Cc2cccc3c2O[C@H](c2ccccc2)CC3)cc1,0.0033224814,positive
C1=C(C[N+]2=Cc3ccccc3CC2)OCC1,0.0033194385,positive
c1ccc2c(c1)CCc1c-2cccc1-c1cccc2c1CCc1ccccc1-2,0.0033174353,positive
O=C1CC=CC2C[C@H]3OC4C[C@@H](c5ccoc5)C=C4C3CC12,0.0033142357,positive
c1ccc2c(c1)CCCO2,0.0033141524,positive
O=c1cc(-c2ccc3c(c2)OCO3)oc2c3c(ccc12)OCC=C3,0.0033113258,positive
C=C1CC[C@@H]2CCCCC2[C@H]1COc1ccc2ccc(=O)oc2c1,0.0033073756,positive
O=C1C=C[C@H]2CC3CC[C@]4(CCCO4)[C@@H]3C/C=C\C12,0.0033063572,positive
O=C1CCC2[C@@H](CC=C3C4CC[C@@H]([C@@H]5CCCOC5)C4CC[C@@H]32)C1,0.003302984,positive
O=C(C=C/C=C/c1ccccc1)/C=C/c1ccccc1,0.003296974,positive
c1ccc([C@H]2Cc3c(ccc4c3CCc3ccccc3-4)O2)cc1,0.0032925,positive
O=c1ccoc2ccccc12,0.003290675,positive
C=C1CC[C@@H]2C[C@@H]2C=CC(=O)C2CC[C@H](OC(=O)c3ccccc3)[C@@H]2C1,0.0032896055,positive
O=C(/C=C/c1ccccc1)OCCOC(=O)/C=C/c1ccccc1,0.0032861633,positive
O=C1C[C@@H]2CCCCC2[C@@H]2CCCC=C12,0.0032818406,positive
O=c1ccc2ccc(O[C@H]3CCCCO3)cc2o1,0.003280866,positive
O=c1ccc2cc3c(cc2o1)OC[C@@H](c1ccccc1)O3,0.003279971,positive
O=c1ccc2cc3c(cc2o1)OC[C@H](c1ccccc1)O3,0.003279971,positive
O=c1c(O[C@H]2CCCCO2)c(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,0.0032752152,positive
O=C1CC[C@]23Oc4cccc5c4C(CCC5)(Oc4cccc1c42)O3,0.0032743074,positive
O=c1cc(CCc2ccccc2)oc2c1[C@@H]1C[C@H](C2)Oc2c1ccc1c(=O)cc(CCc3ccccc3)oc21,0.003272113,positive
O=C(/C=C/c1ccccc1)OCc1ccccc1,0.0032710158,positive
O=C(O[C@H]1CCCCO1)[C@]12CCCC[C@H]1C1=CC[C@H]3C(CC[C@H]4CCCCC43)C1CC2,0.0032693865,positive
C=C1C[C@@H]2C(CC[C@@H]2OC(=O)c2ccccc2)C(=O)C=C[C@H]2C[C@H]2C[C@H]1OC(=O)c1ccccc1,0.0032685492,positive
O=C(/C=C/c1ccccc1)O[C@H]1CCC2[C@@H](CCC3C4=CCC5CCCC[C@H]5C4CC[C@@H]32)C1,0.0032676344,positive
C1=C[C@@]23CCCCC2[C@H]2CCC4CCC[C@H]4[C@@]12OO3,0.003265728,positive
c1ccc(CCCCCCCc2ccccc2)cc1,0.0032655324,positive
O=c1ccc2cc(O[C@H]3CCCCO3)ccc2o1,0.0032645743,positive
O=C1CCC[C@@H]2CC[C@H]3CCCCC3[C@@H]12,0.0032607028,positive
O=C(/C=C/c1ccc2occc2c1)c1ccccc1,0.0032573212,positive
O=C(O[C@H]1CCCCO1)[C@]12CCCC1C1CCC3C4CCCCC4CCC3C1CC2,0.003254529,positive
O=C(/C=C/c1ccccc1)O[C@H]1CCC2CO[C@@H]3[C@@H]2C1CC1C2=C[C@H](C4=CCOC4=O)C[C@H]2O[C@@H]13,0.0032496864,positive
O=C(O[C@H]1CCC2C(=O)C=C[C@H]3C[C@H]3CC=CC[C@H]21)c1ccccc1,0.0032496832,positive
