rgroup_label,clean_smi,mean_shap,effect
R3,CCCCCC(=O)NNC(=S)NC(=O),0.001273767,Positive
R3,CC(C)CN(N)CC,0.001264463,Positive
R6,CC(C)CN(N)CC,0.001264463,Positive
R3,CC(C)[C@H](O)CC(=O),0.001261205,Positive
R5,COC(=O)CC/C(C)=C/CC/C(C)=C/C,0.00125701,Positive
R2,CCCCCCCCCCCCCCCCCC(=O)OC,0.001249255,Positive
R3,C=CC(C)(C)O,0.001244521,Positive
R6,CCCCCCCCNC(=O),0.001223795,Positive
R3,CCCCC/C=C/C(=O)CC,0.001223082,Positive
R4,CC(C)CCNC(=O),0.001218139,Positive
R1,CC(C)CCNC(=O),0.001218139,Positive
R1,CC(C)(O)C(O)C,0.001204757,Positive
R4,CC(C)(O)C(O)C,0.001204757,Positive
R6,CC(CN(C)N),0.001203291,Positive
R6,CN(N)CCC,0.001203291,Positive
R1,C=C(C)[C@@H](O)[C@@H](OC),0.00119936,Positive
R4,NC(=O)N(O)CC#C,0.001197563,Positive
R3,COC(=O)/C=C/C(=O),0.001197288,Positive
R1,C/C(=C\CC/C(C)=C/CC/C(C)=C/CC)CO,0.001197161,Positive
R4,FC(F)(F)O,0.001194336,Positive
R8,FC(F)(F)O,0.001194336,Positive
R3,FC(F)(F)O,0.001194336,Positive
R5,FC(F)(F)O,0.001194336,Positive
R2,FC(F)(F)O,0.001194336,Positive
R6,FC(F)(F)O,0.001194336,Positive
R6,CSC(SC)=C(C#N)C(=O),0.001190134,Positive
R5,CSC(SC)=C(C#N)C(=O),0.001190134,Positive
R2,CCN(CC)C(=O)N,0.001187425,Positive
R3,CCN(CC)C(=O)N,0.001187425,Positive
R6,CCC[C@@H]([C@H](O))N(C)N,0.001168842,Positive
R4,CC(=O)OCC(=O).O,0.001151273,Positive
R2,CC(=O)OCC(=O).O,0.001151273,Positive
R2,CCCCCCC(S)C(=O)O,0.001137048,Positive
R3,CCCCC[C@H](O)CC(=O)CC,0.001133139,Positive
R7,O=[N+]([O-]),0.001130855,Positive
R4,O=[N+]([O-]),0.001130855,Positive
R9,O=[N+]([O-]),0.001130855,Positive
R1,O=[N+]([O-]),0.001130855,Positive
R5,O=[N+]([O-]),0.001130855,Positive
R8,O=[N+]([O-]),0.001130855,Positive
R3,O=[N+]([O-]),0.001130855,Positive
R2,CC(=O)OCC(=O).CC(=O)O,0.001125097,Positive
R3,CCCCCCCC/C=C\CCCCCCCC(=O)NCC,0.001110187,Positive
R3,N#CC(C#N)=NN,0.001109174,Positive
R8,CC(C)=CC,0.001107825,Positive
R9,CC(C)=CC,0.001107825,Positive
R5,CC(C)=CC,0.001107825,Positive
R1,CC(C)=CC,0.001107825,Positive
R3,CC(C)=CC,0.001107825,Positive
R4,CC(C)=CC,0.001107825,Positive
R10,CC(C)=CC,0.001107825,Positive
R2,CC(C)=CC,0.001107825,Positive
R7,CC(C)=CC,0.001107825,Positive
R2,N#C/C(C(=O)N)=C(/N)C(Cl)(Cl)Cl,0.001107442,Positive
R1,C/C(=C\CO)[C@@H](O)C,0.001107028,Positive
R1,C/C(=C\CO)[C@H](O)C,0.001107028,Positive
R4,O=C,0.001102362,Positive
R3,O=C,0.001102362,Positive
R5,O=C,0.001102362,Positive
R6,O=C,0.001102362,Positive
R1,N#CSCC(=O),0.001079752,Positive
R3,N#CSCC(=O),0.001079752,Positive
R1,C=C/C(C)=C\C,0.001073029,Positive
R2,COC(=O)/C=C\NC(=O),0.001065416,Positive
R2,COC(=O)/C=C/NC(=O),0.001065416,Positive
R1,CC(C)=C(C=O),0.00105091,Positive
R5,ClCCCCCS,0.001039672,Positive
R5,C=CCN(CC=C)C(=O)N,0.001024584,Positive
R6,COC(C/C=C/C(=O)[C@H](C)OC)OC,0.001019224,Positive
R1,C=C(C)C(O)C(OCC),0.001014532,Positive
R2,C=C(C)C(=O)CC/C(C)=C/CO,0.001006762,Positive
R6,CC[C@@H]([C@H](O))N(C)N,0.000999344,Positive
R4,CC(C)CC(C#C)N(O)C(N)=O,0.000996533,Positive
R5,CCCCNC(=S)N,0.000994494,Positive
R5,CCCCCNC(=O)O,0.000990044,Positive
R5,N/C(=C\C(=O))C(Cl)(Cl)Cl,0.000952696,Positive
R2,CC(C)(C)C(=O)OCC(=O).O,0.00094112,Positive
R4,CCCC(C#C)N(O)C(N)=O,0.000939599,Positive
R6,C[C@@H]([C@H](O))N(C)N,0.000939327,Positive
R3,FC(F)O,0.00093457,Positive
R5,FC(F)O,0.00093457,Positive
R1,FC(F)O,0.00093457,Positive
R2,CCC(=O)OCC(=O).CCC(=O)O,0.0009294,Positive
R1,C/C(=C\CC/C(C)=C/CC)CC/C=C(\C)C(=O)O,0.000921351,Positive
R4,CN(CCO)CCCCCCCNC(=O)C,0.000919566,Positive
R3,CN(CCO)CCCCCCCNC(=O)C,0.000919566,Positive
R3,C=C,0.000917466,Positive
R2,CCC(=O)O.O=C(CCl),0.000914316,Positive
R5,CCN(CC)C(=O)CSC(N)=C(C#N)C#N,0.000905205,Positive
R6,CCN(CC)C(=O)CSC(N)=C(C#N)C#N,0.000905205,Positive
R2,O=C(CO).O,0.000901281,Positive
R6,CN(N)C,0.000893319,Positive
R4,CC(C)C(C#C)N(O)C(N)=O,0.000887234,Positive
R7,OCCCO,0.000886222,Positive
R6,OCCCO,0.000886222,Positive
R2,CC(C)(C)C(=O)OCC(=O),0.00088383,Positive
R7,C/C(=C\C)CO,0.000882955,Positive
R2,CC(C)=CCO,0.000880182,Positive
R7,CC(C)(O)CC,0.000856409,Positive
R4,O=C(O)CCC(=O)OCC(=O).O,0.000852567,Positive
R3,CCOC(=O)NC(=O)/C(C#N)=C/,0.000849193,Positive
R4,O=C(O)/C=C/,0.000849193,Positive
R2,C=CCNC(=O)/C=C/,0.000849193,Positive
R2,C/C=C/C#CC#C/C=C/,0.000849193,Positive
R1,CC(=O)/C=C/,0.000849193,Positive
R5,CN(C)/C=C/,0.000849193,Positive
R3,OC/C=C\,0.000849193,Positive
R4,C=C(C)/C=C/,0.000849193,Positive
R3,OC/C=C/,0.000849193,Positive
R1,O/N=C/,0.000849193,Positive
R1,O=C(/C=C/)NO,0.000849193,Positive
R5,N#C/C(=C\)C(N)=O,0.000849193,Positive
R3,CC(C)CNC(=O)NC(=O)COC(=O)/C=C/,0.000849193,Positive
R3,N#C/C(=C\)C(N)=S,0.000849193,Positive
R3,C/C=C/,0.000849193,Positive
R3,NC(=O)/C=C/,0.000849193,Positive
R3,NC(N)=N/N=C/,0.000849193,Positive
R1,CC(C)(O)/C=C/,0.000849193,Positive
R3,O=C(O)/C=C/,0.000849193,Positive
R1,O=[N+]([O-])/C=C/,0.000849193,Positive
R2,CC(C)NC(=O)COC(=O)/C=C/,0.000849193,Positive
R6,OC/C=C/,0.000849193,Positive
R3,CCC(=O)N/C=C/,0.000849193,Positive
R2,OC/C=C\,0.000849193,Positive
R2,O=C(O)CCCNC(=O)/C=C/,0.000849193,Positive
R2,O=[N+]([O-])/C=C/,0.000849193,Positive
R2,O=C(O)/C=C/,0.000849193,Positive
R6,N#C/C(=C/)C(N)=S,0.000849193,Positive
R1,CC(=O)N(O)C(=O)/C=C/,0.000849193,Positive
R1,CC(=O)N(O)C/C=C/,0.000849193,Positive
R1,C=C(C)/C=C/,0.000849193,Positive
R6,O=C(O)/C=C/,0.000849193,Positive
R6,O=C/C=C/,0.000849193,Positive
R2,CCCCCC(=O)N/N=C/,0.000849193,Positive
R1,C=C(C)/C=C\,0.000849193,Positive
R1,CC(C)/C=C/,0.000849193,Positive
R7,OC/C=C/,0.000849193,Positive
R1,CN(C)/C=N/,0.000849193,Positive
R1,COC(=O)/C(=C/)[N+](=O)[O-],0.000849193,Positive
R1,CCOC(=O)/C(C#N)=C\,0.000849193,Positive
R1,NN,0.000844726,Positive
R4,O=S(=O)(O),0.000842276,Positive
R1,C=C[C@](C)(O)CC,0.000837159,Positive
R4,CCCCC(=O)O.O=C(CO),0.00083093,Positive
R1,C=C(C)[C@H](O)[C@H](OCC),0.000825448,Positive
R6,NC(N)=NN,0.000824042,Positive
R1,C/C(C=O)=C\C,0.000822269,Positive
R4,CC(=O)O.CC(=O),0.000815984,Positive
R7,OC[C@H](O)CCO,0.000814224,Positive
R3,C/C=C(/C=O)[C@@H](CC=O)CC(=O)OCC,0.000804031,Positive
R2,O=C(CO),0.000792234,Positive
R3,COC(=O)/C=C\C(=O)N,0.000785558,Positive
R2,O=C(N)C(Cl)(Cl)Cl,0.000782559,Positive
R7,COC(=S)NC,0.000782048,Positive
R3,CCCCCC(=O)N/N=C(\C),0.000781781,Positive
R4,CC(=O).O,0.000773094,Positive
R2,CC(=O).O,0.000773094,Positive
R6,COC(=O)/C=C/S(=O)(=O),0.000763476,Positive
R2,COCCCO,0.000762518,Positive
R2,CC(=O)OCC(=O).CCCC(=O)O,0.000762284,Positive
R3,CSC(=S)N,0.000762218,Positive
R4,CCC(C#C)N(O)C(N)=O,0.000749896,Positive
R6,CC(C)N=C(NS(=O)(=O))C(Cl)(Cl)Cl,0.000747409,Positive
R3,CCN(N)CC,0.000735188,Positive
R6,CCN(N)CC,0.000735188,Positive
R7,CSC(=O)NC,0.000733957,Positive
R6,NNCC(O),0.000728787,Positive
R3,NNCC(O),0.000728787,Positive
R3,NC(=O)/C=C\C(=O)N,0.000723058,Positive
R4,CCCCCCCCCCCCC,0.000717749,Positive
R3,CCCCCCCCC,0.000717749,Positive
R7,CCCCCCCC,0.000717749,Positive
R7,CCCCCCC,0.000717749,Positive
R8,CCCCCCCC,0.000717749,Positive
R1,CCCCCCCCCCC,0.000717749,Positive
R1,CCCCCCCCCCCCCCC,0.000717749,Positive
R1,CCCCCCCCCCCCC,0.000717749,Positive
R1,CCCCCCCCCCCC,0.000717749,Positive
R5,CSC(=NNC(=O))SC,0.000715235,Positive
R5,O=S(=O)(NCCO),0.000710435,Positive
R6,CSC(=O)CC(=O)NC(=O),0.000708481,Positive
R1,CC(C)C(=O)C(=O),0.000690358,Positive
R6,CC(C)CN=C(NS(=O)(=O))C(Cl)(Cl)Cl,0.000688619,Positive
R5,CCCCCCOC(=O)N,0.000685241,Positive
R1,CCOC(C)(C)C(O)C,0.000672381,Positive
R1,CCOC(C)(C)[C@@H](O)C,0.000672381,Positive
R7,CC(C)CCCC(C),0.000669912,Positive
R2,CS(=O)(=O)CCCO,0.000653106,Positive
R4,N#CC(C#N)=C/C(C#N)=C(/N),0.000652037,Positive
R6,CCCCOCCCNC(=O)CCCO,0.000644794,Positive
R7,OC[C@@H](O)CO,0.000644563,Positive
R6,OC[C@@H](O)CO,0.000644563,Positive
R3,OCC(O)CO,0.000644563,Positive
R5,OC[C@@H](O)CO,0.000644563,Positive
R6,OC[C@H](O)CO,0.000644563,Positive
R7,OC[C@H](O)CO,0.000644563,Positive
R6,CC(C)(C)C(=O)NC(=S)NNC(=O)CO,0.000642826,Positive
R6,CCCCC(=O)NNC(=S)NC(=O),0.000637734,Positive
R1,CC(C#C)N(O)C(N)=O,0.000635574,Positive
R4,C[C@@H](C#C)N(O)C(N)=O,0.000635574,Positive
R4,C[C@H](C#C)N(O)C(N)=O,0.000635574,Positive
R1,C[C@H](C#C)N(O)C(N)=O,0.000635574,Positive
R3,CC(C#C)N(O)C(N)=O,0.000635574,Positive
R5,CC(=O),0.000635502,Positive
R1,CC(=O),0.000635502,Positive
R1,O=CC,0.000635502,Positive
R3,CC(=O),0.000635502,Positive
R7,CC(=O),0.000635502,Positive
R6,CC(=O),0.000635502,Positive
R4,CC(=O),0.000635502,Positive
R2,CC(=O)CCCO,0.000634943,Positive
R5,CC(C)=CC(=O)C/C(C)=C/C,0.000632322,Positive
R4,CCCC(=O)O.O=C(CO),0.000629606,Positive
R8,FC(F)(F),0.000616163,Positive
R9,FC(F)(F),0.000616163,Positive
R7,FC(F)(F),0.000616163,Positive
R2,FC(F)(F),0.000616163,Positive
R5,FC(F)(F),0.000616163,Positive
R5,C=C(CN(C)C)C(=O),0.000615445,Positive
R6,C=C(CN(C)C)C(=O),0.000615445,Positive
R2,CS(=O)(=O)CC(=O),0.000605011,Positive
R2,CC(C)C(=O),0.000604715,Positive
R3,CC(C)/C=C/C(=O),0.000601698,Positive
R2,CC(C)(O)C(=O)O,0.000599085,Positive
R7,OCCO,0.000598508,Positive
R3,OCC(O),0.000598508,Positive
R6,OCCO,0.000598508,Positive
R7,COCO,0.000593359,Positive
R2,COCO,0.000593359,Positive
R4,COCO,0.000593359,Positive
R6,OCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.000583208,Positive
R1,CC(C)C(=O)C,0.000580177,Positive
R3,CN(C)C(=O)CCl,0.000577614,Positive
R1,CCC(C)(O),0.00057734,Positive
R5,C=CCN=C(NC#N)SCC(=O),0.000575969,Positive
R4,CCCC(=O),0.000559445,Positive
R2,CCCC(=O),0.000559445,Positive
R7,CCOC(=O)/C=C/C(=O)N,0.000547741,Positive
R3,CCOC(=O)/C=C/C(=O)N,0.000547741,Positive
R6,O=C(CO)O,0.00054761,Positive
R5,O=C(CO)O,0.00054761,Positive
R3,O=C(CO)O,0.00054761,Positive
R2,O=C(O)CO,0.00054761,Positive
R2,O=C(O)C(O),0.00054761,Positive
R6,N=C(N)SC,0.000541482,Positive
R5,N=C(N)SC,0.000541482,Positive
R3,NNC(=O),0.000540956,Positive
R4,CCCCO,0.00053792,Positive
R6,CCCCO,0.00053792,Positive
R3,CCCCO,0.00053792,Positive
R3,CN(CCO)CCCCCCCNC(=O),0.00053098,Positive
R1,FC(F),0.000520425,Positive
R3,CCC(C)C(=O)O,0.000512558,Positive
R2,CCCCNC(=O)N,0.000512553,Positive
R1,C=C(C)C,0.000500184,Positive
R3,C=C(C)C,0.000500184,Positive
R3,CN(C)CCCNC(=O),0.000499344,Positive
R3,CC(C)(C)OC(=O)CO,0.000481757,Positive
R1,CC(C)(C)OC(=O)CO,0.000481757,Positive
R6,FCCO,0.000481384,Positive
R5,NS(=O)(=O),0.000478034,Positive
R4,NS(=O)(=O),0.000478034,Positive
R3,NS(=O)(=O),0.000478034,Positive
R2,NS(=O)(=O),0.000478034,Positive
R6,NS(=O)(=O),0.000478034,Positive
R1,NS(=O)(=O),0.000478034,Positive
R3,C=CCNS(=O)(=O),0.000476392,Positive
R6,CCCCC(=O)NC(=S)NNC(=O)CC,0.000460187,Positive
R3,C/C=C(/C)C(=O)O[C@@H](C),0.000444035,Positive
R2,O=C(NO),0.000443595,Positive
R3,COCCNC(=S)N,0.000443151,Positive
R2,CCC(=O),0.000437067,Positive
R3,CCC(=O),0.000437067,Positive
R1,C/C(=C/C)[C@H](O)CO,0.000424601,Positive
R2,C=CCS(=O)(=O),0.000415328,Positive
R5,O=C(O)CCCO,0.00041394,Positive
R3,C/C(Cl)=C/C,0.000413684,Positive
R3,C/C(Cl)=C\C,0.000413684,Positive
R3,CC(C)CC(=O)NC(=S)NNC(=O),0.000404568,Positive
R6,CCCNC(=S)N,0.000402845,Positive
R2,NC(=S),0.000401036,Positive
R2,COCC,0.000384037,Positive
R3,COCC,0.000384037,Positive
R8,C=CC(C)(C),0.000383428,Positive
R5,C=CC(C)(C),0.000383428,Positive
R6,C=CC(C)(C),0.000383428,Positive
R3,CN(C)CCNC(=O),0.000381759,Positive
R3,COC(OC(C)=O),0.000378453,Positive
R3,CCNS(=O)(=O),0.000357245,Positive
R2,CNS(=O)(=O),0.000356842,Positive
R4,CNS(=O)(=O),0.000356842,Positive
R2,CSCCCO,0.000353831,Positive
R6,COC(=O)C(=C)C(=O)OC,0.000352726,Positive
R3,COC(=O)C,0.000350716,Positive
R2,CC(=O)OC,0.000350716,Positive
R1,COC(=O)C,0.000350716,Positive
R7,COC(=O)C,0.000350716,Positive
R2,NC(=O)N,0.000342196,Positive
R7,CN(C)C(=O)CO,0.000339321,Positive
R9,C=CC.C=CC,0.000328821,Positive
R5,C=CC,0.000328821,Positive
R1,C=CC,0.000328821,Positive
R4,C=CC,0.000328821,Positive
R5,C=C(C),0.000328821,Positive
R7,C=CC,0.000328821,Positive
R5,CS(=O)(=O)NCCO,0.000328487,Positive
R4,COCCCNC(=S),0.000323994,Positive
R5,NC(=O),0.000322299,Positive
R2,NC(=O),0.000322299,Positive
R1,NC(=O),0.000322299,Positive
R4,NC(=O),0.000322299,Positive
R6,O=CN,0.000322299,Positive
R7,CO,0.000320559,Positive
R2,CO,0.000320559,Positive
R6,OC,0.000320559,Positive
R8,OC,0.000320559,Positive
R8,CO,0.000320559,Positive
R5,OC,0.000320559,Positive
R3,OC,0.000320559,Positive
R2,OC,0.000320559,Positive
R10,CO,0.000320559,Positive
R4,OC,0.000320559,Positive
R1,CO,0.000320559,Positive
R1,NC(=S)N=N,0.000317543,Positive
R3,NC(=S)N=N,0.000317543,Positive
R2,CCNC(=O)N,0.000301059,Positive
R6,NC(=O)NCC,0.000301059,Positive
R1,CS(=O)(=O)CCNC(=O),0.00030067,Positive
R3,CCN(CC)CCCO,0.000299023,Positive
R1,CC(C)=NO,0.000295356,Positive
R1,CC(C)CC(=O)OCC(O)[C@@H](O)C,0.000292601,Positive
R2,CCCCC(S)C(=O)O,0.000291852,Positive
R3,CCOCC,0.000285501,Positive
R1,CCOCC,0.000285501,Positive
R3,CN(C)C(=O)NC,0.00027158,Positive
R8,CC(C)(C)C(=O)NC(=S)NNC(=O),0.000267394,Positive
R3,CCCCC(=O)NC(=S)N,0.000260907,Positive
R3,C/C(O)=C(\C#N)C(=O)N,0.000256579,Positive
R2,C=CCO,0.000254964,Positive
R6,CCC(C)NC(=O)N[C@@H](C)C(=O)O,0.000252055,Positive
R1,N[C@@H](C)C(=O)O,0.000249495,Positive
R5,COCCCNC(CC(=O)N)C(=O)O,0.000246933,Positive
R6,CNNC(=O),0.000241781,Positive
R2,COC(=O)CC,0.000241635,Positive
R8,COC(=O)C(C),0.000241635,Positive
R5,CCN(CC)C,0.000239504,Positive
R1,CCN(CC)C,0.000239504,Positive
R2,CCN(CC)C,0.000239504,Positive
R7,O=C(O),0.000235637,Positive
R8,O=C(O),0.000235637,Positive
R4,C.O=C(O),0.000235637,Positive
R6,O=C(O),0.000235637,Positive
R9,O=C(O),0.000235637,Positive
R6,CC(C)(C)SCCNC(=O),0.00022601,Positive
R6,CC(C)C(=O)NCC,0.000225039,Positive
R5,CN(C)CCO,0.000224311,Positive
R1,COC,0.000222786,Positive
R3,COC,0.000222786,Positive
R2,COC,0.000222786,Positive
R6,O=C(CCl)N,0.000219879,Positive
R3,O=C(CCl)N,0.000219879,Positive
R1,CS(=O)(=O),0.000219376,Positive
R8,CS(=O)(=O),0.000219376,Positive
R2,CS(=O)(=O),0.000219376,Positive
R3,CS(=O)(=O),0.000219376,Positive
R6,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC,0.000218325,Positive
R3,N#CS,0.000217903,Positive
R8,CC(CO),0.000207783,Positive
R3,CCCO,0.000207783,Positive
R2,OCCC,0.000207783,Positive
R4,CCCO,0.000207783,Positive
R3,OCCC,0.000207783,Positive
R1,CCCO,0.000207783,Positive
R2,CCCO,0.000207783,Positive
R6,CCC(C)(CC(=O)N(C)CCC#N),0.000204682,Positive
R9,N#C,0.000200859,Positive
R6,N#C,0.000200859,Positive
R5,N#C,0.000200859,Positive
R8,N#C,0.000200859,Positive
R3,CN(S(C)(=O)=O),0.000198003,Positive
R2,CN(S(C)(=O)=O),0.000198003,Positive
R6,CC(C)CNC(=O),0.00018602,Positive
R1,CC(C)CNC(=O),0.00018602,Positive
R4,CC(C)CNC(=O),0.00018602,Positive
R3,CCCCCCCCOC(=O),0.000178602,Positive
R2,CCCCCCS,0.000177315,Positive
R4,C[C@@H](O)C,0.00017252,Positive
R1,C[C@@H](O)C,0.00017252,Positive
R2,CC(O)C,0.00017252,Positive
R3,CC(C)(O),0.00017252,Positive
R2,CC(C)(O),0.00017252,Positive
R6,CC(C)(O),0.00017252,Positive
R1,CC(C)(O),0.00017252,Positive
R1,CC(C)O,0.00017252,Positive
R2,CN(C)CC(=O),0.000166289,Positive
R2,CNC(=O)N,0.000164654,Positive
R3,CNC(=O)N,0.000164654,Positive
R1,CN(C(N)=O),0.000164654,Positive
R7,S=C=NC,0.000162449,Positive
R3,CS(=O)(=O)N(S(C)(=O)=O),0.000161224,Positive
R2,CC(C)(C)C(=O),0.000158258,Positive
R6,CCN(CC)CCNS(=O)(=O),0.000152321,Positive
R2,CC(C)(C),0.000140874,Positive
R6,CC(C)(C),0.000140874,Positive
R8,CC(C)(C),0.000140874,Positive
R3,CC(C)C,0.000140874,Positive
R3,CC(C)(C),0.000140874,Positive
R7,CC(C)C,0.000140874,Positive
R5,CC(C)C,0.000140874,Positive
R5,CCCCNC(=O)O,0.000135049,Positive
R12,O=C(O)C,0.00013277,Positive
R9,O=C(O)C,0.00013277,Positive
R6,CC(=O)O,0.00013277,Positive
R6,O=C(O)C,0.00013277,Positive
R4,O=C(O)C,0.00013277,Positive
R5,CC(=O)O,0.00013277,Positive
R8,O=C(O)C,0.00013277,Positive
R3,O=C(O)C,0.00013277,Positive
R4,CC(=O)O,0.00013277,Positive
R2,O=C(O)C,0.00013277,Positive
R3,CC(=O)O,0.00013277,Positive
R3,CCCCNC(=O)CCCCCNS(=O)(=O),0.000129792,Positive
R5,O=S(=O)(C(F)(F)F),0.000128721,Positive
R3,O=S(=O)(C(F)(F)F),0.000128721,Positive
R5,C=CCNC(=S)NNC(=O),0.000128627,Positive
R3,C=CCNC(=S)NNC(=O),0.000128627,Positive
R6,C=CCNC(=S)NNC(=O),0.000128627,Positive
R6,NC(=O)NOC,0.000118815,Positive
R4,CNC(=O),0.000115037,Positive
R3,CNC(=O),0.000115037,Positive
R2,CNC(=O),0.000115037,Positive
R6,CNC(=O),0.000115037,Positive
R5,CNC(=O),0.000115037,Positive
R3,CCOC(CO),8.59E-05,Positive
R2,CCOCCO,8.59E-05,Positive
R2,OCCOCC,8.59E-05,Positive
R2,COC(=O)CC(=O)OC,8.31E-05,Positive
R6,CC(C)NC(=O),7.00E-05,Positive
R4,CC(C)NC(=O),7.00E-05,Positive
R2,CC(C)NC(=O),7.00E-05,Positive
R3,CC(C)NC(=O),7.00E-05,Positive
R6,CCC(C(=O)OC),6.33E-05,Positive
R6,CC(CNN),6.24E-05,Positive
R5,CC(NC(=O)CO)C(=O)O,5.50E-05,Positive
R5,CN(C)C(=O)O,5.16E-05,Positive
R4,CN(C)C(=O)O,5.16E-05,Positive
R3,CCCCCC,5.14E-05,Positive
R6,CCCCCC,5.14E-05,Positive
R7,CCCCCC,5.14E-05,Positive
R3,ClCC,4.79E-05,Positive
R6,CC(C)C(NC(=O))C(=O)O,3.95E-05,Positive
R3,C/C(=N\O)C(C)(C)N,3.39E-05,Positive
R6,C/C(=N\O)C(C)(C)N,3.39E-05,Positive
R5,O=S(=O)(N)C(F)(F)F,3.32E-05,Positive
R3,CCC(C)C(NC(=O))C(=O)O,2.91E-05,Positive
R2,C=C(C)CN(CC)C(=O)CO,2.84E-05,Positive
R6,NNCC,2.80E-05,Positive
R2,CC(=O)C(C)S,2.48E-05,Positive
R1,CCCCC,2.12E-05,Positive
R7,CCCCC,2.12E-05,Positive
R4,CCCCC,2.12E-05,Positive
R2,CCCCC,2.12E-05,Positive
R4,O=C(NCC(F)(F)F)N,1.62E-05,Positive
R6,CCOC(=O)/C=C(\C)S,1.57E-05,Positive
R2,CN(C)CC,1.14E-05,Positive
R3,CN(C)CC,1.14E-05,Positive
R2,COC(C)OC,8.68E-06,Positive
R2,CCCCCCCO,-8.14E-07,Negative
R1,CCCCCCCO,-8.14E-07,Negative
R3,CC(C)S(=O)(=O)N,-1.62E-05,Negative
R6,CC(=O)CC,-1.70E-05,Negative
R3,CC(=O)CC,-1.70E-05,Negative
R6,CCNNC(=O),-2.46E-05,Negative
