rgroup_label,clean_smi,mean_shap,effect
R6,O=C/C=C/,7.516325488898036e-05,Positive
R2,COC,0.00010813475853253869,Positive
R6,O=CN,8.609023547116435e-05,Positive
R3,NC(N)=N/N=C/,7.543510288074513e-05,Positive
R8,OC,9.804978082312414e-05,Positive
R1,CC(C)(O)/C=C/,6.074484074794477e-05,Positive
R1,CCOC(=O)/C(C#N)=C\,6.428651876395599e-05,Positive
R4,O=C(O)C,0.00011645930909910995,Positive
R1,CN(C)/C=N/,6.839074379263047e-05,Positive
R6,O=C(CO)O,0.00012467212150874004,Positive
R5,N#C/C(=C\)C(N)=O,8.005603414879605e-05,Positive
R1,COC,0.00010045720909335769,Positive
R3,NC(=O)/C=C/,6.281471707094505e-05,Positive
R3,O=C(O)/C=C/,9.576346261989183e-05,Positive
R1,C=C(C)/C=C\,7.014200362464191e-05,Positive
R6,CC(C)(C),8.704735865724891e-05,Positive
R3,CCCCCC,5.879107779144276e-05,Positive
R6,CCCCCC,3.5317559963178074e-05,Positive
R2,O=C(O)C,0.00011839021392388522,Positive
R4,O=C(O)/C=C/,7.75044374058397e-05,Positive
R1,CC(=O)/C=C/,6.354177614504139e-05,Positive
R3,CC(=O)O,0.00010010647056318384,Positive
R3,OC/C=C\,8.015145405153353e-05,Positive
R1,COC(=O)/C(=C/)[N+](=O)[O-],8.03989356038058e-05,Positive
R5,O=C(CO)O,0.00010025289745474085,Positive
R2,OCCC,7.1334457937656e-05,Positive
R2,O=C(O)/C=C/,8.750082021138817e-05,Positive
R1,O/N=C/,8.557440259003639e-05,Positive
R5,CC(=O)O,0.00011330309457348316,Positive
R2,O=[N+]([O-])/C=C/,6.027900676740119e-05,Positive
R6,N#C/C(=C/)C(N)=S,6.188053983669723e-05,Positive
R3,CCC(=O)N/C=C/,7.00565495034861e-05,Positive
R2,NC(=O),7.871174081771808e-05,Positive
R2,O=C(O)C(O),0.00010670853744267264,Positive
R1,CC(=O)N(O)C/C=C/,7.85109649050864e-05,Positive
R5,CN(C)/C=C/,7.576892308677692e-05,Positive
R2,OC/C=C\,6.46098366197123e-05,Positive
R3,N#C/C(=C\)C(N)=S,7.802156558343855e-05,Positive
R3,O=C(CO)O,7.92858169574317e-05,Positive
R3,OC/C=C/,6.561877926557937e-05,Positive
R4,CC(=O)O,0.00013143231872560226,Positive
R3,OCCC,6.972826165639178e-05,Positive
R6,N#C,9.636908130690871e-05,Positive
R1,NC(=O),5.635289376022975e-05,Positive
R7,COC(=O)C,2.5285310978190724e-05,Positive
R8,O=C(O)C,0.00010391523376828068,Positive
R4,C=C(C)/C=C/,6.682124178345912e-05,Positive
R9,O=C(O)C,0.00010475446984767588,Positive
R6,O=C(O)C,7.219799219657677e-05,Positive
