rgroup_label,clean_smi,mean_shap,effect
R3,CN(C)CC,-0.000138155,Negative
R4,CN(C),-0.000140606,Negative
R6,CCO,-0.000142284,Negative
R5,CN,-0.00014422,Negative
R3,CCCCCO,-0.00014494,Negative
R2,NCCCC,-0.000145621,Negative
R7,CCO,-0.000145676,Negative
R3,CCNC(=O),-0.000146211,Negative
R3,CN(C),-0.000146452,Negative
R5,CCN(CC)S(=O)(=O),-0.000147654,Negative
R5,NCCCC,-0.000147816,Negative
R6,CCOC(=O)C,-0.000149554,Negative
R10,NCCCC,-0.000149837,Negative
R4,CCCCCOC(=O),-0.000149991,Negative
R1,CC(C)CO,-0.000154031,Negative
R2,CCCCN,-0.000156333,Negative
R4,C.O=C(O),-0.000158525,Negative
R7,CN(C),-0.00016092,Negative
R11,NCCCC,-0.000161764,Negative
R6,CCCN(CCO)CCC,-0.00016305,Negative
R4,NC(N)=NCCCC,-0.000163458,Negative
R6,CN(C),-0.000163551,Negative
R1,CC(O),-0.000163748,Negative
R2,CC(O),-0.000164611,Negative
R5,CN(C)C(=O)O,-0.000165012,Negative
R2,CCOC(=O)C,-0.000166668,Negative
R4,CCO,-0.000167778,Negative
R4,OCC,-0.000167907,Negative
R2,CCCCCO,-0.00016824,Negative
R4,NC,-0.000168412,Negative
R6,NC(N)=NCCCC,-0.000168721,Negative
R8,CCO,-0.000171736,Negative
R3,ClCC,-0.000172218,Negative
R8,CN(C),-0.000173427,Negative
R3,OCC,-0.00017346,Negative
R1,CCCCCO,-0.000176972,Negative
R3,CCO,-0.000178546,Negative
R2,NCCCCC,-0.000181591,Negative
R6,COCCN,-0.000183501,Negative
R1,NCCCCC,-0.00018608,Negative
R4,CC(C)CO,-0.000186444,Negative
R2,O=C(O)CS,-0.000187722,Negative
R1,CCO,-0.000188763,Negative
R3,CCOC(=O)C,-0.000189476,Negative
R5,COCCN,-0.000190177,Negative
R2,COCCN,-0.000190243,Negative
R6,CC(C)CO,-0.000192096,Negative
R6,O=C(O)CC,-0.00019601,Negative
R6,O=C(O)CCC(=O)N,-0.000196107,Negative
R1,NC,-0.000196589,Negative
R2,CN,-0.000198563,Negative
R10,NC(N)=NCCCC,-0.000199985,Negative
R5,O=C(O)CS,-0.000200253,Negative
R2,COC(=O)N,-0.000200459,Negative
R1,CCC(=O)N,-0.000200895,Negative
R3,O=C(O)CC,-0.000201024,Negative
R1,N#CC,-0.000201046,Negative
R2,CCCNC(=O)N,-0.0002016,Negative
R2,CCC(=O)N,-0.000204327,Negative
R6,CNC(=O)O,-0.00020449,Negative
R1,NC(N)=NCCCC,-0.000205751,Negative
R6,COCCCN,-0.00020715,Negative
R10,NC(N)=NCC,-0.000207342,Negative
R6,O=C(CCCCCCC(=O)N)NO,-0.000209933,Negative
R3,CC(C)CC,-0.000209992,Negative
R5,CCCOC(=O)NC(CC)COC(=O)N,-0.000210905,Negative
R3,O=C(O)CCC(=O)N,-0.000211935,Negative
R3,C/C=C/C,-0.000213125,Negative
R7,N#CC,-0.000213596,Negative
R2,C[C@@H](O),-0.000213942,Negative
R6,CC(C(=O)O),-0.000215699,Negative
R6,CCCCNC(=O)CC(=O)N,-0.00021637,Negative
R3,O=C(O)CNC(=O)CNC(=O),-0.000216581,Negative
R3,CCCC(=O)N,-0.000217522,Negative
R3,CCC(=O)N,-0.000218455,Negative
R4,NCCCCC,-0.00021855,Negative
R3,CCOCCN(C=O),-0.00021912,Negative
R3,N#CCO,-0.000219371,Negative
R1,ClC(Cl)=CC,-0.000219687,Negative
R5,OCCS,-0.00022067,Negative
R5,CCCC(=O)N,-0.000220941,Negative
R5,C[C@H](O),-0.000220944,Negative
R5,COC(=O)C(C)S,-0.000221478,Negative
R2,CC(C)=CCO,-0.000222309,Negative
R3,FC(F)(F)CO,-0.000222788,Negative
R4,CCCNC(=O)N,-0.000224182,Negative
R6,CCC[C@@H]([C@H](O))N(C)N,-0.00022722,Negative
R2,O=C(O)CCCC(=O)OCCCC,-0.000227489,Negative
R4,COCCN,-0.000228678,Negative
R6,CCCC(=O)N,-0.000229536,Negative
R5,C[C@@H](O),-0.000229637,Negative
R2,CCCCC(CC)C(=O)N,-0.00023005,Negative
R1,CCS,-0.000230134,Negative
R2,COCCCN,-0.000230297,Negative
R1,CC[C@@H](C)C(N),-0.000230659,Negative
R3,N#CCCN,-0.000230905,Negative
R2,CC(C)N,-0.000231687,Negative
R6,CS(=O)(=O)N(CC(=O)O),-0.00023206,Negative
R7,COC(=O).C,-0.000232792,Negative
R4,COC(=O)C(O)(C(F)(F)F),-0.000233435,Negative
R1,CN(C#N),-0.000234346,Negative
R7,N#CCO,-0.000234912,Negative
R1,CCOC(=O)CS,-0.00023516,Negative
R5,CC(C)(C)C,-0.000236712,Negative
R2,CC(C)S,-0.000237351,Negative
R6,C=CCC(C#C)N(C)C,-0.000237487,Negative
R3,CCCCC#C,-0.000237916,Negative
R5,CCN(CC)CC,-0.000238048,Negative
R3,CC(C)N,-0.000238115,Negative
R3,O=C(O)CCCCCNC(=O),-0.00023836,Negative
R4,CC(C)[C@H](N),-0.000238739,Negative
R5,CCC(=O)N,-0.000239168,Negative
R2,C[C@H](O),-0.000239425,Negative
R3,COCCCNC(=O),-0.00024075,Negative
R8,COC(=O)C(C),-0.000242067,Negative
R5,OCCN(CCO),-0.000242711,Negative
R3,C[C@@H](O),-0.000242928,Negative
R7,O=C(O)CC,-0.000243041,Negative
R6,NC(N)=NCC,-0.000243077,Negative
R6,CCCCS(=O)C,-0.000243377,Negative
R5,CC(C)CS,-0.000243812,Negative
R4,FC(F)(F)C(C(F)(F)F)(C(F)(F)F),-0.000244907,Negative
R3,C=COCC,-0.000246086,Negative
R6,CC(C)(C)S(=O)(=O),-0.000246269,Negative
R2,COCN,-0.000246275,Negative
R8,CC(C(=O)O),-0.000246277,Negative
R6,CCCOC(=O)C,-0.000246395,Negative
R7,CNCCC,-0.000247106,Negative
R2,CN(C)CCN,-0.000247138,Negative
R3,COCCCNC(=O)CO,-0.000247584,Negative
R6,CCOCCN,-0.000249631,Negative
R2,O=C(O)CCC(=O)N,-0.000249655,Negative
R2,CCN(CC),-0.000250342,Negative
R5,O=C(O)CC,-0.000250596,Negative
R6,CCNNC(=O),-0.000250789,Negative
R5,CCOC(=O)N,-0.000251046,Negative
R6,CCC(=O)NC(=S)NNC(=O),-0.000251838,Negative
R2,CC(=O)OCN(C#N),-0.000252339,Negative
R3,CCOC(=O)NC(=O)CS,-0.000252843,Negative
R3,CCNC(=S)NS(=O)(=O),-0.000252995,Negative
R7,CCCC(=O)N,-0.000253241,Negative
R4,CCCNC(=O)C,-0.000254983,Negative
R3,CC(CNC(=O))CN(C)C,-0.000255022,Negative
R1,C=C(C)CS,-0.000255268,Negative
R3,N#CCCN(CCC#N)C(=O),-0.00025659,Negative
R5,O=C(N)C(F)(F)F,-0.000256649,Negative
R1,CSCCC,-0.000256934,Negative
R2,CCS,-0.000257374,Negative
R4,CC[C@@H](C)C(N),-0.000257463,Negative
R3,CC(C)COC(=O)N(C),-0.000257621,Negative
R2,CCOC(=O)C(C#N),-0.000257746,Negative
R6,COC(=O)CCC(=O)N,-0.000257814,Negative
R4,CC[C@H](C)C,-0.00025817,Negative
R3,COC(=O)CCC(=O)N,-0.000258267,Negative
R3,CCC(C(=O)O),-0.00025879,Negative
R1,O=C(O)CC,-0.000258897,Negative
R1,CC[C@H](C)C,-0.000258983,Negative
R3,CCOC(=O)C(C(=O)OCC)C(=O),-0.000259034,Negative
R3,CC(C)(C)C(=O)NC(NC(=O)C(C)(C)C),-0.000259395,Negative
R1,CC(C)CC(=O)N,-0.000260278,Negative
R5,CC(C)NC(=O)CN(S(C)(=O)=O),-0.000263014,Negative
R2,O=C([C@H](O)CO),-0.000263203,Negative
R4,O=C(/C=N/O)NC,-0.00026376,Negative
R1,CC(C)NC(=S)N=N,-0.000264069,Negative
R7,CCN(CC)CC,-0.000264116,Negative
R4,COCC(=O)NCCN,-0.000265668,Negative
R5,CC(C)NC(=O)O,-0.000265702,Negative
R2,CCS(=O)(=O)CCS,-0.000266099,Negative
R5,CC(C)S,-0.000266276,Negative
R4,CCCCC(=O)N,-0.000266447,Negative
R6,O=C(CSCCO)N,-0.000266853,Negative
R10,NCCC,-0.000267072,Negative
R1,NCCCC[C@H](N),-0.00026761,Negative
R1,OCCCCN,-0.000267821,Negative
R1,FC(F)(F)CO,-0.000267855,Negative
R4,CSCCC,-0.000268354,Negative
R2,CC(C)NC(=O)CS,-0.000268579,Negative
R5,CC(C)(C)CC(=O)N,-0.000268838,Negative
R5,CCNC(=O)O,-0.00026953,Negative
R3,C/C(=C(/C#N)C(=O)OC(C)C),-0.000270558,Negative
R5,COCCNC(=O)CN(S(C)(=O)=O),-0.000270958,Negative
R6,CC(C)C(NC(=O))C(=O)O,-0.000271085,Negative
R3,CCOC(=O)N,-0.000272139,Negative
R5,N#CC(C#N),-0.000272852,Negative
R2,CN(CCO)CC(=O),-0.00027296,Negative
R4,N#CCS,-0.000273595,Negative
R6,CC[C@@H]([C@H](O))N(C)N,-0.000273775,Negative
R2,CC(=O)NC(C)C(=O)OCC(=O),-0.00027384,Negative
R2,COCCS,-0.00027398,Negative
R3,COC(=O)CC(=O)CS,-0.000273985,Negative
R1,O=C(O)CCC(=O)N,-0.000274325,Negative
R3,CC(C)(C)NC(=O)NC(=O)COC(=O),-0.000274602,Negative
R3,CCOC(=O)C(NC(C)=O)C(OC(C)=O),-0.00027481,Negative
R2,C=CCN(CC=C),-0.000275106,Negative
R3,C#CCOCCOCCOCCN,-0.000276409,Negative
R2,N/C(C)=N\O,-0.000277018,Negative
R1,CCN(CC)C(=O)CN(C#N),-0.000277373,Negative
R5,CCCCC(=O)NCCN,-0.000277674,Negative
R5,O=C(O)CSCC(=O)N,-0.000278028,Negative
R1,O=C(O)CC(SC)C(=O)O,-0.000278034,Negative
R3,CNC(=O)CC(C(=O)O),-0.000278255,Negative
R2,CC(C)(C)C(=O)O,-0.000278305,Negative
R2,COC(C)OC,-0.000278517,Negative
R6,CCCC/C(C)=N/NC(=O)N,-0.000278966,Negative
R2,CCCS(=O)(=O)N,-0.000279002,Negative
R5,CS(=O)CCNC(=O)N,-0.000279298,Negative
R4,COC(=O)CS,-0.00027955,Negative
R2,COC(=O)C(C)S,-0.000279632,Negative
R2,CCOC(=O)C(C)O,-0.000279658,Negative
R4,NCCCC[C@H](N),-0.000279948,Negative
R2,C=CCN,-0.000280095,Negative
R2,CC(=O)NCC,-0.000280258,Negative
R2,O=C(O)CCS,-0.000280262,Negative
R6,CC(=O)NC(C)C(=O)O,-0.000281456,Negative
R5,CC(C)C(=O)N,-0.000281873,Negative
R3,CC(C)(C)NC(=O),-0.000282415,Negative
R4,O=C(O)CCC,-0.000283059,Negative
R1,CC(=O)NCCC,-0.000283182,Negative
R5,OCCNCCCCO,-0.000283331,Negative
R6,COC(=O)C(NC=O)C(O)(C)C(F)(F)F,-0.000284317,Negative
R5,CC[C@@H](C),-0.000284578,Negative
R6,CN(CCC#N)CC(=O)N,-0.000285596,Negative
R3,NC(=O)CNC(=O),-0.000285627,Negative
R6,CCCCC(=O)N,-0.000285652,Negative
R4,NC(=O)C[C@H](N),-0.000285964,Negative
R2,CC(S)C(N)=O,-0.000286734,Negative
R5,CC(O)C(=O)NC(N)=O,-0.000287014,Negative
R6,CC(=O)NCCO,-0.000287215,Negative
R3,CCC(=O)NC(=S)NNC(=O),-0.000288511,Negative
R5,CCCNC(=O)O,-0.000288517,Negative
R3,CNP(=S)(NC)OCCO,-0.000289519,Negative
R2,CCCCC(=O)N,-0.0002896,Negative
R3,CCC(=O)NC(N)(C(F)(F)F)C(F)(F)F,-0.000290811,Negative
R4,CCOC(=O)/C(C#N)=C/C(C(=O)OCC)=C(\N),-0.000290983,Negative
R5,CCCN,-0.000291113,Negative
R1,CCCS,-0.000291679,Negative
R5,CCCN(CCC)C(=O),-0.000292422,Negative
R6,CC(C)(C#N)N,-0.000292937,Negative
R6,CC(=O)NC(CC(C)C)C(=O)NC(C)C(N)=O,-0.000292961,Negative
R7,CC(C)C(=O)N,-0.000293068,Negative
R2,C=CCS,-0.000293639,Negative
R5,CC(C)CC(=O)NC(NC(=S)N)C(Cl)(Cl)Cl,-0.000294635,Negative
R2,CCOC(=O)CNC(=O)CS,-0.000295063,Negative
R3,C=COCCNC(=O)N,-0.000295583,Negative
R2,O=C(CNCCO),-0.000295749,Negative
R3,CC(=O)NS(=O)(=O),-0.00029635,Negative
R2,CCC(S)C(=O)O,-0.000296462,Negative
R6,CC(C)(C)C(=O)NC(NC(=S)N)C(Cl)(Cl)Cl,-0.000297156,Negative
R8,COCCNC(=O)C,-0.0002974,Negative
R1,O=C(O)CCC,-0.000298523,Negative
R6,CCC(C)(CC(=O)N(C)CCC#N),-0.000299334,Negative
R2,CC(C)(C)N,-0.000299708,Negative
R6,CCC(C)NC(=O)N[C@@H](C)C(=O)O,-0.000299972,Negative
R1,CC[C@@H](C)[C@H](N),-0.000300644,Negative
R2,CN(C)CC(=O),-0.000301096,Negative
R6,CC(O)CNCCO,-0.000302351,Negative
R1,C=CCS,-0.000303093,Negative
R2,CC[C@H](C),-0.000303329,Negative
R2,CCS(=O)(=O)N,-0.000303564,Negative
R2,CCOC(=O)CS,-0.000304136,Negative
R6,CCOC(=O)C(NCCCO),-0.000304322,Negative
R3,CCCCNC(=O)CCCCCNS(=O)(=O),-0.000304497,Negative
R3,C/C(=N\O)C(C)(C)NC(=O)N,-0.000305474,Negative
R6,CC(=O)NCCN,-0.000305536,Negative
R5,CNC(=O)CS,-0.00030664,Negative
R6,C=CCNC(NC(=O))(C(=O)OCC)C(F)(F)F,-0.000308035,Negative
R6,CCC(=O)N(CCO)C,-0.000308745,Negative
R5,CCCCN(C(=O)NC(=O)N)S(C)(=O)=O,-0.000310159,Negative
R2,COC(=O)CS,-0.000310366,Negative
R2,COC(=O)CC,-0.000310681,Negative
R2,N#CCS,-0.000310812,Negative
R5,CC[C@H](C),-0.000312247,Negative
R6,CC(OC(=O)CO)C(=O)NC(N)=O,-0.000312524,Negative
R3,CN(CCC#N)CC(=O)N,-0.000312684,Negative
R6,CS(=O)(=O)N(CC(N)=O),-0.000314348,Negative
R1,CC(C)(C)S,-0.000315714,Negative
R3,COC(=O)CN(S(C)(=O)=O),-0.000316326,Negative
R5,NC(=O)CSC,-0.000317125,Negative
R2,CC(C)OC(=O)CS,-0.000318519,Negative
R5,CCC(C)NC(=O)CN(S(C)(=O)=O),-0.000319273,Negative
R3,OCCNCC(O)C,-0.000319369,Negative
R7,CCC(=O)NC(=S)NNC(=O),-0.000320578,Negative
R6,CCCN(CCC)C(=O),-0.000320626,Negative
R5,CC(C)CNC(=O)O,-0.000321525,Negative
R5,NC(=O)CCC(NS(=O)(=O))C(=O)O,-0.000321595,Negative
R6,CCS(=O)(=O)N,-0.000321919,Negative
R2,C=CCOCC,-0.000322092,Negative
R3,C[C@@H](NC(=O))C(N)=O,-0.000326637,Negative
R4,CC[C@H](C)C(N),-0.000329252,Negative
R8,O=C(O)CCC(NS(=O)(=O))C(=O)O,-0.000329569,Negative
R6,CCOC(=O)C(=C)C(=O)OCC,-0.000329606,Negative
R1,COC(=O)CNC(=O)C(C)NC(=O)OC(C)(C)C,-0.000331404,Negative
R3,CC(=O)NC(CC(=O)O),-0.000332178,Negative
R2,CC(C)CS,-0.000332218,Negative
R8,CC(C)(C)C(=O)NC(=S)NNC(=O),-0.000332266,Negative
R6,CC(=O)NC(=S)NNC(=O),-0.000332766,Negative
R4,O=C(/C=N/O)N,-0.000333173,Negative
R6,CC(=O)N(CCO)C,-0.000333909,Negative
R3,COC(=O)NCC(C)OC(=O)N,-0.000333955,Negative
R2,CC(C)(C)NC(=O),-0.000336019,Negative
R5,CCCCC(CC)C(=O)NC,-0.000337933,Negative
R6,CS(=O)(=O)N(CCC(=O)O)C,-0.000337964,Negative
R7,CC(C)(C)C(=O)N,-0.000338379,Negative
R1,NC(=O)C[C@H](N),-0.000339715,Negative
R1,O=S(=O)(CCC(F)(F)F)N,-0.000340044,Negative
R1,CCNC(=S)N=N,-0.00034032,Negative
R5,CC(=O)C(CC=C(Cl)Cl)C(=O)N,-0.00034174,Negative
R5,CC(C)OC(=O),-0.000343589,Negative
R3,COCCCNC(NC(=O))C(Cl)(Cl)Cl,-0.000345402,Negative
R4,CCS(=O)(=O)N,-0.000346248,Negative
R5,CSCCC(NC(N)=O)C(=O)NC,-0.000346485,Negative
R1,CCS(=O)(=O)N,-0.000347055,Negative
R5,CC(C)(C)NC(=O)NC(=O)COC(=O)CNC(=O),-0.000348113,Negative
R2,NC(=O)CS,-0.000348508,Negative
R2,C=C(C)CN(CC)C(=O)CO,-0.000349653,Negative
R6,CCOC(=O)C(C)NC(C)=O,-0.000354718,Negative
R3,CCCC/C(C)=N\NC(=O)CNS(=O)(=O),-0.000356776,Negative
R3,CCOC(=O)CCCOC(=O),-0.000357843,Negative
R3,C[C@H](NC(=O))C(N)=O,-0.000358046,Negative
R4,CC[C@@H](C)[C@H](N),-0.000360256,Negative
R3,CC(C)(C)OC(=O)NNS(=O)(=O),-0.000366315,Negative
R4,O=[N+]([O-])CC,-0.000368979,Negative
R1,CCCCNC(=S)N=N,-0.000379846,Negative
R3,CC(=O)NCC,-0.000395535,Negative
R5,CCN(CC(=O)NC(C)C)C(=O)C(CCSC)NC(=O),-0.000401184,Negative
